LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
19.4485,42.78,MCF/LWAL+CDN/HBET:3-5,"Confined or reinforced masonry, mid rise",1.7617255594817434,35.234511189634866,Res,ALL,URBAN,70.0,525.0,1294868.2862190814,388460.4858657244,647434.1431095407,258973.6572438163,85.73524653540896,26.95396121728108,83.38365732581248,54.89164865330944,55.07642239880099,11,Kolasin
19.4485,42.78,MCF/LWAL+CDN/H:2,"Confined or reinforced masonry, low rise",35.234511189634866,35.234511189634866,Res,ALL,URBAN,72.0,525.0,1331864.522968198,399559.35689045937,665932.261484099,266372.9045936396,85.73524653540896,26.95396121728108,83.38365732581248,54.89164865330944,55.07642239880099,11,Kolasin
19.4485,42.78,MCF/LWAL+CDN/H:1,"Confined or reinforced masonry, low rise",49.32831566548882,49.32831566548882,Res,ALL,URBAN,75.0,525.0,1942302.4293286225,582690.7287985865,971151.2146643113,388460.4858657245,120.02934514957256,37.73554570419353,116.73712025613753,76.84830811463324,77.10699135832142,11,Kolasin
19.4485,42.78,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",0.5314958775029448,18.602355712603067,Res,ALL,URBAN,64.1,525.0,626015.7756183747,187804.73268551237,313007.8878091873,125203.15512367494,45.264642514143105,14.230569901451393,44.02310126694393,28.980506311110066,29.078059159835124,11,Kolasin
19.4485,42.78,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",1.5942585394581867,31.885170789163734,Res,ALL,URBAN,70.0,525.0,1171780.026501767,351534.0079505302,585890.0132508837,234356.0053003535,77.5853810975177,24.3917576217242,75.45733047208444,49.67372990616133,49.84093933332332,11,Kolasin
19.4485,42.78,CR/LDUAL+CDM/HBET:6-/2.5,"Concrete wall, mid rise, low/moderate code",1.51005047955578,52.851766784452295,Res,ALL,URBAN,64.1,525.0,1778594.081713781,533578.2245141342,889297.0408568905,355718.8163427561,128.6028698031134,40.430941825921614,125.0754859887187,82.33747297996416,82.61463359820148,11,Kolasin
19.4485,42.78,CR/LFINF+CDL/H:2/0.0,"Concrete frame with infill panels, low rise, low/moderate code",45.11071260306244,45.11071260306244,Res,ALL,URBAN,72.0,525.0,1705184.9363957604,511555.4809187281,852592.4681978802,341036.98727915203,109.766758096797,34.50913201101963,106.75602057233904,70.27772780444191,70.51429346260018,11,Kolasin
19.4485,42.78,CR/LFINF+CDL/HBET:3-5/0.0,"Concrete frame with infill panels, mid rise, low/moderate code",4.7989266784452305,95.9785335689046,Res,ALL,URBAN,70.0,525.0,3527211.1086572437,1058163.332597173,1763605.5543286218,705442.2217314488,233.5421426268503,73.42238005188497,227.13643196780973,149.5244226482704,150.02774488932172,11,Kolasin
19.4485,42.78,CR/LFINF+CDL/HBET:6-/0.0,"Concrete frame with infill panels, mid rise, low/moderate code",1.5669964664310958,54.84487632508835,Res,ALL,URBAN,64.1,525.0,1845667.200530036,553700.1601590107,922833.6002650178,369133.4401060072,133.45265292962878,41.955645743934284,129.79224683874844,85.44252722758313,85.73013993675528,11,Kolasin
19.4485,42.78,CR/LFINF+CDM/H:2/2.5,"Concrete frame with infill panels, low rise, low/moderate code",52.851766784452295,52.851766784452295,Res,ALL,URBAN,72.0,525.0,1997796.7844522968,599339.035335689,998898.3922261484,399559.35689045937,128.6028698031134,40.430941825921614,125.0754859887187,82.33747297996416,82.61463359820148,11,Kolasin
19.4485,42.78,CR/LFINF+CDM/HBET:3-5/2.5,"Concrete frame with infill panels, mid rise, low/moderate code",4.932831566548883,98.65663133097765,Res,ALL,URBAN,70.0,525.0,3625631.201413429,1087689.3604240285,1812815.6007067144,725126.2402826856,240.05869029914516,75.47109140838705,233.47424051227506,153.69661622926648,154.21398271664285,11,Kolasin
19.4485,42.78,CR/LFINF+CDM/HBET:6-/2.5,"Concrete frame with infill panels, mid rise, low/moderate code",0.8053602557630827,28.187608951707894,Res,ALL,URBAN,64.1,525.0,948583.51024735,284575.0530742049,474291.7551236749,189716.70204947,68.58819722832716,21.563168973824858,66.70692586065,43.91331892264756,44.06113791904081,11,Kolasin
19.4485,42.78,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",16.494699646643113,16.494699646643113,Res,ALL,URBAN,72.0,525.0,623499.6466431096,187049.8939929329,311749.8233215548,124699.92932862193,40.136136219437226,12.618239321483994,39.0352622071424,25.69700066994981,25.783500732858734,11,Kolasin
19.111,42.9678,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",0.1290013679890561,2.580027359781122,Res,ALL,URBAN,70.0,475.0,85785.9097127223,25735.77291381669,42892.95485636115,17157.181942544463,4.140032417433667,1.3015682315873007,4.026477538272087,2.6506391951322357,2.659561654997208,1,Savnik
19.111,42.9678,MCF/LWAL+CDN/H:2,"Confined or reinforced masonry, low rise",49.58969448244415,49.58969448244415,Res,ALL,RURAL,72.0,328.125,1171467.2706976745,351440.18120930233,585733.6353488372,234293.45413953488,79.57394015595524,25.016932749870147,77.39134633838762,50.946896889089714,51.11839199244917,1,Savnik
19.111,42.9678,MCF/LWAL+CDN/H:1,"Confined or reinforced masonry, low rise",4.067213862289103,4.067213862289103,Res,ALL,URBAN,75.0,525.0,160146.54582763347,48043.96374829003,80073.27291381673,32029.30916552669,6.526441347482831,2.051821789469737,6.347430850983398,4.178527966960493,4.192593535804543,1,Savnik
19.111,42.9678,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",0.1384404924760602,4.845417236662106,Res,ALL,URBAN,64.1,525.0,163060.40355677152,48918.121067031454,81530.20177838576,32612.0807113543,7.775182832741276,2.4444086300541987,7.561921230413432,4.978029707931271,4.994786522799632,1,Savnik
19.111,42.9678,MCF/LWAL+CDN/HBET:3-5,"Confined or reinforced masonry, mid rise",0.1452576379388965,2.9051527587779304,Res,ALL,URBAN,70.0,525.0,106764.36388508894,32029.30916552668,53382.18194254447,21352.87277701779,4.661743819630593,1.4655869924783838,4.533879179273856,2.9846628335432093,2.9947096684318164,1,Savnik
