LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_2,DWELLINGS_PER_BUILDING,NAME_2,ID_1,NAME_1
23.3703,54.5554,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",856.9102,1923.1721309620002,Res,ALL,URBAN,56.0,890.625,95915517.59074642,28774655.27722392,47957758.79537321,19183103.518149287,2877.704159703902,665.434554481611,2746.0017122788136,1535.5069683160054,1648.9810783588098,25,2,Marijampoles,5,Marijampoles
23.3703,54.5554,W/LPB+CDL/HBET:1-3,"Wood, low rise",647.1644,647.1644,Res,ALL,RURAL,70.0,760.0,34429146.08,10328743.824,17214573.04,6885829.216,968.372854363642,223.92460209733986,924.0538181244084,516.7116504277599,554.8966902165026,25,1,Marijampoles,5,Marijampoles
23.3703,54.5554,W/LPB+CDL/HBET:1-3,"Wood, low rise",1037.1664,1037.1664,Res,ALL,URBAN,58.0,890.625,53574622.95872001,16072386.887616,26787311.479360007,10714924.591744002,1551.9453591978533,358.8687409701932,1480.9182519161245,828.0986443509844,889.2952124124339,25,1,Marijampoles,5,Marijampoles
23.3703,54.5554,W/LWAL+CDL/HBET:1-3,"Wood, low rise",333.9645,1001.8935,Res,ALL,RURAL,58.0,760.0,44163465.48,13249039.644000001,22081732.74,8832693.095999999,1499.1653872854868,346.66400582512136,1430.5538345882856,799.9359110881945,859.0512505005339,25,3,Marijampoles,5,Marijampoles
23.3703,54.5554,W/LWAL+CDL/HBET:1-3,"Wood, low rise",535.2222,1605.6666,Res,ALL,URBAN,53.0,890.625,75790353.71988,22737106.115964003,37895176.85994,15158070.743976,2402.6104473582973,555.5748346262382,2292.6513763192747,1282.0029020797956,1376.7430376751026,25,3,Marijampoles,5,Marijampoles
22.9771,54.6458,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",2364.8482,7094.544599999998,Res,ALL,RURAL,56.0,840.0,333727377.984,100118213.39519998,166863688.99199998,66745475.5968,15287.360977324191,3535.018777674493,14587.711971155486,8157.144725487972,8759.958491439316,26,3,Vilkaviskio,5,Marijampoles
22.9771,54.6458,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",947.6149,2842.8447,Res,ALL,URBAN,56.0,984.375,156715794.07008,47014738.221024,78357897.03504,31343158.814016003,6125.776294559189,1416.5122588012784,5845.420953774247,3268.6376585731023,3510.190290382876,26,3,Vilkaviskio,5,Marijampoles
22.9771,54.6458,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",126.0452,1260.452,Res,ALL,RURAL,56.0,840.0,59291662.08,17787498.623999998,29645831.04,11858332.416,2716.0284140845692,628.0489784160876,2591.7252996713673,1449.23881140035,1556.337696495935,26,10,Vilkaviskio,5,Marijampoles
22.9771,54.6458,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",50.5074,505.074,Res,ALL,URBAN,56.0,984.375,27842911.3536,8352873.406079999,13921455.6768,5568582.270719999,1088.3360375606126,251.66464865344096,1038.5267062975947,580.7225054418734,623.637953464303,26,10,Vilkaviskio,5,Marijampoles
22.9771,54.6458,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",780.2799,780.2799,Res,ALL,RURAL,70.0,760.0,41510890.68,12453267.204000002,20755445.34,8302178.136,1681.3511179632903,388.7922698155954,1604.4015620230234,897.1479396562372,963.4472571649519,26,1,Vilkaviskio,5,Marijampoles
22.9771,54.6458,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",312.6648,312.6648,Res,ALL,URBAN,58.0,890.625,16150637.71104,4845191.3133120015,8075318.855520002,3230127.5422080006,673.7317096438967,155.7923730746354,642.8973673544792,359.49481861961266,386.0615196829091,26,1,Vilkaviskio,5,Marijampoles
22.9771,54.6458,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",133.5479,534.1916,Res,ALL,RURAL,58.0,760.0,23547165.728,7064149.7184,11773582.864,4709433.1456,1151.0787909141306,266.1731574534018,1098.3979434297594,614.2012543468937,659.590785076685,26,4,Vilkaviskio,5,Marijampoles
22.9771,54.6458,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",53.5138,214.0552,Res,ALL,URBAN,56.0,890.625,10675703.42272,3202711.026816,5337851.71136,2135140.6845440003,461.2472393891677,106.65788914187237,440.13756760766336,246.11576134756749,264.303739365701,26,4,Vilkaviskio,5,Marijampoles
22.9771,54.6458,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",64.5231,144.809838561,Res,ALL,RURAL,58.0,760.0,6383217.68376888,1914965.305130664,3191608.84188444,1276643.536753776,312.0369805202223,72.15480730153517,297.7561400512435,166.4990323433341,178.80332656537098,26,4,Vilkaviskio,5,Marijampoles
22.9771,54.6458,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",25.855,58.02663505,Res,ALL,URBAN,56.0,890.625,2893997.18582968,868199.1557489041,1446998.59291484,578799.437165936,125.03608988641815,28.913095353155562,119.3136256786314,66.71769461226916,71.64813854801871,26,4,Vilkaviskio,5,Marijampoles
22.9771,54.6458,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",463.6663,1040.610913753,Res,ALL,RURAL,58.0,760.0,45870129.07823224,13761038.72346967,22935064.53911612,9174025.815646447,2242.3137174280764,518.5081393906336,2139.6908666794047,1196.4705706981538,1284.8898589227306,26,2,Vilkaviskio,5,Marijampoles
22.9771,54.6458,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",185.7951,416.98180088099997,Res,ALL,URBAN,56.0,890.625,20796383.54441864,6238915.063325592,10398191.77220932,4159276.708883728,898.5145164980099,207.77069976596687,857.3926518787038,479.4361145718817,514.8664887388509,26,2,Vilkaviskio,5,Marijampoles
22.9771,54.6458,W/LPB+CDL/HBET:1-3,"Wood, low rise",561.2013,561.2013,Res,ALL,RURAL,70.0,760.0,29855909.16,8956772.747999998,14927954.579999998,5971181.832,1209.2794305703019,279.6313569662155,1153.9349435111062,645.2563881594308,692.9408962122508,26,1,Vilkaviskio,5,Marijampoles
22.9771,54.6458,W/LPB+CDL/HBET:1-3,"Wood, low rise",224.8782,224.8782,Res,ALL,URBAN,58.0,890.625,11616038.44536,3484811.5336080007,5808019.2226800015,2323207.6890720003,484.5686951253932,112.05069592340573,462.3916819399369,258.5597986102208,277.6673921578545,26,1,Vilkaviskio,5,Marijampoles
22.9771,54.6458,W/LWAL+CDL/HBET:1-3,"Wood, low rise",289.6039,868.8117,Res,ALL,RURAL,58.0,760.0,38297219.736,11489165.9208,19148609.868,7659443.9472,1872.1198932518796,432.90525987577803,1786.439518157367,998.9397735405373,1072.7615171912275,26,3,Vilkaviskio,5,Marijampoles
22.9771,54.6458,W/LWAL+CDL/HBET:1-3,"Wood, low rise",116.0468,348.1404,Res,ALL,URBAN,53.0,890.625,16432853.53272,4929856.059816,8216426.766360002,3286570.7065440007,750.1747139048273,173.46890049392445,715.8418428609019,400.283850155692,429.8648645035061,26,3,Vilkaviskio,5,Marijampoles
24.7577,56.1888,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1440.9414,4322.8242,Res,ALL,RURAL,56.0,840.0,203345650.368,61003695.1104,101672825.184,40669130.0736,8023.33231893112,1855.2993187649947,7656.132480356758,4281.14983372766,4597.5272109498055,27,3,Birzu,6,Panevezio
24.7577,56.1888,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1088.2531,3264.7593,Res,ALL,URBAN,56.0,984.375,179974427.07551998,53992328.122656,89987213.53775999,35994885.415103994,6059.522107149522,1401.191773013041,5782.198988632663,3233.285252348645,3472.2253379981157,27,3,Birzu,6,Panevezio
24.7577,56.1888,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",76.8014,768.0139999999999,Res,ALL,RURAL,56.0,840.0,36127378.56,10838213.568,18063689.28,7225475.712000001,1425.4642942897297,329.62151248296846,1360.2257826651187,760.6099291293211,816.8190747591362,27,10,Birzu,6,Panevezio
24.7577,56.1888,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",58.0033,580.033,Res,ALL,URBAN,56.0,984.375,31975131.171200003,9592539.35136,15987565.585600002,6395026.234240001,1076.5641394684924,248.94253848241524,1027.2935667795075,574.4411677686443,616.8924243435223,27,10,Birzu,6,Panevezio
24.7577,56.1888,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",475.4375,475.4375,Res,ALL,RURAL,70.0,760.0,25293275.0,7587982.5,12646637.5,5058655.0,882.4307635230258,204.05152489553745,842.0449959842496,470.85402503134264,505.65018197037654,27,1,Birzu,6,Panevezio
24.7577,56.1888,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",359.0683,359.0683,Res,ALL,URBAN,58.0,890.625,18547601.222840004,5564280.366852001,9273800.611420002,3709520.2445680015,666.4449357190273,154.10739404579644,635.9440835684422,355.6066871379764,381.8860549174049,27,1,Birzu,6,Panevezio
24.7577,56.1888,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",81.373,325.492,Res,ALL,RURAL,58.0,760.0,14347687.36,4304306.2080000015,7173843.680000002,2869537.4720000005,604.1259978033637,139.69688748005427,576.4772653248963,322.35408085290237,346.17607788595086,27,4,Birzu,6,Panevezio
24.7577,56.1888,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",61.4559,245.8236,Res,ALL,URBAN,56.0,890.625,12260107.896960001,3678032.369088,6130053.948480001,2452021.5793919996,456.2583032259318,105.50425752135806,435.37695759134215,243.4537273725669,261.4449808284224,27,4,Birzu,6,Panevezio
24.7577,56.1888,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",39.315,88.23504765,Res,ALL,RURAL,58.0,760.0,3889400.9004120003,1166820.2701235998,1944700.4502060001,777880.1800824,163.7677307054662,37.8693225128706,156.27265485813447,87.38441400780295,93.84213045960269,27,4,Birzu,6,Panevezio
24.7577,56.1888,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",29.6922,66.638501382,Res,ALL,URBAN,56.0,890.625,3323501.962525315,997050.5887575943,1661750.9812626576,664700.3925050631,123.68368850700355,28.600368762982487,118.02311897694777,65.99607014123075,70.873185960387,27,4,Birzu,6,Panevezio
24.7577,56.1888,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",282.5196,634.0615634760002,Res,ALL,RURAL,58.0,760.0,27949433.71802208,8384830.115406624,13974716.85901104,5589886.743604417,1176.8432855606268,272.13088766646825,1122.9832873320165,627.9488666340809,674.354347210855,27,2,Birzu,6,Panevezio
24.7577,56.1888,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",213.3694,478.86707811400004,Res,ALL,URBAN,56.0,890.625,23882825.10702639,7164847.532107918,11941412.553513195,4776565.021405279,888.7961958536665,205.52345473681012,848.1191047561298,474.2505401550683,509.29769988266935,27,2,Birzu,6,Panevezio
24.7577,56.1888,W/LPB+CDL/HBET:1-3,"Wood, low rise",341.9493,341.9493,Res,ALL,RURAL,70.0,760.0,18191702.76,5457510.827999999,9095851.38,3638340.552,634.6713961039344,146.76014429228158,605.6247076541438,338.6527235686081,363.67919183834437,27,1,Birzu,6,Panevezio
24.7577,56.1888,W/LPB+CDL/HBET:1-3,"Wood, low rise",258.253,258.253,Res,ALL,URBAN,58.0,890.625,13340007.0644,4002002.1193199996,6670003.5322,2668001.4128799997,479.3277601621917,110.83879260438489,457.39060622672883,255.76330122554347,274.66423335221907,27,1,Birzu,6,Panevezio
24.7577,56.1888,W/LWAL+CDL/HBET:1-3,"Wood, low rise",176.4605,529.3815,Res,ALL,RURAL,58.0,760.0,23335136.52,7000540.955999998,11667568.26,4667027.3040000005,982.5529564663384,227.2035805473632,937.5849465842216,524.2779756584823,563.0221675966892,27,3,Birzu,6,Panevezio
24.7577,56.1888,W/LWAL+CDL/HBET:1-3,"Wood, low rise",133.2696,399.8088,Res,ALL,URBAN,53.0,890.625,18871695.015839998,5661508.504752,9435847.507919999,3774339.003168,742.0609115756012,171.59268107091887,708.0993808659764,395.95442665534614,425.2154961974138,27,3,Birzu,6,Panevezio
24.9685,55.8315,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1136.2118,3408.6354,Res,ALL,RURAL,56.0,840.0,160342209.216,48102662.7648,80171104.608,32068441.8432,6584.788154663547,1522.6532433080895,6283.4254475831385,3513.560649476536,3773.213113455921,28,3,Kupiskio,6,Panevezio
24.9685,55.8315,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",606.0599,1818.1797,Res,ALL,URBAN,56.0,984.375,100229701.41408001,30068910.424224,50114850.707040004,20045940.282816,3512.352230927872,812.1893051752994,3351.604162551112,1874.1472460202256,2012.6469045822125,28,3,Kupiskio,6,Panevezio
24.9685,55.8315,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",60.5595,605.595,Res,ALL,RURAL,56.0,840.0,28487188.8,8546156.64,14243594.4,5697437.760000002,1169.8859850259933,270.52209540544067,1116.3443980923012,624.2365380350573,670.3676771775996,28,10,Kupiskio,6,Panevezio
24.9685,55.8315,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",32.3027,323.0270000000001,Res,ALL,URBAN,56.0,984.375,17807315.612800002,5342194.68384,8903657.806400001,3561463.1225600005,624.0222592408977,144.29765918234673,595.4629445133493,332.9704772527025,357.5770269827995,28,10,Kupiskio,6,Panevezio
24.9685,55.8315,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",374.8922,374.8922,Res,ALL,RURAL,70.0,760.0,19944265.04,5983279.511999999,9972132.52,3988853.008,724.2152439758612,167.46608458649018,691.07044701244,386.4322014949698,414.9895776979667,28,1,Kupiskio,6,Panevezio
24.9685,55.8315,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",199.969,199.969,Res,ALL,URBAN,58.0,890.625,10329358.7012,3098807.6103600007,5164679.3506000005,2065871.74024,386.2993098352246,89.32707980767769,368.61974247165085,206.12448298670293,221.35710175534385,28,1,Kupiskio,6,Panevezio
24.9685,55.8315,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",64.1642,256.6568,Res,ALL,RURAL,58.0,760.0,11313431.744,3394029.5232,5656715.872,2262686.3488,495.80857385153325,114.64978300028088,473.1171507563571,264.55725740000497,284.108063718881,28,4,Kupiskio,6,Panevezio
24.9685,55.8315,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",34.2255,136.90200000000002,Res,ALL,URBAN,56.0,890.625,6827795.587199999,2048338.67616,3413897.7935999995,1365559.11744,264.466732918912,61.154758386703385,252.3630161867786,141.11614285136994,151.54463914161732,28,4,Kupiskio,6,Panevezio
24.9685,55.8315,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",31.0007,69.57518101699999,Res,ALL,RURAL,58.0,760.0,3066873.9792293594,920062.1937688078,1533436.9896146797,613374.7958458719,134.40505482613762,31.07955606788641,128.25380588443718,71.7168571920417,77.01673971478844,28,4,Kupiskio,6,Panevezio
24.9685,55.8315,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",16.5359,37.111685729,Res,ALL,URBAN,56.0,890.625,1850893.3693738545,555268.0108121564,925446.6846869272,370178.67387477093,71.69220521148004,16.577962148692222,68.41110390166884,38.25406454828061,41.081043532880564,28,4,Kupiskio,6,Panevezio
24.9685,55.8315,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",222.7725,499.970549475,Res,ALL,RURAL,58.0,760.0,22038701.820857998,6611610.546257401,11019350.910428999,4407740.364171601,965.8410963705901,223.33916344254249,921.6379298335454,515.3607360096422,553.4459430952434,28,2,Kupiskio,6,Panevezio
24.9685,55.8315,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",118.8277,266.686195387,Res,ALL,URBAN,56.0,890.625,13300600.634253085,3990180.190275925,6650300.317126541,2660120.1268506167,515.1833195174248,119.12996043857031,491.60518212473073,274.895379503004,295.2101740221017,28,2,Kupiskio,6,Panevezio
24.9685,55.8315,W/LPB+CDL/HBET:1-3,"Wood, low rise",269.634,269.634,Res,ALL,RURAL,70.0,760.0,14344528.8,4303358.64,7172264.4,2868905.76,520.8778766114295,120.44675843187376,497.03911927149255,277.93392398640117,298.4732672299225,28,1,Kupiskio,6,Panevezio
24.9685,55.8315,W/LPB+CDL/HBET:1-3,"Wood, low rise",143.8239,143.8239,Res,ALL,URBAN,58.0,890.625,7429194.789720002,2228758.436916,3714597.39486,1485838.957944,277.83843149593366,64.24680322225673,265.12273892087507,148.25111406583653,159.20688540298946,28,1,Kupiskio,6,Panevezio
24.9685,55.8315,W/LWAL+CDL/HBET:1-3,"Wood, low rise",139.1427,417.4281,Res,ALL,RURAL,58.0,760.0,18400230.648,5520069.1943999985,9200115.324,3680046.1296,806.3859244974426,186.4670684089397,769.4804630839302,430.27744948777917,462.07499366021636,28,3,Kupiskio,6,Panevezio
24.9685,55.8315,W/LWAL+CDL/HBET:1-3,"Wood, low rise",74.2193,222.6579,Res,ALL,URBAN,53.0,890.625,10509853.664220003,3152956.0992660006,5254926.832110002,2101970.7328439998,430.1296355903189,99.46231667463415,410.4441076230745,229.51179693054928,246.4727404094193,28,3,Kupiskio,6,Panevezio
24.3413,55.7161,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",2835.6303,8506.890899999999,Res,ALL,RURAL,56.0,840.0,400164147.93599993,120049244.38079998,200082073.968,80032829.58719999,17556.802529790377,4059.799903383668,16753.289126810727,9368.090369864523,10060.39313335297,29,3,Panevezio,6,Panevezio
24.3413,55.7161,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",8928.9767,26786.9301,Res,ALL,URBAN,56.0,984.375,1476667023.4646401,443000107.03939193,738333511.7323201,295333404.69292796,55283.75145201381,12783.704118260772,52753.60764118521,29498.718727901414,31678.6768291158,29,3,Panevezio,6,Panevezio
24.3413,55.7161,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",151.1377,1511.3770000000002,Res,ALL,RURAL,56.0,840.0,71095174.08,21328552.224,35547587.04,14219034.816,3119.229792528195,721.2844587646349,2976.473562228453,1664.382026920638,1787.380015971242,29,10,Panevezio,6,Panevezio
24.3413,55.7161,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",475.9099,4759.099,Res,ALL,URBAN,56.0,984.375,262351995.1136,78705598.53408,131175997.5568,52470399.02272001,9821.985769527486,2271.216345373997,9372.467857806407,5240.888831797747,5628.191011659384,29,10,Panevezio,6,Panevezio
24.3413,55.7161,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",935.614,935.614,Res,ALL,RURAL,70.0,760.0,49774664.8,14932399.44,24887332.4,9954932.96,1930.9510883826306,446.5092677754228,1842.5782153961668,1030.3313638723669,1106.4729490146522,29,1,Panevezio,6,Panevezio
24.3413,55.7161,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",2946.1091,2946.1091,Res,ALL,URBAN,58.0,890.625,152180676.33868003,45654202.901604,76090338.16934001,30436135.26773601,6080.2773078844175,1405.9911641205774,5802.004296473127,3244.359968020777,3484.1184762048274,29,1,Panevezio,6,Panevezio
24.3413,55.7161,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",160.1339,640.5356,Res,ALL,RURAL,58.0,760.0,28234809.248000003,8470442.774400001,14117404.624000002,5646961.849600001,1321.9585362850721,305.6870480134875,1261.4571209341811,705.3805504800107,757.5082398092263,29,4,Panevezio,6,Panevezio
24.3413,55.7161,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",504.2379,2016.9516,Res,ALL,URBAN,56.0,890.625,100592637.31775999,30177791.195328005,50296318.658879995,20118527.463552,4162.651357541774,962.5631746152447,3972.141374186839,2221.138731242321,2385.2810933481346,29,4,Panevezio,6,Panevezio
24.3413,55.7161,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",77.3681,173.63800051099997,Res,ALL,RURAL,58.0,760.0,7653963.06252488,2296188.9187574643,3826981.53126244,1530792.6125049759,358.3598429173775,82.86641335652855,341.95896716649935,191.21633268267612,205.34723773523467,29,4,Panevezio,6,Panevezio
24.3413,55.7161,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",243.6206,546.760148786,Res,ALL,URBAN,56.0,890.625,27268896.956493445,8180669.0869480325,13634448.478246722,5453779.391298689,1128.4216614785325,260.9339681569729,1076.7777515084754,602.1116932941765,646.6078043198751,29,4,Panevezio,6,Panevezio
24.3413,55.7161,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",555.9707,1247.7706017169999,Res,ALL,RURAL,58.0,760.0,55001728.12368535,16500518.437105605,27500864.06184268,11000345.62473707,2575.190197493081,595.4818308879052,2457.3327553195136,1374.0892995048393,1475.6346285707525,29,2,Panevezio,6,Panevezio
24.3413,55.7161,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",1750.6686,3929.0430456659997,Res,ALL,URBAN,56.0,890.625,195955521.2423278,58786656.37269834,97977760.6211639,39191104.24846556,8108.888863709788,1875.0832430665241,7737.773401528813,4326.8017365647465,4646.552793720028,29,2,Panevezio,6,Panevezio
24.3413,55.7161,W/LPB+CDL/HBET:1-3,"Wood, low rise",672.9224,672.9224,Res,ALL,RURAL,70.0,760.0,35799471.68,10739841.504,17899735.84,7159894.336,1388.799484271347,321.14321514393777,1325.2389926744424,741.0460448136374,795.8094175440059,29,1,Panevezio,6,Panevezio
24.3413,55.7161,W/LPB+CDL/HBET:1-3,"Wood, low rise",2118.9323,2118.9323,Res,ALL,URBAN,58.0,890.625,109453024.17004,32835907.251012,54726512.08502,21890604.834007997,4373.122495916169,1011.2320997106633,4172.979985206822,2333.4434997896687,2505.885194902385,29,1,Panevezio,6,Panevezio
24.3413,55.7161,W/LWAL+CDL/HBET:1-3,"Wood, low rise",347.2568,1041.7704,Res,ALL,RURAL,58.0,760.0,45921239.23199999,13776371.769599998,22960619.616,9184247.846399998,2150.040174393295,497.1709898463568,2051.640360751924,1147.2345615540821,1232.0153040507878,29,3,Panevezio,6,Panevezio
24.3413,55.7161,W/LWAL+CDL/HBET:1-3,"Wood, low rise",1093.4597,3280.3791,Res,ALL,URBAN,53.0,890.625,154839798.20238,46451939.460714005,77419899.10119,30967959.640476003,6770.154779056998,1565.5170507995824,6460.308490361285,3612.469963170077,3879.4318347769813,29,3,Panevezio,6,Panevezio
24.3609,56.0746,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1866.3346,5599.0038,Res,ALL,RURAL,56.0,840.0,263377138.752,79013141.6256,131688569.376,52675427.7504,10617.774036704228,2455.2328326994125,10131.835681253404,5665.511503809918,6084.193339254244,30,3,Pasvalio,6,Panevezio
24.3609,56.0746,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",624.2396,1872.7188,Res,ALL,URBAN,56.0,984.375,103236245.65631999,30970873.696896,51618122.828159995,20647249.131264,3551.3648075552123,821.2104953694522,3388.831270090237,1894.963869251367,2035.0018782370191,30,3,Pasvalio,6,Panevezio
24.3609,56.0746,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",99.4747,994.747,Res,ALL,RURAL,56.0,840.0,46792898.88,14037869.664,23396449.44,9358579.776,1886.4068050265334,436.2089367807257,1800.0725679842872,1006.5630910770957,1080.9481986140358,30,10,Pasvalio,6,Panevezio
24.3609,56.0746,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",33.2717,332.7170000000001,Res,ALL,URBAN,56.0,984.375,18341490.4288,5502447.128640002,9170745.2144,3668298.0857600006,630.9540143855808,145.90054437849295,602.077457486203,336.6691751509661,361.5490590052207,30,10,Pasvalio,6,Panevezio
24.3609,56.0746,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",615.7957,615.7957,Res,ALL,RURAL,70.0,760.0,32760331.24,9828099.372000001,16380165.62,6552066.248000002,1167.7755238126656,270.03407657539327,1114.3305253020937,623.1104223123907,669.1583413966259,30,1,Pasvalio,6,Panevezio
24.3609,56.0746,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",205.9674,205.9674,Res,ALL,URBAN,58.0,890.625,10639204.85352,3191761.456056,5319602.42676,2127840.970704,390.59007463568327,90.31926767860615,372.7141339848693,208.4139814496677,223.81579437104767,30,1,Pasvalio,6,Panevezio
24.3609,56.0746,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",105.3958,421.5832,Res,ALL,RURAL,58.0,760.0,18583387.456,5575016.2368,9291693.728,3716677.4912,799.4770704157561,184.86947880879865,762.8878030725734,426.5909713104673,458.1160843972798,30,4,Pasvalio,6,Panevezio
24.3609,56.0746,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",35.2521,141.0084,Res,ALL,URBAN,56.0,890.625,7032596.53824,2109778.961472,3516298.26912,1406519.3076479998,267.40387789649367,61.83393791702942,255.16573831874385,142.68336669709538,153.22768097762287,30,4,Pasvalio,6,Panevezio
24.3609,56.0746,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",50.9216,114.28385609600001,Res,ALL,RURAL,58.0,760.0,5037632.37671168,1511289.7130135042,2518816.18835584,1007526.475342336,216.72429657407108,50.11489289119506,206.80558405491385,115.64137559821717,124.18728418144201,30,4,Pasvalio,6,Panevezio
24.3609,56.0746,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",17.0319,38.224863489,Res,ALL,URBAN,56.0,890.625,1906411.5517049902,571923.4655114971,953205.7758524951,381282.3103409981,72.48842429970627,16.762078258215478,69.17088282899377,38.67891710101953,41.53729272940959,30,4,Pasvalio,6,Panevezio
24.3609,56.0746,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",365.9247,821.248463457,Res,ALL,RURAL,58.0,760.0,36200632.26918456,10860189.680755368,18100316.13459228,7240126.453836912,1557.3896579561124,360.1276697264556,1486.1133841752642,831.0036541146573,892.4149026721257,30,2,Pasvalio,6,Panevezio
24.3609,56.0746,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",122.3922,274.686038382,Res,ALL,URBAN,56.0,890.625,13699581.603848515,4109874.4811545545,6849790.801924258,2739916.320769703,520.9059309046264,120.45324565052402,497.0658896178798,277.9488934065723,298.48934289165874,30,2,Pasvalio,6,Panevezio
24.3609,56.0746,W/LPB+CDL/HBET:1-3,"Wood, low rise",442.8992,442.8992,Res,ALL,RURAL,70.0,760.0,23562237.44,7068671.232000001,11781118.72,4712447.488000001,839.9000598351217,194.2168100361539,801.4607737466775,448.160173177273,481.2792523200348,30,1,Pasvalio,6,Panevezio
