LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,NAME_1
3.1259,51.0048,S/LFM+CDN/HBET:3-5,"Steel, mid rise",2.8881755680000003,COM,Hotels,3565,2700.0,27800133.929784004,5560026.785956801,8340040.178935201,13900066.964892002,385.7221993948277,207.35576850627274,19.028061818346245,40.3301488632247,88.90465972928122,West-Vlaanderen,Vlaanderen
3.1259,51.0048,S/LFM+CDN/HBET:3-5,"Steel, mid rise",33.02885147,COM,Offices,879,3000.0,87097081.32639,17419416.265278,26129124.397917,43548540.663195,1087.6116665281013,584.6761044688437,53.65297112149776,113.71795682301196,250.6823441377845,West-Vlaanderen,Vlaanderen
3.1259,51.0048,S/LFM+CDN/HBET:6-,"Steel, mid rise",1.4440877840000002,COM,Hotels,5704,2700.0,22240107.143827204,4448021.428765441,6672032.143148161,11120053.571913602,308.57775951586217,165.88461480501817,15.222449454676996,32.26411909057976,71.12372778342497,West-Vlaanderen,Vlaanderen
3.1259,51.0048,S/LFM+CDN/HBET:6-,"Steel, mid rise",13.211540588,COM,Offices,1055,3000.0,41814525.96102,8362905.192204,12544357.788306,20907262.98051,522.1525862057553,280.6977429873175,25.75830923011611,54.594969032208255,120.35034041654728,West-Vlaanderen,Vlaanderen
3.1259,51.0048,W/LWAL+CDN/H:1,"Wood, low rise",134.30016391200002,COM,Hotels,357,2565.0,122979331.59503798,24595866.319007598,36893799.47851139,61489665.79751899,1796.1238067472195,965.5566437835568,88.60458351064707,187.7982149239724,413.9864807393921,West-Vlaanderen,Vlaanderen
3.1259,51.0048,W/LWAL+CDN/H:1,"Wood, low rise",500.20439741799987,COM,Trade,941,2166.0,1019519604.0437518,203903920.8087504,305855881.2131255,509759802.0218759,17633.098732786642,9479.165950573979,869.8583935870978,1843.6727207533393,4064.2323549714715,West-Vlaanderen,Vlaanderen
3.1259,51.0048,W/LWAL+CDN/H:2,"Wood, low rise",202.17228976000004,COM,Hotels,713,2565.0,369741781.2661273,73948356.25322546,110922534.37983818,184870890.63306364,5400.110791527589,2902.9807590878186,266.39286545684746,564.622084085146,1244.6652362099373,West-Vlaanderen,Vlaanderen
3.1259,51.0048,W/LWAL+CDN/H:2,"Wood, low rise",334.643787005,COM,Trade,1882,2166.0,1364145949.0726259,272829189.8145252,409243784.72178775,682072974.5363129,23593.58281147509,12683.391060627157,1163.8950336728776,2466.886034810807,5438.0573763702805,West-Vlaanderen,Vlaanderen
4.5198,50.6754,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",34.687623597,COM,Hotels,3565,2835.0,350580006.9795697,70116001.39591394,105174002.0938709,175290003.48978484,5008.556770376443,2692.489931505427,247.0771140394403,523.682174518635,1154.416406687834,Brabant Wallon,Wallonie
4.5198,50.6754,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",98.417745041,COM,Offices,879,3150.0,272503973.35677284,54500794.67135457,81751192.00703184,136251986.67838642,3503.812066245626,1883.5722829481913,172.84655303996297,366.34983011647705,807.5895553682103,Brabant Wallon,Wallonie
4.5198,50.6754,CR+PC/LWAL+CDN/HBET:6-,"Concrete wall, mid rise",16.685186033999994,COM,Hotels,5704,2835.0,269813473.72604847,53962694.745209694,80944042.11781454,134906736.86302423,3854.686729606172,2072.194782728227,190.15555105820204,403.0364077307973,888.4622471724088,Brabant Wallon,Wallonie
4.5198,50.6754,CR+PC/LWAL+CDN/HBET:6-,"Concrete wall, mid rise",4.017050818,COM,Offices,1055,3150.0,13349664.130918501,2669932.8261837005,4004899.23927555,6674832.0654592505,171.64782474932719,92.27409433309381,8.467558842709058,17.94706743622778,39.56290687067688,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LFINF+CDN/H:1,"Concrete frame with infill panels, low rise, pre code",17.136929344000002,COM,Trade,941,2394.0,38605286.12741338,7721057.225482676,11581585.838224012,19302643.06370669,653.1322793681595,351.1095444781765,32.21966847351067,68.28987830003635,150.53969708390784,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",3.512670744,COM,Hotels,1426,2835.0,14200709.143476238,2840141.828695248,4260212.743042871,7100354.571738119,202.8782489266407,109.06288330148567,10.008186897800112,21.212442512147234,46.761170903811006,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",204.86959171799998,COM,Offices,352,3150.0,227159403.2969184,45431880.659383684,68147820.98907551,113579701.6484592,2920.778909857745,1570.146484803507,144.0849444021924,305.38934086745115,673.2069233577168,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",3.213174252,COM,Trade,1882,2394.0,14476982.297780016,2895396.4595560036,4343094.689334005,7238491.148890008,244.9246047630598,131.66607917931617,12.082375677566501,25.60870436251362,56.45238640646543,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",73.32700178099998,COM,Hotels,3565,2835.0,741099508.425166,148219901.6850332,222329852.5275498,370549754.212583,10587.708615859061,5691.719222296283,522.3022537289434,1107.0243436026838,2440.348606542637,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",610.591724336,COM,Offices,879,3150.0,1690636895.9277334,338127379.1855467,507191068.77832,845318447.9638667,21737.936084462657,11685.836204413266,1072.3541249826274,2272.8642521512043,5010.351527182366,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",1.3172515289999998,COM,Hotels,5704,2835.0,21301063.715214357,4260212.743042871,6390319.114564307,10650531.857607178,304.317373389961,163.59432495222848,15.012280346700166,31.818663768220848,70.1417563557165,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",94.40069422299999,COM,Offices,1055,3150.0,313717107.0765847,62743421.41531694,94115132.12297541,156858553.53829235,4033.723881609187,2168.4412168277036,198.9876328036628,421.7560847513526,929.7283114609064,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",87.37768475699998,COM,Hotels,3565,2835.0,883106599.8599285,176621319.9719857,264931979.95797855,441553299.92996424,12616.491105125468,6782.3480553111385,622.3841227069444,1319.148768724156,2907.9603155807467,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",562.3871145200002,COM,Offices,879,3150.0,1557165562.0387025,311433112.40774053,467149668.6116107,778582781.0193512,20021.783235689294,10763.27018827538,987.6945887997884,2093.4276006655837,4614.797459246917,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LWAL+CDN/HBET:6-,"Concrete wall, mid rise, pre code",0.439083843,COM,Hotels,5704,2835.0,7100354.571738119,1420070.914347624,2130106.3715214357,3550177.2858690596,101.43912446332035,54.531441650742835,5.004093448900056,10.606221256073617,23.380585451905503,Brabant Wallon,Wallonie
4.5198,50.6754,CR/LWAL+CDN/HBET:6-,"Concrete wall, mid rise, pre code",108.46037208600002,COM,Offices,1055,3150.0,360440931.5347996,72088186.30695991,108132279.46043988,180220465.7673998,4634.491268231834,2491.4005469935328,228.62408875314458,484.57082077814994,1068.1984855082758,Brabant Wallon,Wallonie
4.5198,50.6754,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",80.791427112,COM,Hotels,357,2295.0,66193628.104268275,13238725.620853655,19858088.431280483,33096814.052134138,1168.186046238883,627.9911183650063,57.62778584701033,122.142612529622,269.2538389138795,Brabant Wallon,Wallonie
4.5198,50.6754,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",140.59677863000002,COM,Offices,176,2550.0,63099834.24914401,12619966.849828802,18929950.274743203,31549917.124572005,1002.2280573041282,538.7757545894386,49.440912294869946,104.79046010157639,231.00237566196165,Brabant Wallon,Wallonie
4.5198,50.6754,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",382.36773598800005,COM,Trade,941,1938.0,697307980.6764042,139461596.13528085,209192394.20292127,348653990.3382021,14573.013983402061,7834.131711169313,718.901352815207,1523.717909569561,3358.9169911846934,Brabant Wallon,Wallonie
4.5198,50.6754,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",37.322126655,COM,Hotels,1426,2295.0,122143004.24001884,24428600.84800377,36642901.272005655,61071502.12000942,2155.5813948455575,1158.793135078285,106.33698578912619,225.38220169156438,496.8374408529919,Brabant Wallon,Wallonie
4.5198,50.6754,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",170.724659765,COM,Offices,352,2550.0,153242454.605064,30648490.921012804,45972736.3815192,76621227.302532,2433.9824248814543,1308.4554040029225,120.07078700182701,254.49111738954267,561.0057694647641,Brabant Wallon,Wallonie
4.5198,50.6754,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",414.49947850800004,COM,Trade,1882,1938.0,1511810579.9538846,302362115.99077696,453543173.98616534,755905289.9769423,31595.27401443472,16984.924214131788,1558.6264624060789,3303.522862764258,7282.357846434042,Brabant Wallon,Wallonie
4.5198,50.6754,S/LFM+CDN/HBET:3-5,"Steel, mid rise",0.878167686,COM,Hotels,3565,2700.0,8452803.061593,1690560.6123186,2535840.9184779,4226401.5307965,126.79890557915044,68.16430206342854,6.2551168111250695,13.257776570092023,29.225731814881872,Brabant Wallon,Wallonie
4.5198,50.6754,S/LFM+CDN/HBET:3-5,"Steel, mid rise",10.042627045,COM,Offices,879,3000.0,26482407.517665,5296481.503533,7944722.255299499,13241203.7588325,357.53184349445155,192.20125336206027,17.63740337142479,37.38263572617112,82.40709748655206,Brabant Wallon,Wallonie
4.5198,50.6754,S/LFM+CDN/HBET:6-,"Steel, mid rise",0.439083843,COM,Hotels,5704,2700.0,6762242.449274399,1352448.48985488,2028672.7347823197,3381121.2246371997,101.43912446332035,54.531441650742835,5.004093448900056,10.606221256073617,23.380585451905503,Brabant Wallon,Wallonie
4.5198,50.6754,S/LFM+CDN/HBET:6-,"Steel, mid rise",4.017050818,COM,Offices,1055,3000.0,12713965.838970002,2542793.1677940004,3814189.7516910005,6356982.919485001,171.64782474932719,92.27409433309381,8.467558842709058,17.94706743622778,39.56290687067688,Brabant Wallon,Wallonie
4.5198,50.6754,W/LWAL+CDN/H:1,"Wood, low rise",40.834797399,COM,Hotels,357,2565.0,37392628.152251296,7478525.63045026,11217788.445675388,18696314.076125648,590.4418603272615,317.4085543910086,29.127087411804133,61.735124811167644,136.09025553799344,Brabant Wallon,Wallonie
4.5198,50.6754,W/LWAL+CDN/H:1,"Wood, low rise",152.090247928,COM,Trade,941,2166.0,309991255.86833715,61998251.17366743,92997376.76050115,154995627.93416858,5796.548979392415,3116.0972072438162,285.9495577024072,606.0726699128224,1336.039811619682,Brabant Wallon,Wallonie
4.5198,50.6754,W/LWAL+CDN/H:2,"Wood, low rise",61.47173802,COM,Hotels,713,2565.0,112422280.71918689,22484456.143837377,33726684.215756066,56211140.35959344,1775.1846781081063,954.3002288879995,87.57163535575098,185.60887198128833,409.16024540834627,Brabant Wallon,Wallonie
4.5198,50.6754,W/LWAL+CDN/H:2,"Wood, low rise",101.75051798,COM,Trade,1882,2166.0,414777032.49988776,82955406.49997756,124433109.74996632,207388516.24994388,7755.945817496894,4169.425840678346,382.60856312293924,810.9423048129315,1787.6589028714054,Brabant Wallon,Wallonie
3.992,50.4934,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",95.014780697,COM,Hotels,3565,2835.0,960293010.1789223,192058602.03578448,288087903.05367666,480146505.08946115,17241.718552527596,9268.768576030681,850.5512179147388,1802.7509875559042,3974.023593833775,Hainaut,Wallonie
3.992,50.4934,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",269.58146720400003,COM,Offices,879,3150.0,746430645.4677955,149286129.09355912,223929193.64033863,373215322.73389775,12061.706452664283,6484.108031410359,595.0160410163817,1261.1418724244459,2780.088648283729,Hainaut,Wallonie
3.992,50.4934,CR+PC/LWAL+CDN/HBET:6-,"Concrete wall, mid rise",45.703312233999995,COM,Hotels,5704,2835.0,739060949.6060565,147812189.9212113,221718284.88181692,369530474.8030282,13269.575797388323,7133.4320180084205,654.6014436609632,1387.4336714354297,3058.489044368271,Hainaut,Wallonie
3.992,50.4934,CR+PC/LWAL+CDN/HBET:6-,"Concrete wall, mid rise",11.003325192,COM,Offices,1055,3150.0,36566800.444314,7313360.088862801,10970040.1332942,18283400.222157,590.8894758682555,317.6491826583051,29.14916873405691,61.78192637309513,136.19342592181906,Hainaut,Wallonie
3.992,50.4934,CR/LFINF+CDN/H:1,"Concrete frame with infill panels, low rise, pre code",46.940707248,COM,Trade,941,2394.0,105745866.015761,21149173.203152202,31723759.8047283,52872933.0078805,2248.3768201749212,1208.677914235994,110.91467691604903,235.08465937543934,518.2257501758274,Hainaut,Wallonie
3.992,50.4934,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",9.621749944,COM,Hotels,1426,2835.0,38897944.71610824,7779588.943221648,11669383.414832471,19448972.35805412,698.3987261783328,375.4437904214958,34.45270756110333,73.02282481239104,160.97310759833007,Hainaut,Wallonie
3.992,50.4934,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",561.169584792,COM,Offices,352,3150.0,622224835.6173697,124444967.12347394,186667450.68521088,311112417.8086848,10054.642531551586,5405.154622826439,496.00557072397123,1051.2882864927049,2317.482826681038,Hainaut,Wallonie
3.992,50.4934,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",8.801382609,COM,Trade,1882,2394.0,39654699.75591037,7930939.951182074,11896409.92677311,19827349.877955183,843.1413075655954,453.25421783849765,41.59300384351838,88.15674726578975,194.33465631593526,Hainaut,Wallonie
3.992,50.4934,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",200.854030081,COM,Hotels,3565,2835.0,2029986489.8718987,405997297.9743798,608995946.9615695,1014993244.9359493,36447.68352243175,19593.472812621814,1798.0006758450804,3810.8786698966574,8400.78405278785,Hainaut,Wallonie
3.992,50.4934,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",1672.505429184,COM,Offices,879,3150.0,4630916657.596118,926183331.5192237,1389274997.2788353,2315458328.798059,74831.81146142737,40227.9355418112,3691.528091203673,7824.2271268781915,17247.896919964358,Hainaut,Wallonie
3.992,50.4934,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",3.6081562289999995,COM,Hotels,5704,2835.0,58346917.07416235,11669383.414832471,17504075.122248705,29173458.537081175,1047.5980892674993,563.1656856322438,51.67906134165501,109.53423721858655,241.45966139749513,Hainaut,Wallonie
3.992,50.4934,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",258.578142012,COM,Offices,1055,3150.0,859319810.441379,171863962.0882758,257795943.1324137,429659905.2206895,13885.902682904003,7464.755792470168,685.0054652503372,1451.8752697677355,3200.545509162747,Hainaut,Wallonie
3.992,50.4934,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",239.341029857,COM,Hotels,3565,2835.0,2418965937.032981,483793187.4065962,725689781.1098943,1209482968.5164905,43431.67078421508,23347.910716836774,2142.527751456114,4541.106918020568,10010.51512877115,Hainaut,Wallonie
3.992,50.4934,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",1540.4655268800002,COM,Offices,879,3150.0,4265317974.1016884,853063594.8203378,1279595392.2305064,2132658987.0508442,68924.03687236733,37052.04589377349,3400.091662950753,7206.524985282547,15886.220847335595,Hainaut,Wallonie
3.992,50.4934,CR/LWAL+CDN/HBET:6-,"Concrete wall, mid rise, pre code",1.202718743,COM,Hotels,5704,2835.0,19448972.35805412,3889794.471610824,5834691.7074162355,9724486.17902706,349.1993630891664,187.7218952107479,17.226353780551666,36.51141240619552,80.48655379916504,Hainaut,Wallonie
3.992,50.4934,CR/LWAL+CDN/HBET:6-,"Concrete wall, mid rise, pre code",297.08978018400006,COM,Offices,1055,3150.0,987303611.9964782,197460722.39929566,296191083.5989435,493651805.9982391,15954.015848442901,8576.527931774239,787.0275558195367,1668.1120120735688,3677.2224998891147,Hainaut,Wallonie
3.992,50.4934,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",221.300248712,COM,Hotels,357,2295.0,181314613.27347228,36262922.65469446,54394383.98204168,90657306.63673614,4021.4249233171754,2161.8295674270007,198.38091289215959,420.4701364197356,926.8935389129653,Hainaut,Wallonie
3.992,50.4934,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",385.11638172000005,COM,Offices,176,2550.0,172840232.115936,34568046.4231872,51852069.6347808,86420116.057968,3450.1224372971137,1854.709919597308,170.19798995430392,360.736176737693,795.2146954297683,Hainaut,Wallonie
3.992,50.4934,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1047.364530471,COM,Trade,941,1938.0,1910034704.909683,382006940.98193663,573010411.4729049,955017352.4548415,50166.90780015293,26968.62596139061,2474.7837286893437,5245.32646231449,11562.912050798148,Hainaut,Wallonie
3.992,50.4934,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",102.231093155,COM,Hotels,1426,2295.0,334568631.63557386,66913726.327114776,100370589.49067216,167284315.81778693,7420.486465644787,3989.0902732283935,366.060017836723,775.8675136316549,1710.3392682322572,Hainaut,Wallonie
3.992,50.4934,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",467.64132066,COM,Offices,352,2550.0,419754849.424416,83950969.88488321,125926454.8273248,209877424.712208,8378.86877629299,4504.295519022033,413.3379756033095,876.0735720772542,1931.2356889008654,Hainaut,Wallonie
3.992,50.4934,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1135.3783565610001,COM,Trade,1882,1938.0,4141083645.9386406,828216729.1877282,1242325093.7815921,2070541822.9693203,108765.22867596183,58469.79410116621,5365.497495813873,11372.22039728688,25069.170664755653,Hainaut,Wallonie
3.992,50.4934,S/LFM+CDN/HBET:3-5,"Steel, mid rise",2.405437486,COM,Hotels,3565,2700.0,23153538.521493,4630707.7042986,6946061.5564479,11576769.2607465,436.49920386145806,234.6523690134349,21.532942225689585,45.639265507744405,100.6081922489563,Hainaut,Wallonie
3.992,50.4934,S/LFM+CDN/HBET:3-5,"Steel, mid rise",27.50831298,COM,Offices,879,3000.0,72539421.32826,14507884.265652,21761826.398478,36269710.66413,1230.786372720845,661.6436766745265,60.715922552692,128.68794616575977,283.6825151309927,Hainaut,Wallonie
3.992,50.4934,S/LFM+CDN/HBET:6-,"Steel, mid rise",1.202718743,COM,Hotels,5704,2700.0,18522830.8171944,3704566.16343888,5556849.245158319,9261415.4085972,349.1993630891664,187.7218952107479,17.226353780551666,36.51141240619552,80.48655379916504,Hainaut,Wallonie
3.992,50.4934,S/LFM+CDN/HBET:6-,"Steel, mid rise",11.003325192,COM,Offices,1055,3000.0,34825524.23268,6965104.846536,10447657.269803999,17412762.11634,590.8894758682555,317.6491826583051,29.14916873405691,61.78192637309513,136.19342592181906,Hainaut,Wallonie
3.992,50.4934,W/LWAL+CDN/H:1,"Wood, low rise",111.852843099,COM,Hotels,357,2565.0,102424207.6899698,20484841.53799396,30727262.306990936,51212103.8449849,2032.5680318940067,1092.6638574495164,100.26861358136324,212.5202319947576,468.4842343418791,Hainaut,Wallonie
3.992,50.4934,W/LWAL+CDN/H:1,"Wood, low rise",416.598776826,COM,Trade,941,2166.0,849114126.5194142,169822825.30388284,254734237.95582426,424557063.2597071,19954.344279052424,10727.016488844445,984.3677576299351,2086.376351957024,4599.253532810468,Hainaut,Wallonie
3.992,50.4934,W/LWAL+CDN/H:2,"Wood, low rise",168.38062402,COM,Hotels,713,2565.0,307942062.3358569,61588412.467171386,92382618.70075707,153971031.16792846,6110.988854060413,3285.133166188089,301.4611911596542,638.9497171084217,1408.5146914853885,Hainaut,Wallonie
3.992,50.4934,W/LWAL+CDN/H:2,"Wood, low rise",278.710449285,COM,Trade,1882,2166.0,1136138619.9907653,227227723.9981531,340841585.9972296,568069309.9953827,26699.474739577185,14353.050231552425,1317.1117883780819,2791.6303300833415,6153.93078333795,Hainaut,Wallonie
5.5926,50.6029,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",87.28552410799999,COM,Hotels,3565,2835.0,882175152.9166316,176435030.58332634,264652545.87498945,441087576.4583158,14127.376103989918,7594.566591230692,696.9175905859266,1477.1231269929258,3256.202436269848,Liege,Wallonie
5.5926,50.6029,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",247.651570467,COM,Offices,879,3150.0,685710050.887553,137142010.1775106,205713015.2662659,342855025.4437765,9883.020826002572,5312.894569600811,487.53930036753286,1033.343950014764,2277.9259399943694,Liege,Wallonie
5.5926,50.6029,CR+PC/LWAL+CDN/HBET:6-,"Concrete wall, mid rise",41.985441976,COM,Hotels,5704,2835.0,678939864.5231798,135787972.90463597,203681959.35695392,339469932.2615899,10872.714773703632,5844.932262618052,536.3618925015738,1136.8238749515176,2506.0393433570475,Liege,Wallonie
5.5926,50.6029,CR+PC/LWAL+CDN/HBET:6-,"Concrete wall, mid rise",10.108227366,COM,Offices,1055,3150.0,33592166.5940595,6718433.3188119,10077649.97821785,16796083.29702975,484.1581096994596,260.2727482960161,23.88400370958404,50.62236155490125,111.59303785350046,Liege,Wallonie
5.5926,50.6029,CR/LFINF+CDN/H:1,"Concrete frame with infill panels, low rise, pre code",43.122177456,COM,Trade,941,2394.0,97143657.75271383,19428731.550542768,29143097.325814147,48571828.876356915,1842.2563194885229,990.3564677180012,90.8803464966883,192.62171512492125,424.61950977987027,Liege,Wallonie
5.5926,50.6029,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",8.839040416,COM,Hotels,1426,2835.0,35733677.08016736,7146735.416033473,10720103.124050207,17866838.54008368,572.2481459844017,307.62801382200274,28.22957328955652,59.83283552376409,131.89680754510778,Liege,Wallonie
5.5926,50.6029,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",515.5195956659999,COM,Offices,352,3150.0,571608127.6744606,114321625.53489214,171482438.30233818,285804063.8372303,8238.489464762746,4428.830689488228,406.412923786211,861.3958622119308,1898.879825162123,Liege,Wallonie
5.5926,50.6029,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",8.085408272999999,COM,Trade,1882,2394.0,36428871.657267675,7285774.331453536,10928661.497180302,18214435.828633837,690.8461198081958,371.3836753942503,34.0801299362581,72.23314317184543,159.23231616745127,Liege,Wallonie
5.5926,50.6029,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",184.51496868400002,COM,Hotels,3565,2835.0,1864851272.6212344,372970254.52424693,559455381.7863703,932425636.3106172,29864.200118560973,16054.336971335772,1473.2308560487313,3122.5261038964386,6883.364643760314,Liege,Wallonie
5.5926,50.6029,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",1536.4505596319998,COM,Offices,879,3150.0,4254201132.0370626,850840226.4074125,1276260339.6111188,2127100566.0185313,61315.06798173023,32961.631615482576,3024.7336186067337,6410.950220499758,14132.438484863022,Liege,Wallonie
5.5926,50.6029,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",3.3146401560000003,COM,Hotels,5704,2835.0,53600515.620251045,10720103.12405021,16080154.686075313,26800257.810125522,858.3722189766027,461.4420207330041,42.34435993433478,89.74925328564613,197.84521131766166,Liege,Wallonie
5.5926,50.6029,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",237.54334310099998,COM,Offices,1055,3150.0,789415914.9603982,157883182.99207965,236824774.48811945,394707957.4801991,11377.7155779373,6116.409584956378,561.274087175225,1189.6254965401793,2622.436389557261,Liege,Wallonie
5.5926,50.6029,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",219.87113034799998,COM,Hotels,3565,2835.0,2222188043.4229074,444437608.6845815,666656413.0268722,1111094021.7114537,35586.68157840498,19130.617109555795,1755.526588944296,3720.8544591340788,8202.33271921139,Liege,Wallonie
5.5926,50.6029,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",1415.15183124,COM,Offices,879,3150.0,3918343147.9288745,783668629.5857749,1175502944.3786623,1959171573.9644372,56474.404720014696,30359.39754057606,2785.938859243045,5904.8225715129365,13016.719657110682,Liege,Wallonie
5.5926,50.6029,CR/LWAL+CDN/HBET:6-,"Concrete wall, mid rise, pre code",1.104880052,COM,Hotels,5704,2835.0,17866838.54008368,3573367.7080167364,5360051.562025104,8933419.27004184,286.12407299220087,153.81400691100137,14.11478664477826,29.916417761882045,65.94840377255389,Liege,Wallonie
5.5926,50.6029,CR/LWAL+CDN/HBET:6-,"Concrete wall, mid rise, pre code",272.922138882,COM,Offices,1055,3150.0,906988498.0396066,181397699.60792133,272096549.411882,453494249.0198033,13072.268961885411,7027.364203992436,644.8681001587692,1366.803761982334,3013.0120220445133,Liege,Wallonie
5.5926,50.6029,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",203.297929568,COM,Hotels,357,2295.0,166565043.16400594,33313008.63280119,49969512.94920178,83282521.58200297,3295.04174381341,1771.3419505557256,162.54770426405932,344.5213271287706,759.4703273161853,Liege,Wallonie
5.5926,50.6029,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",353.78795781,COM,Offices,176,2550.0,158780035.465128,31756007.093025602,47634010.6395384,79390017.732564,2826.932659477414,1519.6968052165494,139.4554150246803,295.5770115433097,651.5764105948465,Liege,Wallonie
5.5926,50.6029,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",962.163584487,COM,Trade,941,1938.0,1754657318.1583934,350931463.6316787,526397195.447518,877328659.0791967,41105.344128587654,22097.328685957895,2027.7677312073574,4297.872018724804,9474.322811963351,Liege,Wallonie
5.5926,50.6029,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",93.91480442,COM,Hotels,1426,2295.0,307352162.9812014,61470432.59624028,92205648.89436042,153676081.4906007,6080.136551084269,3268.5476468587794,299.93921620153804,635.7238774399934,1401.4035801667703,Liege,Wallonie
5.5926,50.6029,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",429.599663055,COM,Offices,352,2550.0,385608657.558168,77121731.5116336,115682597.26745039,192804328.779084,6865.407887302292,3690.6922412401914,338.67743648850933,717.8298851766094,1582.39985430177,Liege,Wallonie
5.5926,50.6029,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1043.017667217,COM,Trade,1882,1938.0,3804215025.9232397,760843005.184648,1141264507.7769718,1902107512.9616199,89119.14945525727,47908.49412585829,4396.3367617772965,9318.075469168063,20540.968785601217,Liege,Wallonie
5.5926,50.6029,S/LFM+CDN/HBET:3-5,"Steel, mid rise",2.209760104,COM,Hotels,3565,2700.0,21270045.881052,4254009.1762104,6381013.7643156,10635022.940526,357.6550912402511,192.2675086387517,17.643483305972826,37.39552220235256,82.43550471569237,Liege,Wallonie
