LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
14.2791999999999,36.0287999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",1.383850959221328,IND,479.42947266612634,1500.0,995188.4034419915,149278.26051629873,248797.10086049789,597113.0420651949,111.16946833472173,54.99397961263015,4.651386139858925,9.914760202900494,23.186708651796522,Ghawdex
14.2791999999999,36.0287999999999,S/LFBR+CDL/H:1,"Steel, low rise",0.638700442717536,IND,479.42947266612634,1500.0,459317.7246655346,68897.6586998302,114829.43116638366,275590.6347993208,51.30898538525619,25.381836744290844,2.1467936030118118,4.576043170569459,10.701557839290706,Ghawdex
14.2791999999999,36.0287999999999,S/LFM+CDL/H:1,"Steel, low rise",2.12900147572512,IND,479.42947266612634,1500.0,1531059.0822184486,229658.86233276728,382764.77055461216,918635.4493310691,171.0299512841873,84.60612248096946,7.155978676706038,15.25347723523153,35.671859464302344,Ghawdex
14.5388,35.8312999999999,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",4.980670284934642,IND,479.42947266612634,1575.0,3760911.2019623457,564136.6802943519,940227.8004905864,2256546.7211774075,43.435157616565476,21.486764380708305,1.8173487122559078,3.8738079671910093,9.05930702005174,Nofsinhar
14.5388,35.8312999999999,CR/LFM+CDL/H:2,"Concrete frame, low rise, low/moderate code",2.075279285389434,IND,479.42947266612634,1575.0,1567046.3341509772,235056.95012264658,391761.5835377443,940227.8004905863,18.097982340235614,8.952818491961795,0.7572286301066282,1.6140866529962536,3.7747112583548916,Nofsinhar
14.5388,35.8312999999999,CR/LFM+CDL/HBET:3-5,"Concrete frame, mid rise, low/moderate code",0.27670390471859124,IND,479.42947266612634,1575.0,208939.51122013034,31340.92668301955,52234.877805032585,125363.7067320782,2.4130643120314157,1.193709132261573,0.10096381734755046,0.21521155373283388,0.503294834447319,Nofsinhar
14.5388,35.8312999999999,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1.106815618874365,IND,479.42947266612634,1425.0,756162.0406061859,113424.30609092789,189040.51015154648,453697.22436371155,9.652257248125663,4.774836529046292,0.40385526939020183,0.8608462149313355,2.013179337789276,Nofsinhar
14.5388,35.8312999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",1.7985753806708429,IND,479.42947266612634,1500.0,1293435.0694579496,194015.26041869243,323358.7673644874,776061.0416747697,15.684918028204198,7.759109359700221,0.6562648127590778,1.3988750992634198,3.2714164239075725,Nofsinhar
14.5388,35.8312999999999,S/LFBR+CDL/H:1,"Steel, low rise",0.8301117141557737,IND,479.42947266612634,1500.0,596970.0320575152,89545.50480862729,149242.5080143788,358182.01923450915,7.239192936094246,3.5811273967847175,0.3028914520426513,0.6456346611985014,1.5098845033419568,Nofsinhar
14.5388,35.8312999999999,S/LFM+CDL/H:1,"Steel, low rise",2.7670390471859125,IND,479.42947266612634,1500.0,1989900.106858384,298485.0160287576,497475.026714596,1193940.0641150305,24.130643120314158,11.937091322615728,1.0096381734755047,2.152115537328339,5.032948344473191,Nofsinhar
14.5221,35.8395,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",27.13810526985677,IND,479.42947266612634,1575.0,20492021.81042928,3073803.271564392,5123005.45260732,12295213.086257568,236.664507461297,117.07461853799916,9.902161324434397,21.107160762443236,49.3613135416256,Nofsinhar
