LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
19.880099999999896,42.8592999999999,S/LFM+CDL/HBET:3-5,"Steel, mid rise",0.8111483129223613,Ind,1114.1518817025515,625.0,564839.0119889368,84725.85179834053,141209.7529972342,338903.40719336213,132.34306249882738,51.635366293729994,3.2277811228151507,6.751150475721433,20.538099297422193,5,Berane
19.880099999999896,42.8592999999999,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.141498574777162,Ind,1114.1518817025515,656.25,103450.52277577922,15517.57841636688,25862.630693944804,62070.31366546753,23.086227792008405,9.007391894013377,0.5630615527331889,1.1776861952398288,3.5827132139954645,5,Berane
19.880099999999896,42.8592999999999,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.01974398717820865,Ind,1114.1518817025515,656.25,14434.956666387798,2165.2434999581697,3608.739166596949,8660.973999832679,3.2213341105128004,1.2568453805600055,0.07856672828835194,0.16432830631253426,0.4999134717202973,5,Berane
19.880099999999896,42.8592999999999,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",0.02303465170791009,Ind,1114.1518817025515,656.25,16840.78277745243,2526.1174166178644,4210.195694363108,10104.469666471456,3.7582231289316006,1.4663196106533405,0.09166118300307728,0.19171635736462328,0.5832323836736802,5,Berane
19.880099999999896,42.8592999999999,CR/LWAL+CDM/H:2,"Concrete wall, low rise, low/moderate code",0.04606930341582019,Ind,1114.1518817025515,656.25,33681.56555490487,5052.23483323573,8420.391388726217,20208.93933294292,7.516446257863202,2.932639221306681,0.1833223660061546,0.38343271472924667,1.166464767347361,5,Berane
19.880099999999896,42.8592999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.013162658118805768,Ind,1114.1518817025515,656.25,9623.304444258532,1443.4956666387795,2405.826111064633,5773.982666555118,2.1475560736752004,0.8378969203733372,0.0523778188589013,0.10955220420835617,0.33327564781353153,5,Berane
19.880099999999896,42.8592999999999,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.003290664529701442,Ind,1114.1518817025515,593.75,2177.0489862087456,326.5573479313118,544.2622465521864,1306.2293917252473,0.5368890184188001,0.2094742300933343,0.013094454714725326,0.02738805105208904,0.08331891195338287,5,Berane
19.880099999999896,42.8592999999999,S/LFBR+CDM/H:1,"Steel, low rise",0.03619730982671586,Ind,1114.1518817025515,625.0,25205.813035003583,3780.871955250537,6301.453258750896,15123.487821002149,5.9057792026068014,2.3042165310266776,0.1440390018619786,0.3012685615729795,0.916508031487212,5,Berane
19.880099999999896,42.8592999999999,S/LFBR+CDM/HBET:3-5,"Steel, mid rise",0.01645332264850721,Ind,1114.1518817025515,625.0,11457.187743183447,1718.5781614775174,2864.296935795862,6874.3126459100695,2.684445092094001,1.0473711504666716,0.06547227357362664,0.13694025526044526,0.4165945597669145,5,Berane
19.880099999999896,42.8592999999999,S/LFBR+CDM/HBET:6-,"Steel, mid rise",0.009871993589104323,Ind,1114.1518817025515,625.0,6874.312645910067,1031.14689688651,1718.5781614775167,4124.58758754604,1.6106670552564002,0.6284226902800029,0.03928336414417597,0.08216415315626711,0.24995673586014866,5,Berane
