LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
29.2366,46.9392,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",537.3089700996677,537.3089700996677,RES,ALL,URBAN,72.0,475.0,18375966.777408637,5512790.033222591,9187983.388704319,3675193.3554817275,1287.983000127375,364.06771473100446,1260.1258598091201,825.5455837616423,816.5797194339224,Anenii Noi
29.2366,46.9392,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",314.2157719881098,358.20598006644514,RES,ALL,URBAN,70.0,475.0,11910348.837209301,3573104.65116279,5955174.418604651,2382069.7674418604,858.6553334182498,242.7118098206696,840.0839065394133,550.3637225077614,544.3864796226147,Anenii Noi
29.2366,46.9392,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",179.10299003322257,179.10299003322257,RES,ALL,URBAN,72.0,475.0,6125322.259136212,1837596.6777408635,3062661.129568106,1225064.4518272425,429.3276667091249,121.3559049103348,420.04195326970665,275.1818612538807,272.19323981130736,Anenii Noi
29.2366,46.9392,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",314.2157719881098,358.20598006644514,RES,ALL,URBAN,70.0,475.0,11910348.837209301,3573104.65116279,5955174.418604651,2382069.7674418604,858.6553334182498,242.7118098206696,840.0839065394133,550.3637225077614,544.3864796226147,Anenii Noi
27.5313,47.7475,CR+PC/LWAL+CDL/HBET:3-5,"Concrete wall, mid rise",8.645013123359579,124.48818897637794,RES,ALL,URBAN,56.0,525.0,3659952.7559055113,1097985.8267716533,1829976.3779527557,731990.5511811023,261.19626786612844,73.8310430563792,255.5469843865859,167.4163598514737,165.59812909814627,Glodeni
27.5313,47.7475,CR+PC/LWAL+CDL/HBET:6-,"Concrete wall, mid rise",5.187007874015747,124.48818897637794,RES,ALL,URBAN,53.6,525.0,3503097.637795275,1050929.2913385825,1751548.8188976375,700619.527559055,261.19626786612844,73.8310430563792,255.5469843865859,167.4163598514737,165.59812909814627,Glodeni
27.5313,47.7475,CR+PC/LWAL+CDM/H:2,"Concrete wall, low rise",149.47213012847078,170.39822834645668,RES,ALL,URBAN,70.0,525.0,6262134.891732283,1878640.467519685,3131067.4458661415,1252426.9783464565,357.5229237493386,101.0592172416068,349.7902391930261,229.15789320637606,226.66911654700297,Glodeni
27.5313,47.7475,CR+PC/LWAL+CDM/HBET:3-5,"Concrete wall, mid rise",4.3225065616797895,62.24409448818897,RES,ALL,URBAN,56.0,525.0,1829976.3779527557,548992.9133858266,914988.1889763778,365995.27559055114,130.59813393306422,36.9155215281896,127.77349219329295,83.70817992573684,82.79906454907314,Glodeni
27.5313,47.7475,CR+PC/LWAL+CDM/HBET:6-,"Concrete wall, mid rise",5.187007874015747,124.48818897637794,RES,ALL,URBAN,53.6,525.0,3503097.637795275,1050929.2913385825,1751548.8188976375,700619.527559055,261.19626786612844,73.8310430563792,255.5469843865859,167.4163598514737,165.59812909814627,Glodeni
27.5313,47.7475,CR/LDUAL+CDH/HBET:3-5,"Concrete wall, mid rise, high code",3.458005249343832,49.79527559055118,RES,ALL,URBAN,56.0,525.0,1463981.1023622046,439194.33070866135,731990.5511811023,292796.22047244094,104.47850714645139,29.532417222551686,102.21879375463438,66.96654394058949,66.23925163925851,Glodeni
