LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,NAME_1
21.5735,42.5006,MIX/LH+CDM/H:4,"Unreinforced masonry, mid rise",9.8072,COM,Hotels,727.5246,720.0,5137185.0651263995,1027437.01302528,1541155.51953792,2568592.5325631998,44.07448916943389,16.11674049183147,1.0024522189141891,1.9669563026534953,6.362049671133053,Ranillug,Gnjilane
21.5735,42.5006,MIX/LH+CDM/H:4,"Unreinforced masonry, mid rise",12.834000000000001,COM,Offices,371.8101,800.0,3817448.6587199997,763489.731744,1145234.5976159999,1908724.3293599999,29.476627313899634,10.778733048187334,0.6704311499409902,1.3154829237647128,4.254882373964345,Ranillug,Gnjilane
21.5735,42.5006,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",9.167599999999998,COM,Hotels,181.8811,720.0,1200537.4840991998,240107.49681983996,360161.2452297599,600268.7420495999,10.300013659159012,3.7664111447515047,0.23426866067074212,0.4596690095809483,1.4867829383343985,Ranillug,Gnjilane
21.5735,42.5006,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",11.997,COM,Offices,92.9525,800.0,892120.914,178424.1828,267636.2742,446060.457,6.888557791300032,2.518942371823578,0.15667680268422357,0.30742255711013783,0.9943472438726465,Ranillug,Gnjilane
21.5735,42.5006,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",1.2792,COM,Hotels,363.7623,720.0,335033.80859519995,67006.76171903999,100510.14257855999,167516.90429759998,2.87442320670221,1.0510917712064005,0.06537731862483842,0.12827975886870624,0.41491628289998167,Ranillug,Gnjilane
21.5735,42.5006,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",7.533000000000001,COM,Offices,185.9051,800.0,1120338.4946400004,224067.69892800009,336101.5483920001,560169.2473200002,8.65075164704156,3.1633246801495103,0.19675702083613675,0.3860657445041707,1.2487158151632725,Ranillug,Gnjilane
21.5735,42.5006,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",5.7564,COM,Hotels,545.6434,720.0,2261478.0007872004,452295.6001574401,678443.4002361601,1130739.0003936002,19.402354867306308,7.09486880550533,0.44129686027944826,0.8658882930181458,2.800684652934308,Ranillug,Gnjilane
21.5735,42.5006,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",4.4639999999999995,COM,Offices,278.8576,800.0,995856.2611199998,199171.25222399997,298756.8783359999,497928.1305599999,7.689555640832217,2.8118436559609368,0.17489509827290836,0.3431694891390602,1.109969414457635,Ranillug,Gnjilane
21.5735,42.5006,MIX/LH+CDN/H:4,"Unreinforced masonry, mid rise",3.4112,COM,Hotels,727.5246,720.0,1786846.9791744,357369.39583488,536054.0937523199,893423.4895872,15.330257102411787,5.605822779767468,0.34867903266580486,0.6841587139664331,2.2128868421332353,Ranillug,Gnjilane
21.5735,42.5006,MIX/LH+CDN/H:4,"Unreinforced masonry, mid rise",1.6740000000000002,COM,Offices,371.8101,800.0,497928.08592,99585.617184,149378.425776,248964.04296,3.84477747572604,1.4059217019374788,0.08744754129665092,0.1715847291867017,0.5549846574736105,Ranillug,Gnjilane
21.5735,42.5006,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",106.47,COM,Trade,64.2388,630.0,4308888.17268,861777.634536,1292666.451804,2154444.08634,42.24927358165137,15.449312995239245,0.9609386029778696,1.8855005814019372,6.098584059873018,Ranillug,Gnjilane
21.5735,42.5006,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",17.019000000000002,COM,Offices,92.9525,680.0,1075731.8463,215146.36926000004,322719.55389000004,537865.92315,9.772140122541906,3.5733833646799593,0.22226244101715437,0.4361110693888001,1.410585625028638,Ranillug,Gnjilane
21.5735,42.5006,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",135.876,COM,Trade,64.2388,510.0,4451540.706288001,890308.1412576002,1335462.2118864001,2225770.3531440003,53.91812057086938,19.71626610821009,1.2263406933241385,2.4062578848367586,7.782954895456996,Ranillug,Gnjilane
21.5735,42.5006,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",11.2996,COM,Hotels,363.7623,612.0,2515545.51286896,503109.102573792,754663.653860688,1257772.75643448,25.390738325869528,9.284643978989871,0.5774996478527394,1.1331378700069052,3.6650938322831723,Ranillug,Gnjilane
21.3697,42.5727,CR/LDUAL+CDM/HBET:6-9/5.0,"Concrete wall, mid rise, low/moderate code",0.4815999999999999,COM,Hotels,1273.1680000000001,756.0,463547.2278528,92709.44557056,139064.16835584,231773.6139264,136.97728045567987,50.08855063286868,3.1154797553242104,6.11302207217608,19.77235082012299,Novoberde,Pristina
21.3697,42.5727,MCF/LWAL+CDL/H:4,"Confined or reinforced masonry, mid rise",0.3024,COM,Hotels,727.5246,756.0,166322.59991423998,33264.519982847996,49896.779974271994,83161.29995711999,49.14799624646936,17.97197236144457,1.1178466006278223,2.1933767764874346,7.094398579519942,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",0.3591000000000001,COM,Offices,185.9051,800.0,53406.81712800002,10681.363425600004,16022.045138400004,26703.40856400001,14.913619414294613,5.453470668034818,0.3392028167684238,0.66556500722114,2.152746164008127,Novoberde,Pristina
21.3697,42.5727,MCF/LWAL+CDL/H:4,"Confined or reinforced masonry, mid rise",0.5453,COM,Offices,371.8101,840.0,170308.3599252,34061.671985040004,51092.507977559995,85154.1799626,45.29320233567668,16.56238794468806,1.0301712405237984,2.021345033836579,6.537968073016145,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",0.5935999999999999,COM,Hotels,90.9406,720.0,38867.2849152,7773.45698304,11660.18547456,19433.6424576,12.059465357161683,4.409790726885991,0.27428650981596386,0.5381898199594115,1.7407556855537887,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",0.4389000000000001,COM,Offices,92.9525,800.0,32637.48180000001,6527.496360000002,9791.244540000002,16318.740900000004,9.113873628521828,3.3326747266783907,0.2072904987439147,0.4067339522936721,1.3155663925719925,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",4.386,COM,Trade,64.2388,600.0,169050.82608,33810.165216,50715.247824,84525.41304,62.9422688564713,23.016130923880286,1.4315904340060115,2.808987574526601,9.085569644137633,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",0.3696,COM,Hotels,363.7623,720.0,96801.51317759999,19360.302635519998,29040.453953279997,48400.756588799995,30.03488659506461,10.98287199866057,0.683128478161447,1.340396918964543,4.3354657985955205,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",0.7049,COM,Offices,185.9051,800.0,104835.603992,20967.120798400003,31450.6811976,52417.801996,29.274882553985716,10.704960940957232,0.6658425662491281,1.3064794586192745,4.225760988608545,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",0.215,COM,Trade,128.4775,600.0,16573.5975,3314.7195,4972.07925,8286.79875,6.1708058691785155,2.256481667585442,0.14035189409153073,0.2753907243296988,0.8907414286688905,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDM/H:3,"Unreinforced masonry, low rise",0.5935999999999999,COM,Hotels,545.6434,720.0,233203.62401279996,46640.72480256,69961.08720383998,116601.81200639998,72.35676562133871,26.458734663137733,1.6457184556745381,3.229137736149104,10.444530284987124,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDM/H:3,"Unreinforced masonry, low rise",0.7049,COM,Offices,278.8576,800.0,157253.37779199998,31450.6755584,47176.013337599994,78626.68889599999,43.91231595736925,16.05743853228919,0.998763670292385,1.9597188365454747,6.338640346375683,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDM/H:4,"Unreinforced masonry, mid rise",0.5152,COM,Hotels,727.5246,720.0,269870.8852224,53974.177044480006,80961.26556672,134935.4426112,83.73362323472558,30.618915875053716,1.904479393662216,3.736864137719333,12.08675313547842,Novoberde,Pristina
21.3697,42.5727,CR/LDUAL+CDM/H:5/5.0,"Concrete wall, mid rise, low/moderate code",0.5187,COM,Offices,464.7626,840.0,202500.78292080003,40500.15658416001,60750.23487624001,101250.39146040002,53.85471939247768,19.69308216760701,1.2248986652222087,2.4034284170474938,7.773803083292237,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDM/H:4,"Unreinforced masonry, mid rise",0.6118,COM,Offices,371.8101,800.0,181978.735344,36395.747068799996,54593.6206032,90989.367672,50.816763596125064,18.582191352576846,1.1558018796120664,2.267850525767869,7.335281252652261,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",0.4815999999999999,COM,Hotels,181.8811,720.0,63067.635187199994,12613.527037439999,18920.29055616,31533.817593599997,19.56817831133641,7.15550554719554,0.445068431602191,0.8732886616783213,2.8246208801586845,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",0.5719,COM,Offices,92.9525,800.0,42527.627799999995,8505.52556,12758.288339999997,21263.813899999997,11.875653515952683,4.3425761590051755,0.27010580139358575,0.5299866651099363,1.7142228751695658,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",0.0672,COM,Hotels,363.7623,720.0,17600.275123199997,3520.05502464,5280.082536959999,8800.137561599999,5.460888471829929,1.9968858179382858,0.12420517784753579,0.24370853072082604,0.7882665088355493,Novoberde,Pristina
21.3697,42.5727,S/LFM+CDM/H:4,"Steel, mid rise",0.0266,COM,Offices,371.8101,800.0,7912.118927999998,1582.4237855999997,2373.6356783999995,3956.059463999999,2.2094245041793505,0.807921363155515,0.05025225563530723,0.09860219677251605,0.3189252718544461,Novoberde,Pristina
21.3697,42.5727,S/LFM+CDM/H:3,"Steel, low rise",0.039900000000000005,COM,Offices,278.8576,800.0,8901.134592,1780.2269184000002,2670.3403776,4450.567296,2.4856027900397692,0.9089116150352373,0.05653379265805952,0.11092748131389481,0.35879096300239716,Novoberde,Pristina
21.3697,42.5727,MUR/LWAL+CDN/H:3,"Unreinforced masonry, low rise",0.3591000000000001,COM,Offices,278.8576,680.0,68093.67962880002,13618.735925760004,20428.103888640006,34046.83981440001,22.370425110357928,8.180204535317138,0.5088041339225359,0.9983473318250536,3.229118667021576,Novoberde,Pristina
21.3697,42.5727,MUR/LWAL+CDN/H:3,"Unreinforced masonry, low rise",0.3024,COM,Hotels,545.6434,612.0,100981.56926592001,20196.313853184005,30294.470779776002,50490.78463296001,36.86099380709708,13.478978035938091,0.8383848736455195,1.6450324316231282,5.320798447068913,Novoberde,Pristina
21.3697,42.5727,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1.161,COM,Trade,128.4775,510.0,76072.812525,15214.562505000002,22821.8437575,38036.4062625,33.32235169356399,12.18500100496139,0.757900228094266,1.4871099113803734,4.81000371481201,Novoberde,Pristina
21.3697,42.5727,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",0.7049,COM,Offices,185.9051,680.0,89110.2633932,17822.05267864,26733.07901796,44555.1316966,29.274882553985716,10.704960940957232,0.6658425662491281,1.3064794586192745,4.225760988608545,Novoberde,Pristina
21.3697,42.5727,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",0.5935999999999999,COM,Hotels,363.7623,612.0,132148.73238335998,26429.746476671997,39644.61971500799,66074.36619167999,48.23784816783103,17.639158058454854,1.0971457376532328,2.152758688033963,6.963020828047349,Novoberde,Pristina
21.3697,42.5727,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",5.7620000000000005,COM,Trade,64.2388,510.0,188773.42245600003,37754.68449120001,56632.026736800006,94386.71122800001,82.68886300752114,30.236877880391752,1.8807168446745643,3.6902385782996525,11.935944434455322,Novoberde,Pristina
21.3697,42.5727,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.8113,COM,Offices,92.9525,680.0,51280.407009999995,10256.081402,15384.122102999998,25640.203504999998,16.846857313328226,6.160398737193389,0.3831733461629938,0.751841548179212,2.4318045438451983,Novoberde,Pristina
21.3697,42.5727,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.6831999999999999,COM,Hotels,90.9406,612.0,38023.938167039996,7604.787633407999,11407.181450111999,19011.969083519998,13.879762014846463,5.075419515849913,0.31568824714667537,0.6194260191985679,2.003511260731719,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDN/H:4,"Unreinforced masonry, mid rise",0.07980000000000001,COM,Offices,371.8101,800.0,23736.356784,4747.2713568,7120.9070352,11868.178392,6.628273512538053,2.423764089466546,0.15075676690592174,0.2958065903175482,0.9567758155633387,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDN/H:4,"Unreinforced masonry, mid rise",0.1792,COM,Hotels,727.5246,720.0,93868.1339904,18773.62679808,28160.440197120002,46934.0669952,29.12473851642629,10.650057695670858,0.6624276151868577,1.2997788305110722,4.204088047122929,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",0.2128,COM,Offices,278.8576,800.0,47472.71782399999,9494.543564799998,14241.815347199998,23736.358911999996,13.256548213545432,4.8475286135212645,0.3015135608429841,0.5916132336741056,1.9135518026794516,Novoberde,Pristina
21.3697,42.5727,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",0.3024,COM,Hotels,545.6434,720.0,118801.8461952,23760.369239040003,35640.55385856,59400.9230976,36.86099380709708,13.478978035938091,0.8383848736455195,1.6450324316231282,5.320798447068913,Novoberde,Pristina
21.3697,42.5727,CR/LDUAL+CDM/H:5/5.0,"Concrete wall, mid rise, low/moderate code",0.4368,COM,Hotels,909.4057,756.0,300304.67777856,60060.93555571201,90091.403333568,150152.33888928,88.739432788257,32.44939275739833,2.0183340290525114,3.9602634064743336,12.80933006430839,Novoberde,Pristina
21.3697,42.5727,MCF/LWAL+CDL/H:3,"Confined or reinforced masonry, low rise",0.7714,COM,Offices,278.8576,840.0,180693.03221759998,36138.606443519995,54207.90966527999,90346.51610879999,48.0549872741022,17.572291224014588,1.0929866580558174,2.144597972068633,6.9366252847130125,Novoberde,Pristina
21.3697,42.5727,MCF/LWAL+CDL/H:3,"Confined or reinforced masonry, low rise",0.4591999999999999,COM,Hotels,545.6434,756.0,189422.94365567996,37884.58873113599,56826.88309670399,94711.47182783998,55.974101707073345,20.468077758276362,1.2731029562765297,2.4980122109832688,8.07973097517872,Novoberde,Pristina
21.3697,42.5727,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",0.9890000000000001,COM,Trade,128.4775,630.0,80050.475925,16010.095185000002,24015.1427775,40025.2379625,28.38570699822118,10.379815670893038,0.6456187128210417,1.2667973319166148,4.097410571876899,Novoberde,Pristina
21.3697,42.5727,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",0.3591000000000001,COM,Offices,185.9051,840.0,56077.157984400015,11215.431596880004,16823.147395320004,28038.578992200008,14.913619414294613,5.453470668034818,0.3392028167684238,0.66556500722114,2.152746164008127,Novoberde,Pristina
21.2954,42.1477,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",1.0097,COM,Trade,128.4775,630.0,81725.9510025,16345.190200500001,24517.78530075,40862.97550125,39.20222864636531,14.335098550230725,0.8916350894472558,1.7495170600299912,5.658750233235991,Hani i Elezit,Ferizaj
21.2954,42.1477,MCF/LWAL+CDL/H:3,"Confined or reinforced masonry, low rise",0.4960999999999999,COM,Hotels,545.6434,756.0,204644.43019944,40928.886039888,61393.329059831995,102322.21509972,81.8030426226771,29.91295949735564,1.860569302931479,3.6507061861648333,11.808078328817317,Hani i Elezit,Ferizaj
21.2954,42.1477,MCF/LWAL+CDL/H:3,"Confined or reinforced masonry, low rise",0.7482,COM,Offices,278.8576,840.0,175258.6553088,35051.73106176,52577.596592639995,87629.3276544,63.050932354338094,23.055865959476986,1.4340619309332427,2.8138370091094003,9.101254966506543,Hani i Elezit,Ferizaj
21.2954,42.1477,MCF/LWAL+CDL/H:4,"Confined or reinforced masonry, mid rise",0.32670000000000005,COM,Hotels,727.5246,756.0,179687.80883592,35937.561767184,53906.342650776,89843.90441796,71.82706839690204,26.265040014229363,1.6336707571533382,3.205498408416944,10.368069726599883,Hani i Elezit,Ferizaj
21.2954,42.1477,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",0.34830000000000005,COM,Offices,185.9051,840.0,54390.62691720001,10878.125383440003,16317.188075160002,27195.313458600005,19.56753423917332,7.155270029005626,0.4450537825028775,0.8732599180258268,2.8245279098447766,Hani i Elezit,Ferizaj
21.2954,42.1477,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",0.32670000000000005,COM,Hotels,363.7623,756.0,89843.90441796,17968.780883592,26953.171325388,44921.95220898,35.91353419845102,13.132520007114682,0.8168353785766691,1.602749204208472,5.184034863299941,Hani i Elezit,Ferizaj
21.2954,42.1477,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",4.6095,COM,Trade,64.2388,630.0,186548.51161799996,37309.702323599995,55964.553485399985,93274.25580899998,89.48341764618026,32.72144607238755,2.035255592653547,3.9934659627137323,12.916722542584944,Hani i Elezit,Ferizaj
21.2954,42.1477,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.34830000000000005,COM,Offices,92.9525,840.0,27195.298830000007,5439.059766000002,8158.589649000001,13597.649415000004,9.783761856811665,3.577633090061249,0.22252677155225292,0.43662972414579093,1.4122631952530977,Hani i Elezit,Ferizaj
21.2954,42.1477,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.7018,COM,Hotels,90.9406,756.0,48249.51748848001,9649.903497696001,14474.855246544003,24124.758744240004,19.286903297525146,7.052651572257668,0.4386709720505607,0.8607359203619522,2.7840194882233935,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LFINF+CDM/H:5/5.0,"Concrete frame with infill panels, mid rise, low/moderate code",0.4773000000000001,COM,Offices,464.7626,840.0,186338.19874320005,37267.63974864001,55901.459622960014,93169.09937160002,67.03690122057436,24.513417187778035,1.5247207998113534,2.991722827671792,9.676620271753727,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LFINF+CDM/H:5/5.0,"Concrete frame with infill panels, mid rise, low/moderate code",0.4477,COM,Hotels,909.4057,756.0,307798.54450884,61559.708901768005,92339.563352652,153899.27225442,123.03710113740254,44.99103829146455,2.798417346819652,5.49089974956,17.760118462614734,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LFINF+CDM/H:4/5.0,"Concrete frame with infill panels, mid rise, low/moderate code",0.7095,COM,Offices,371.8101,840.0,221591.383398,44318.27667960001,66477.4150194,110795.691699,79.71956249643762,29.151092277853586,1.8131815892002254,3.557724635091018,11.507332834048277,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LFINF+CDM/H:4/5.0,"Concrete frame with infill panels, mid rise, low/moderate code",0.6655,COM,Hotels,727.5246,756.0,366030.72170279996,73206.14434056,109809.21651083998,183015.36085139998,146.3143985862819,53.50285928824499,3.3278478386456887,6.529718980108588,21.120142035666422,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LFINF+CDM/H:3/5.0,"Concrete frame with infill panels, low rise, low/moderate code",2.1801,COM,Offices,278.8576,840.0,510667.46115839994,102133.49223168,153200.23834751997,255333.73057919997,183.7173718600541,67.1800232267519,4.178559764271,8.198938871370494,26.519173954131134,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LFINF+CDM/H:3/5.0,"Concrete frame with infill panels, low rise, low/moderate code",2.1054,COM,Hotels,545.6434,756.0,868490.9964561601,173698.19929123204,260547.298936848,434245.49822808005,347.1641321059956,126.94768176926544,7.896074602684816,15.493240887626369,50.11233241985888,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LFINF+CDM/H:2/5.0,"Concrete frame with infill panels, low rise, low/moderate code",4.9607,COM,Trade,128.4775,630.0,401523.1505775,80304.63011550001,120456.94517324999,200761.57528875,192.60225378431653,70.4289624424379,4.380641961197387,8.595453381886477,27.801685928507254,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LFINF+CDM/H:2/5.0,"Concrete frame with infill panels, low rise, low/moderate code",1.0449000000000002,COM,Offices,185.9051,840.0,163171.88075160005,32634.37615032001,48951.56422548001,81585.94037580003,58.702602717519966,21.46581008701688,1.3351613475086328,2.6197797540774808,8.473583729534331,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LDUAL+CDM/HBET:6-9/5.0,"Concrete wall, mid rise, low/moderate code",0.5203,COM,Hotels,1273.1680000000001,756.0,500796.55866240006,100159.31173248001,150238.96759872002,250398.27933120003,200.18469202228223,73.20163642413395,4.553100727700798,8.933842435570412,28.896193195801718,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LDUAL+CDM/HBET:6-9/5.0,"Concrete wall, mid rise, low/moderate code",0.5547,COM,Offices,650.6677,840.0,303177.3134796,60635.46269592,90953.19404388,151588.6567398,109.07086015176331,39.88399596712536,2.480762178721781,4.867614346852893,15.744124164233346,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LFINF+CDM/H:1/5.0,"Concrete frame with infill panels, low rise, low/moderate code",21.5549,COM,Trade,64.2388,630.0,872336.3733755999,174467.27467512,261700.91201267994,436168.1866877999,418.44150537404295,153.01171449087894,9.517242818979918,18.674207501832786,60.401054937230555,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LFINF+CDM/H:2/5.0,"Concrete frame with infill panels, low rise, low/moderate code",0.9801,COM,Hotels,363.7623,756.0,269531.71325388,53906.342650776,80859.51397616399,134765.85662694,107.74060259535304,39.39756002134404,2.450506135730007,4.808247612625415,15.552104589899821,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",0.6413,COM,Hotels,90.9406,720.0,41990.5488816,8398.10977632,12597.16466448,20995.2744408,17.62423922015229,6.444664367752697,0.40085450894275376,0.7865345479169563,2.5440178082041354,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",0.4257,COM,Offices,92.9525,800.0,31655.903400000003,6331.180680000001,9496.77102,15827.951700000001,11.957931158325366,4.372662665630415,0.2719771652305313,0.5336585517337443,1.7260994608648967,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",4.4777999999999984,COM,Trade,64.2388,600.0,172589.09918399993,34517.81983679999,51776.72975519998,86294.54959199997,86.9267485705751,31.786547613176477,1.9771054328634452,3.879366935207625,12.547673327082515,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",0.3993,COM,Hotels,363.7623,720.0,104580.20620079999,20916.04124016,31374.061860239995,52290.103100399996,43.894319575884566,16.050857786473497,0.9983543515937064,1.9589156940325763,6.336042610699927,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",0.6837,COM,Offices,185.9051,800.0,101682.65349600001,20336.530699200004,30504.796048800003,50841.32674800001,38.410344988006884,14.045530056936968,0.8736240915797225,1.7141768761247709,5.544443674880487,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",0.2195,COM,Trade,128.4775,600.0,16920.48675,3384.09735,5076.146025,8460.243375,8.522223618775069,3.1163257717892883,0.19383371509722955,0.38032979565869374,1.2301630941817372,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDM/H:3,"Unreinforced masonry, low rise",0.6413,COM,Hotels,545.6434,720.0,251943.2009424,50388.64018848,75582.96028272,125971.6004712,105.74539656102164,38.667972033167054,2.4051261720821566,4.719205557725274,15.264101254324828,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDM/H:3,"Unreinforced masonry, low rise",0.6837,COM,Offices,278.8576,800.0,152523.95289599997,30504.790579199995,45757.18586879999,76261.97644799999,57.615507151377926,21.06829130779794,1.3104359024045151,2.5712648531516935,8.316664021118049,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDM/H:4,"Unreinforced masonry, mid rise",0.5566,COM,Hotels,727.5246,720.0,291556.9384992,58311.38769984,87467.08154976,145778.4692496,122.37204245398124,44.74784595016854,2.783290919594576,5.461219510636274,17.664118793466464,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDM/H:4,"Unreinforced masonry, mid rise",0.5934,COM,Offices,371.8101,800.0,176505.690672,35301.138134400004,52951.707201599995,88252.845336,66.67454317883873,24.380913541477543,1.5164791473310977,2.9755515129852146,9.624314733931286,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",0.5203,COM,Hotels,181.8811,720.0,68135.5701576,13627.114031520001,20440.67104728,34067.7850788,28.59780640746069,10.457374167919355,0.6504428078344897,1.2762629043521556,4.128026626702,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",0.5547,COM,Offices,92.9525,800.0,41248.6014,8249.72028,12374.58042,20624.3007,15.581546660848202,5.697711958245692,0.35439448802766194,0.6953732643803334,2.249159903551229,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",0.0726,COM,Hotels,363.7623,720.0,19014.5829456,3802.91658912,5704.37488368,9507.2914728,7.980785377433557,2.9183377793588168,0.1815189730170375,0.35616648982410476,1.1520077473999863,Hani i Elezit,Ferizaj
21.2954,42.1477,CR/LDUAL+CDM/H:5/5.0,"Concrete wall, mid rise, low/moderate code",0.5031,COM,Offices,464.7626,840.0,196410.53381040003,39282.10676208001,58923.16014312,98205.26690520001,70.66051750276755,25.838466765495756,1.6071381403416964,3.15343757511351,10.199680826983654,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",0.34830000000000005,COM,Offices,185.9051,800.0,51800.597064000016,10360.119412800004,15540.179119200004,25900.298532000008,19.56753423917332,7.155270029005626,0.4450537825028775,0.8732599180258268,2.8245279098447766,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",0.32670000000000005,COM,Hotels,545.6434,720.0,128348.42312160002,25669.684624320005,38504.526936480004,64174.21156080001,53.87029636127518,19.69877820557567,1.2252529555890233,2.4041235860109884,7.7760515823918945,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",0.2064,COM,Offices,278.8576,800.0,46044.966911999996,9208.9933824,13813.490073599998,23022.483455999998,17.39336064947258,6.360238885372962,0.39560329129192906,0.7762308990646622,2.5106910252431844,Hani i Elezit,Ferizaj
21.2954,42.1477,MIX/LH+CDN/H:4,"Unreinforced masonry, mid rise",0.1936,COM,Hotels,727.5246,720.0,101411.10904319999,20282.22180864,30423.332712959997,50705.554521599995,42.56418867964564,15.564468156580357,0.9681011894242002,1.8995546123952254,6.144041319466594,Hani i Elezit,Ferizaj
