LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1,NAME_2,NAME_3
17.2247999999999,44.837,S+SL/LFM+CDM/H:1,"Steel, low rise",0.0040510656378809785,IND,1604.1704433505386,625.0,4061.6248502260387,609.2437275339058,1015.4062125565097,2436.9749101356233,0.8493700395577254,0.2919798694833835,0.014415083626353938,0.030725536495980935,0.11237349653523947,Repuplika Srpska,Banja Luka,Banja Luka
17.2247999999999,44.837,S/LFM+CDL/H:1,"Steel, low rise",0.01350355212626993,IND,1604.1704433505386,625.0,13538.749500753464,2030.8124251130193,3384.687375188366,8123.249700452077,2.8312334651924185,0.9732662316112786,0.048050278754513134,0.10241845498660314,0.37457832178413164,Repuplika Srpska,Banja Luka,Banja Luka
17.2247999999999,44.837,S/LFM+CDM/H:1,"Steel, low rise",0.014853907338896922,IND,1604.1704433505386,625.0,14892.62445082881,2233.893667624321,3723.1561127072023,8935.574670497284,3.11435681171166,1.0705928547724064,0.05285530662996444,0.11266030048526345,0.4120361539625448,Repuplika Srpska,Banja Luka,Banja Luka
17.5,45.0621,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.12129352814814118,IND,1604.1704433505386,656.25,127680.43839173525,19152.065758760287,31920.109597933813,76608.26303504115,30.350097713873705,10.433164765170083,0.5150866833510076,1.0978996097505243,4.015383686090538,Repuplika Srpska,Banja Luka,Srbac
17.5,45.0621,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",0.09703482251851296,IND,1604.1704433505386,656.25,102144.35071338822,15321.652607008233,25536.087678347056,61286.61042803293,24.280078171098967,8.346531812136067,0.41206934668080614,0.8783196878004196,3.212306948872431,Repuplika Srpska,Banja Luka,Srbac
17.5,45.0621,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.0404311760493804,IND,1604.1704433505386,656.25,42560.146130578425,6384.021919586764,10640.036532644606,25536.087678347056,10.116699237957903,3.477721588390028,0.17169556111700257,0.3659665365835082,1.3384612286968463,Repuplika Srpska,Banja Luka,Srbac
17.5,45.0621,CR/LFM+CDL/H:2,"Concrete frame, low rise, low/moderate code",0.12129352814814118,IND,1604.1704433505386,656.25,127680.43839173525,19152.065758760287,31920.109597933813,76608.26303504115,30.350097713873705,10.433164765170083,0.5150866833510076,1.0978996097505243,4.015383686090538,Repuplika Srpska,Banja Luka,Srbac
17.5,45.0621,CR/LFM+CDL/HBET:3-5,"Concrete frame, mid rise, low/moderate code",0.0404311760493804,IND,1604.1704433505386,656.25,42560.146130578425,6384.021919586764,10640.036532644606,25536.087678347056,10.116699237957903,3.477721588390028,0.17169556111700257,0.3659665365835082,1.3384612286968463,Repuplika Srpska,Banja Luka,Srbac
17.5,45.0621,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.0808623520987608,IND,1604.1704433505386,656.25,85120.29226115685,12768.043839173528,21280.073065289213,51072.17535669411,20.233398475915806,6.955443176780056,0.34339112223400514,0.7319330731670164,2.6769224573936925,Repuplika Srpska,Banja Luka,Srbac
17.5,45.0621,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.05660364646913256,IND,1604.1704433505386,593.75,53918.166231747105,8087.7249347620655,13479.541557936776,32350.899739048262,14.163378933141065,4.86881022374604,0.24037378556380362,0.5123531512169115,1.873845720175585,Repuplika Srpska,Banja Luka,Srbac
17.5,45.0621,S+SL/LFM+CDL/H:1,"Steel, low rise",0.05660364646913256,IND,1604.1704433505386,625.0,56751.185407278455,8512.677811091768,14187.796351819614,34050.71124436707,14.163378933141065,4.86881022374604,0.24037378556380362,0.5123531512169115,1.873845720175585,Repuplika Srpska,Banja Luka,Srbac
17.5,45.0621,S+SL/LFM+CDM/H:1,"Steel, low rise",0.02425870562962824,IND,1604.1704433505386,625.0,24321.93660311934,3648.290490467901,6080.484150779835,14593.161961871603,6.070019542774742,2.086632953034017,0.10301733667020153,0.2195799219501049,0.8030767372181078,Repuplika Srpska,Banja Luka,Srbac
17.5,45.0621,S/LFM+CDL/H:1,"Steel, low rise",0.0808623520987608,IND,1604.1704433505386,625.0,81073.1220103978,12160.96830155967,20268.28050259945,48643.87320623868,20.233398475915806,6.955443176780056,0.34339112223400514,0.7319330731670164,2.6769224573936925,Repuplika Srpska,Banja Luka,Srbac
17.5,45.0621,S/LFM+CDM/H:1,"Steel, low rise",0.08894858730863688,IND,1604.1704433505386,625.0,89180.43421143756,13377.065131715633,22295.10855285939,53508.260526862534,22.256738323507385,7.650987494458062,0.3777302344574056,0.8051263804837179,2.944614703133061,Repuplika Srpska,Banja Luka,Srbac
17.2580999999999,44.8703999999999,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.05701170783105002,IND,1604.1704433505386,656.25,60013.75308697002,9002.062963045502,15003.438271742505,36008.25185218201,11.436858883972693,3.9315403283838957,0.19410065054934258,0.41372265169827016,1.513121210210503,Repuplika Srpska,Banja Luka,Laktasi
17.2580999999999,44.8703999999999,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",0.045609366264840016,IND,1604.1704433505386,656.25,48011.002469576015,7201.650370436402,12002.750617394004,28806.60148174561,9.149487107178151,3.1452322627071156,0.15528052043947402,0.33097812135861604,1.210496968168402,Repuplika Srpska,Banja Luka,Laktasi
17.2580999999999,44.8703999999999,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.01900390261035001,IND,1604.1704433505386,656.25,20004.58436232334,3000.687654348501,5001.146090580835,12002.750617394004,3.812286294657564,1.3105134427946317,0.06470021684978085,0.13790755056609005,0.5043737367368342,Repuplika Srpska,Banja Luka,Laktasi
17.2580999999999,44.8703999999999,CR/LFM+CDL/H:2,"Concrete frame, low rise, low/moderate code",0.05701170783105002,IND,1604.1704433505386,656.25,60013.75308697002,9002.062963045502,15003.438271742505,36008.25185218201,11.436858883972693,3.9315403283838957,0.19410065054934258,0.41372265169827016,1.513121210210503,Repuplika Srpska,Banja Luka,Laktasi
17.2580999999999,44.8703999999999,CR/LFM+CDL/HBET:3-5,"Concrete frame, mid rise, low/moderate code",0.01900390261035001,IND,1604.1704433505386,656.25,20004.58436232334,3000.687654348501,5001.146090580835,12002.750617394004,3.812286294657564,1.3105134427946317,0.06470021684978085,0.13790755056609005,0.5043737367368342,Repuplika Srpska,Banja Luka,Laktasi
17.2580999999999,44.8703999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.03800780522070002,IND,1604.1704433505386,656.25,40009.16872464668,6001.375308697002,10002.29218116167,24005.501234788007,7.624572589315128,2.6210268855892633,0.1294004336995617,0.2758151011321801,1.0087474734736683,Repuplika Srpska,Banja Luka,Laktasi
17.2580999999999,44.8703999999999,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.026605463654490017,IND,1604.1704433505386,593.75,25343.20492545968,3801.4807388189515,6335.80123136492,15205.922955275806,5.337200812520591,1.8347188199124853,0.09058030358969323,0.19307057079252612,0.7061232314315683,Repuplika Srpska,Banja Luka,Laktasi
17.2580999999999,44.8703999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",0.026605463654490017,IND,1604.1704433505386,625.0,26674.81151635618,4001.221727453427,6668.702879089045,16004.886909813707,5.337200812520591,1.8347188199124853,0.09058030358969323,0.19307057079252612,0.7061232314315683,Repuplika Srpska,Banja Luka,Laktasi
17.2580999999999,44.8703999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",0.011402341566210006,IND,1604.1704433505386,625.0,11432.062078438363,1714.8093117657543,2858.0155196095907,6859.237247063017,2.2873717767945383,0.7863080656767791,0.03882013010986851,0.08274453033965402,0.30262424204210053,Repuplika Srpska,Banja Luka,Laktasi
17.2580999999999,44.8703999999999,S/LFM+CDL/H:1,"Steel, low rise",0.03800780522070002,IND,1604.1704433505386,625.0,38106.87359479454,5716.0310392191805,9526.718398698635,22864.124156876722,7.624572589315128,2.6210268855892633,0.1294004336995617,0.2758151011321801,1.0087474734736683,Repuplika Srpska,Banja Luka,Laktasi
17.2580999999999,44.8703999999999,S/LFM+CDM/H:1,"Steel, low rise",0.04180858574277002,IND,1604.1704433505386,625.0,41917.560954274,6287.634143141099,10479.3902385685,25150.536572564397,8.387029848246641,2.8831295741481897,0.14234047706951788,0.3033966112453981,1.1096222208210353,Repuplika Srpska,Banja Luka,Laktasi
17.2081,44.8119999999999,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.02815473787198695,IND,1604.1704433505386,656.25,29637.271907114326,4445.590786067149,7409.317976778581,17782.363144268595,5.9030864858007375,2.029247961902105,0.10018423229376722,0.21354120208059876,0.780991132092157,Repuplika Srpska,Banja Luka,Banja Luka
17.2081,44.8119999999999,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",0.02252379029758956,IND,1604.1704433505386,656.25,23709.81752569146,3556.4726288537186,5927.454381422865,14225.890515414874,4.722469188640589,1.6233983695216836,0.08014738583501377,0.17083296166447898,0.6247929056737255,Repuplika Srpska,Banja Luka,Banja Luka
17.2081,44.8119999999999,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.00938491262399565,IND,1604.1704433505386,656.25,9879.090635704775,1481.8635953557161,2469.772658926194,5927.454381422865,1.9676954952669126,0.6764159873007016,0.03339474409792241,0.07118040069353293,0.26033037736405235,Repuplika Srpska,Banja Luka,Banja Luka
17.2081,44.8119999999999,CR/LFM+CDL/H:2,"Concrete frame, low rise, low/moderate code",0.02815473787198695,IND,1604.1704433505386,656.25,29637.271907114326,4445.590786067149,7409.317976778581,17782.363144268595,5.9030864858007375,2.029247961902105,0.10018423229376722,0.21354120208059876,0.780991132092157,Repuplika Srpska,Banja Luka,Banja Luka
17.2081,44.8119999999999,CR/LFM+CDL/HBET:3-5,"Concrete frame, mid rise, low/moderate code",0.00938491262399565,IND,1604.1704433505386,656.25,9879.090635704775,1481.8635953557161,2469.772658926194,5927.454381422865,1.9676954952669126,0.6764159873007016,0.03339474409792241,0.07118040069353293,0.26033037736405235,Repuplika Srpska,Banja Luka,Banja Luka
17.2081,44.8119999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.0187698252479913,IND,1604.1704433505386,656.25,19758.18127140955,2963.7271907114323,4939.545317852388,11854.90876284573,3.935390990533825,1.3528319746014033,0.06678948819584482,0.14236080138706586,0.5206607547281047,Repuplika Srpska,Banja Luka,Banja Luka
