LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
9.4024,47.4003,CR/LFINF+CDM/HBET:6-/SOS/3.0,"Concrete frame with infill panels, mid rise, low/moderate code",0.15,COM,Hotels,907,3864.0,525697.2,105139.44,157709.15999999997,262848.6,10.017118739277457,5.478422341223276,0.5154007933733037,1.0867071264305148,2.3601767536756983,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDH/H:2/5.0,"Concrete wall, low rise, high code",3.9831,COM,Offices,403,4305.0,6910339.9365,1382067.9873000002,2073101.9809499998,3455169.96825,118.18722394059292,64.6373018964539,6.080969046191386,12.82154098919522,27.84660397728017,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDH/H:2/5.0,"Concrete wall, low rise, high code",6.482500000000001,COM,Trade,443,3276.0,9407844.81,1881568.9620000003,2822353.443,4703922.405,211.44164422435279,115.63870387616389,10.8790954786314,22.938246773678912,49.81868204282474,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDH/HBET:3-5/5.0,"Concrete wall, mid rise, high code",3.0,COM,Hotels,648,3864.0,7511616.0,1502323.2000000002,2253484.8,3755808.0,143.13325122495687,78.28043389443627,7.36449204202648,15.527810759139445,33.72424556520073,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDH/HBET:3-5/5.0,"Concrete wall, mid rise, high code",13.355100000000002,COM,Offices,806,4305.0,46339926.63300001,9267985.326600002,13901977.989900002,23169963.316500004,792.5496193663291,433.45014212916163,40.77826301563637,85.97974545695621,186.7360502005847,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDH/HBET:6-/5.0,"Concrete wall, mid rise, high code",0.9,COM,Hotels,907,3864.0,3154183.2,630836.6400000001,946254.96,1577091.6,60.102712435664756,32.87053404733967,3.092404760239823,6.520242758583091,14.161060522054195,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDH/HBET:6-/5.0,"Concrete wall, mid rise, high code",4.2174000000000005,COM,Offices,1209,4305.0,21950491.563,4390098.312600001,6585147.4689,10975245.7815,375.4182407524717,205.31848837697132,19.316019323196173,40.727247848031894,88.45391851606645,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDM/H:2/3.0,"Concrete wall, low rise, low/moderate code",1.65,COM,Hotels,259,3864.0,1651280.4,330256.08,495384.11999999994,825640.2,31.46501795832577,17.208407111516113,1.6189381039917776,3.413482473208971,7.4136092295722875,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDM/HBET:3-5/SOS/3.0,"Concrete frame with infill panels, mid rise, low/moderate code",0.15,COM,Hotels,648,3864.0,375580.8,75116.16,112674.23999999999,187790.4,7.156662561247844,3.9140216947218134,0.36822460210132407,0.7763905379569722,1.6862122782600366,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDM/HBET:3-5/SOS/3.0,"Concrete frame with infill panels, mid rise, low/moderate code",19.2126,COM,Offices,806,4305.0,66664455.857999995,13332891.1716,19999336.7574,33332227.928999998,1140.1591015445435,623.5598535893201,58.66346609266985,123.6901601310598,268.6378266043499,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDM/HBET:6-/3.0,"Concrete frame with infill panels, mid rise, low/moderate code",1.35,COM,Hotels,907,3864.0,4731274.800000001,946254.9600000002,1419382.4400000002,2365637.4000000004,90.15406865349712,49.3058010710095,4.638607140359734,9.780364137874635,21.24159078308129,Appenzell Ausserrhoden
9.4024,47.4003,W/LWAL+CDM/H:1,"Wood, low rise",2.4,COM,Hotels,104,3496.0,872601.6,174520.32,261780.47999999998,436300.8,18.377602626414212,10.050821142001691,0.9455644103342641,1.9936942209265458,4.3300265910875,Appenzell Ausserrhoden
9.4024,47.4003,W/LWAL+CDH/HBET:3-5,"Wood, mid rise",0.45,COM,Hotels,518,3496.0,814917.6,162983.52000000002,244475.27999999997,407458.8,17.162737068177698,9.386403879008792,0.8830571476318789,1.8618995308412576,4.043786852493977,Appenzell Ausserrhoden
9.4024,47.4003,W/LWAL+CDH/H:2,"Wood, low rise",0.7779,COM,Trade,443,2964.0,1021423.1508000001,204284.63016000003,306426.94524000003,510711.57540000003,25.372997306922336,13.876644465139668,1.305491457435768,2.7525896128414695,5.978241845138968,Appenzell Ausserrhoden
9.4024,47.4003,W/LWAL+CDH/H:2,"Wood, low rise",3.6,COM,Hotels,130,3496.0,1636128.0,327225.60000000003,490838.39999999997,818064.0,34.45800492452664,18.845289641253167,1.7729332693767446,3.7381766642372725,8.11879985828906,Appenzell Ausserrhoden
9.4024,47.4003,W/LWAL+CDH/H:1,"Wood, low rise",6.2232,COM,Trade,221,2964.0,4076469.8208000003,815293.9641600001,1222940.94624,2038234.9104000002,101.26288767187062,55.38128084507208,5.210178096493086,10.985504369082882,23.858987770216014,Appenzell Ausserrhoden
9.4024,47.4003,S/LFINF+CDH/HBET:6-,"Steel, mid rise",1.4058000000000002,COM,Offices,1209,4100.0,6968410.0200000005,1393682.0040000002,2090523.006,3484205.0100000002,125.13941358415721,68.43949612565709,6.438673107732057,13.575749282677295,29.484639505355478,Appenzell Ausserrhoden
9.4024,47.4003,S/LFINF+CDH/HBET:3-5,"Steel, mid rise",2.8116000000000003,COM,Offices,806,4100.0,9291213.360000001,1858242.6720000003,2787364.0080000004,4645606.680000001,166.85255144554296,91.25266150087613,8.584897476976076,18.10099904356973,39.31285267380731,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDM/H:2/3.0,"Concrete wall, low rise, low/moderate code",13.7429,COM,Trade,443,3276.0,19944630.9972,3988926.1994400006,5983389.29916,9972315.4986,448.2562857556278,245.1540522174674,23.06368241469856,48.62908316019928,105.61560593078842,Appenzell Ausserrhoden
9.4024,47.4003,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",11.4807,COM,Offices,403,3485.0,16124126.5185,3224825.3037,4837237.95555,8062063.25925,340.6572925346502,186.30751723095543,17.527499015492822,36.95620638062152,80.26374087568992,Appenzell Ausserrhoden
9.4024,47.4003,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",4.65,COM,Hotels,130,3128.0,1890876.0000000002,378175.20000000007,567262.8,945438.0000000001,44.50825636084692,24.341832453285345,2.2900388062782957,4.828478191306478,10.486783150290039,Appenzell Ausserrhoden
9.4024,47.4003,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",71.56680000000001,COM,Trade,221,2652.0,41944728.94560001,8388945.789120002,12583418.683680004,20972364.472800005,1164.5232082265125,636.884729718329,59.917048109670525,126.3333002444532,274.37835935748427,Appenzell Ausserrhoden
9.4024,47.4003,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",7.2633,COM,Offices,202,3485.0,5113145.301,1022629.0602000001,1533943.5903,2556572.6505,108.02633138461434,59.080248792233895,5.558170802401176,11.719236560259885,25.452552051631653,Appenzell Ausserrhoden
9.4024,47.4003,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",36.6,COM,Hotels,104,3128.0,11906419.200000001,2381283.8400000003,3571925.7600000002,5953209.600000001,280.25844005281675,153.2750224155258,14.419857257597528,30.403836869129822,66.03290551408439,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDN/HBET:3-5/SOS,"Concrete wall, mid rise, pre code",3.9831,COM,Offices,806,4305.0,13820679.873,2764135.9746000003,4146203.9618999995,6910339.9365,236.37444788118583,129.2746037929078,12.161938092382773,25.64308197839044,55.69320795456034,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDN/HBET:3-5/SOS,"Concrete wall, mid rise, pre code",2.5500000000000003,COM,Hotels,648,3864.0,6384873.600000001,1276974.7200000002,1915462.08,3192436.8000000003,121.66326354121334,66.53836881027082,6.259818235722508,13.198639145268528,28.66560873042062,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDM/HBET:3-5/SOS/3.0,"Concrete wall, mid rise, low/moderate code",1.1715,COM,Offices,806,4305.0,4064905.8449999997,812981.169,1219471.7534999999,2032452.9224999999,69.52189643564289,38.02194229203171,3.577040615406698,7.5420829348207175,16.38035528075304,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDM/HBET:3-5/SOS/3.0,"Concrete wall, mid rise, low/moderate code",0.75,COM,Hotels,648,3864.0,1877904.0,375580.80000000005,563371.2,938952.0,35.783312806239216,19.570108473609068,1.84112301050662,3.8819526897848613,8.431061391300183,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDM/HBET:3-5/3.0,"Concrete wall, mid rise, low/moderate code",3.0,COM,Hotels,648,3864.0,7511616.0,1502323.2000000002,2253484.8,3755808.0,143.13325122495687,78.28043389443627,7.36449204202648,15.527810759139445,33.72424556520073,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDM/HBET:3-5/3.0,"Concrete wall, mid rise, low/moderate code",7.4976,COM,Offices,806,4305.0,26015397.408,5203079.4816000005,7804619.222399999,13007698.704,444.9401371881145,243.34043066900296,22.893059938602864,48.26933078285259,104.83427379681946,Appenzell Ausserrhoden
9.4024,47.4003,CR/LWAL+CDH/H:2/5.0,"Concrete wall, low rise, high code",0.6,COM,Hotels,130,3864.0,301392.0,60278.4,90417.59999999999,150696.0,5.7430008207544425,3.1408816068755296,0.2954888782294576,0.6230294440395457,1.3531333097148444,Appenzell Ausserrhoden
