LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1,ID_2,NAME_2,NAME_3,ID_3
20.018699999999896,41.0887999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",66.595372725,Ind,315,525.0,11013209.764396876,1651981.4646595311,2753302.441099219,6607925.858638125,223.1388435120041,71.02442447334036,3.197133349839994,6.775387844398493,26.998981889192947,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.018699999999896,41.0887999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",23.974334181,Ind,315,525.0,3964755.515182875,594713.3272774314,991188.8787957188,2378853.309109725,80.32998366432145,25.56879281040253,1.1509680059423981,2.4391396239834573,9.71963348010946,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.018699999999896,41.0887999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",39.957223635,Ind,315,525.0,6607925.858638125,991188.8787957188,1651981.4646595311,3964755.515182874,133.88330610720246,42.61465468400422,1.9182800099039965,4.0652327066390965,16.19938913351577,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.018699999999896,41.0887999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",42.621038544,Ind,315,500.0,6712813.57068,1006922.0356020001,1678203.39267,4027688.1424080003,142.80885984768264,45.45563166293784,2.046165343897597,4.336248220415036,17.279348409083493,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.018699999999896,41.0887999999999,S/LFM+CDM/H:1,"Steel, low rise",53.27629818000001,Ind,315,500.0,8391016.963350002,1258652.5445025002,2097754.2408375004,5034610.178010001,178.51107480960331,56.81953957867231,2.557706679871996,5.420310275518794,21.599185511354364,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0887999999999,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",39.378360105,Ind,315,525.0,6512196.302364375,976829.445354656,1628049.0755910939,3907317.781418624,131.94372782495662,41.99729273550022,1.8904897322759784,4.006339351676982,15.964707273151062,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0887999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",65.630600175,Ind,315,525.0,10853660.503940623,1628049.0755910939,2713415.1259851563,6512196.302364375,219.90621304159438,69.99548789250036,3.150816220459964,6.677232252794972,26.607845455251766,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0887999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",23.627016063000003,Ind,315,525.0,3907317.781418625,586097.6672127937,976829.4453546564,2344390.668851175,79.16623669497396,25.19837564130013,1.134293839365587,2.40380361100619,9.578824363890638,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0887999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",39.378360105,Ind,315,525.0,6512196.302364375,976829.445354656,1628049.0755910939,3907317.781418624,131.94372782495662,41.99729273550022,1.8904897322759784,4.006339351676982,15.964707273151062,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0887999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",42.003584112,Ind,315,500.0,6615564.49764,992334.674646,1653891.12441,3969338.698584,140.7399763466204,44.797112251200225,2.016522381094377,4.273428641788782,17.02902109136113,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0887999999999,S/LFM+CDM/H:1,"Steel, low rise",52.50448014,Ind,315,500.0,8269455.6220499985,1240418.3433074998,2067363.9055125,4961673.373229999,175.9249704332755,55.996390314000294,2.5206529763679706,5.341785802235976,21.286276364201413,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.035399999999896,41.0887999999999,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",36.243837045,Ind,315,525.0,5993824.551316875,899073.6826975313,1498456.1378292188,3596294.730790125,121.4409883409633,38.6543022659636,1.7400064809493216,3.68743416998501,14.69391430563264,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.035399999999896,41.0887999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",60.406395075000006,Ind,315,525.0,9989707.585528126,1498456.1378292188,2497426.8963820315,5993824.551316875,202.40164723493888,64.42383710993934,2.9000108015822037,6.145723616641684,24.48985717605441,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.035399999999896,41.0887999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",21.746302226999997,Ind,315,525.0,3596294.730790125,539444.2096185187,899073.6826975313,2157776.838474075,72.864593004578,23.192581359578167,1.0440038885695937,2.2124605019910057,8.816348583379588,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.035399999999896,41.0887999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",36.243837045,Ind,315,525.0,5993824.551316875,899073.6826975313,1498456.1378292188,3596294.730790125,121.4409883409633,38.6543022659636,1.7400064809493216,3.68743416998501,14.69391430563264,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.035399999999896,41.0887999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",38.660092848000005,Ind,315,500.0,6088964.623560001,913344.6935340002,1522241.1558900003,3653378.7741360012,129.53705423036092,41.23125575036118,1.856006913012611,3.933263114650678,15.673508592674825,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.035399999999896,41.0887999999999,S/LFM+CDM/H:1,"Steel, low rise",48.325116060000006,Ind,315,500.0,7611205.779450001,1141680.8669175,1902801.4448625003,4566723.46767,161.92131778795112,51.53906968795148,2.320008641265764,4.916578893313348,19.591885740843534,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0437,41.1137999999999,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",19.975626165,Ind,315,525.0,3303469.1770368754,495520.37655553134,825867.2942592187,1982081.5062221247,66.93164912962396,21.304143123011922,0.958996668729252,2.032312594171902,8.098484128637693,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0437,41.1137999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",33.292710275,Ind,315,525.0,5505781.961728125,825867.2942592187,1376445.4904320312,3303469.177036875,111.55274854937322,35.50690520501985,1.5983277812154195,3.387187656953169,13.49747354772948,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0437,41.1137999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",11.985375699,Ind,315,525.0,1982081.5062221247,297312.2259333188,495520.37655553134,1189248.9037332751,40.158989477774384,12.78248587380715,0.5753980012375512,1.2193875565031411,4.859090477182613,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0437,41.1137999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",19.975626165,Ind,315,525.0,3303469.1770368754,495520.37655553134,825867.2942592187,1982081.5062221247,66.93164912962396,21.304143123011922,0.958996668729252,2.032312594171902,8.098484128637693,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0437,41.1137999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",21.307334576,Ind,315,500.0,3355905.19572,503385.7793579999,838976.2989299998,2013543.117432,71.39375907159888,22.72441933121271,1.0229297799778687,2.1678001004500285,8.638383070546867,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0437,41.1137999999999,S/LFM+CDM/H:1,"Steel, low rise",26.63416822,Ind,315,500.0,4194881.49465,629232.2241974999,1048720.3736625,2516928.89679,89.2421988394986,28.405524164015883,1.2786622249723358,2.709750125562536,10.797978838183584,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0604,40.9637,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",25.273285110000003,Ind,315,525.0,4179569.5250662505,626935.4287599375,1044892.3812665626,2507741.71503975,199.4847682507076,63.49540327989547,2.858217759496138,6.057155503164487,24.13692551418536,4,Elbasan,9,Elbasanit,Klos,44991
20.0604,40.9637,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",42.12214185000001,Ind,315,525.0,6965949.2084437525,1044892.3812665629,1741487.3021109381,4179569.5250662514,332.4746137511794,105.82567213315916,4.763696265826899,10.09525917194081,40.22820919030895,4,Elbasan,9,Elbasanit,Klos,44991
20.0604,40.9637,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",15.163971066000002,Ind,315,525.0,2507741.71503975,376161.2572559626,626935.4287599375,1504645.0290238503,119.69086095042454,38.09724196793727,1.7149306556976824,3.6342933018986905,14.482155308511214,4,Elbasan,9,Elbasanit,Klos,44991
20.0604,40.9637,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",25.273285110000003,Ind,315,525.0,4179569.5250662505,626935.4287599375,1044892.3812665626,2507741.71503975,199.4847682507076,63.49540327989547,2.858217759496138,6.057155503164487,24.13692551418536,4,Elbasan,9,Elbasanit,Klos,44991
20.0604,40.9637,S+SL/LFM+CDM/H:1,"Steel, low rise",26.95817078400001,Ind,315,500.0,4245911.898480001,636886.7847720003,1061477.9746200002,2547547.139088001,212.78375280075483,67.72843016522184,3.0487656101292147,6.460965870042119,25.746053881797717,4,Elbasan,9,Elbasanit,Klos,44991
20.0604,40.9637,S/LFM+CDM/H:1,"Steel, low rise",33.697713480000004,Ind,315,500.0,5307389.8731,796108.480965,1326847.468275,3184433.92386,265.97969100094343,84.66053770652728,3.8109570126615173,8.076207337552646,32.18256735224715,4,Elbasan,9,Elbasanit,Klos,44991
20.0855,41.0970999999999,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",10.3046542095,Ind,315,525.0,1704132.1898960627,255619.8284844094,426033.0474740157,1022479.3139376376,234.6382065378184,74.68463722636798,3.3618962232738614,7.124554503314317,28.390362650985388,4,Elbasan,9,Elbasanit,Shushice,44999
20.0855,41.0970999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",17.1744236825,Ind,315,525.0,2840220.3164934367,426033.0474740156,710055.0791233594,1704132.1898960622,391.06367756303047,124.47439537727993,5.603160372123102,11.874257505523858,47.31727108497564,4,Elbasan,9,Elbasanit,Shushice,44999
20.0855,41.0970999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",6.182792525699999,Ind,315,525.0,1022479.3139376374,153371.8970906456,255619.82848440929,613487.5883625824,140.78292392269097,44.81078233582077,2.017137733964316,4.274732701988588,17.034217590591226,4,Elbasan,9,Elbasanit,Shushice,44999
20.0855,41.0970999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",10.3046542095,Ind,315,525.0,1704132.1898960627,255619.8284844094,426033.0474740157,1022479.3139376376,234.6382065378184,74.68463722636798,3.3618962232738614,7.124554503314317,28.390362650985388,4,Elbasan,9,Elbasanit,Shushice,44999
20.0855,41.0970999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",10.9916311568,Ind,315,500.0,1731181.907196,259677.28607940002,432795.476799,1038709.1443176001,250.28075364033958,79.66361304145917,3.586022638158785,7.599524803535272,30.283053494384408,4,Elbasan,9,Elbasanit,Shushice,44999
20.0855,41.0970999999999,S/LFM+CDM/H:1,"Steel, low rise",13.739538946,Ind,315,500.0,2163977.3839950003,324596.60759925,540994.34599875,1298386.430397,312.8509420504245,99.57951630182396,4.482528297698481,9.499406004419088,37.853816867980505,4,Elbasan,9,Elbasanit,Shushice,44999
20.0771,41.0887999999999,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",8.8368103065,Ind,315,525.0,1461387.5044374375,219208.12566561566,365346.8761093594,876832.5026624625,201.21522563275573,64.04620267322926,2.8830117528661243,6.109699111112995,24.34630451240279,4,Elbasan,9,Elbasanit,Shushice,44999
20.0771,41.0887999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",14.7280171775,Ind,315,525.0,2435645.8407290624,365346.8761093594,608911.4601822656,1461387.5044374375,335.35870938792635,106.74367112204878,4.805019588110207,10.182831851854994,40.577174187338,4,Elbasan,9,Elbasanit,Shushice,44999
20.0771,41.0887999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",5.3020861839,Ind,315,525.0,876832.5026624625,131524.87539936937,219208.12566561566,526099.5015974775,120.72913537965348,38.42772160393756,1.7298070517196749,3.665819466667798,14.60778270744168,4,Elbasan,9,Elbasanit,Shushice,44999
20.0771,41.0887999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",8.8368103065,Ind,315,525.0,1461387.5044374375,219208.12566561566,365346.8761093594,876832.5026624625,201.21522563275573,64.04620267322926,2.8830117528661243,6.109699111112995,24.34630451240279,4,Elbasan,9,Elbasanit,Shushice,44999
20.0771,41.0887999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",9.4259309936,Ind,315,500.0,1484584.131492,222687.6197238,371146.032873,890750.4788952002,214.6295740082728,68.3159495181112,3.0752125363905316,6.517012385187195,25.969391479896316,4,Elbasan,9,Elbasanit,Shushice,44999
20.0771,41.0887999999999,S/LFM+CDM/H:1,"Steel, low rise",11.782413742000001,Ind,315,500.0,1855730.164365,278359.52465475,463932.54109125,1113438.098619,268.286967510341,85.39493689763901,3.8440156704881656,8.146265481483995,32.46173934987039,4,Elbasan,9,Elbasanit,Shushice,44999
20.0771,41.0970999999999,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",27.04040412,Ind,315,525.0,4471806.831344999,670771.02470175,1117951.70783625,2683084.098807,410.2391882879588,130.5779029144924,5.877907089789872,12.456502713175581,49.637437572485965,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.0771,41.0970999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",45.0673402,Ind,315,525.0,7453011.385574998,1117951.7078362498,1863252.8463937496,4471806.831344998,683.7319804799313,217.6298381908206,9.796511816316453,20.76083785529264,82.72906262080991,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.0771,41.0970999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",16.224242471999993,Ind,315,525.0,2683084.0988069987,402462.6148210498,670771.0247017497,1609850.4592841992,246.14351297277514,78.34674174869541,3.5267442538739218,7.473901627905343,29.782462543491558,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.0771,41.0970999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",27.04040412,Ind,315,525.0,4471806.831344999,670771.02470175,1117951.70783625,2683084.098807,410.2391882879588,130.5779029144924,5.877907089789872,12.456502713175581,49.637437572485965,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.0771,41.0970999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",28.843097728000004,Ind,315,500.0,4542787.89216,681418.1838240001,1135696.97304,2725672.7352960003,437.58846750715605,139.2830964421252,6.269767562442532,13.286936227387288,52.94660007731835,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.0771,41.0970999999999,S/LFM+CDM/H:1,"Steel, low rise",36.05387216,Ind,315,500.0,5678484.8652,851772.7297799998,1419621.2163,3407090.91912,546.9855843839449,174.10387055265653,7.837209453053162,16.60867028423411,66.18325009664794,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.0437,41.1221999999999,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",0.2349061116,Ind,315,525.0,38847.59820585,5827.1397308775,9711.8995514625,23308.55892351,0.7870918943989702,0.25052898871150897,0.011277452662948443,0.02389925828153033,0.0952352332186626,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0437,41.1221999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.39151018600000004,Ind,315,525.0,64745.99700975,9711.899551462497,16186.4992524375,38847.59820585,1.3118198239982837,0.4175483145191817,0.01879575443824741,0.039832097135883884,0.158725388697771,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0437,41.1221999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.14094366696000002,Ind,315,525.0,23308.55892351,3496.2838385265004,5827.1397308775,13985.135354106002,0.4722551366393822,0.15031739322690546,0.006766471597769068,0.014339554968918203,0.05714113993119758,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0437,41.1221999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.2349061116,Ind,315,525.0,38847.59820585,5827.1397308775,9711.8995514625,23308.55892351,0.7870918943989702,0.25052898871150897,0.011277452662948443,0.02389925828153033,0.0952352332186626,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0437,41.1221999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",0.25056651904000005,Ind,315,500.0,39464.226748800014,5919.634012320002,9866.056687200002,23678.536049280006,0.839564687358902,0.26723092129227644,0.012029282840478344,0.025492542166965698,0.1015842487665735,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.0437,41.1221999999999,S/LFM+CDM/H:1,"Steel, low rise",0.31320814880000003,Ind,315,500.0,49330.28343600001,7399.5425153999995,12332.570859,29598.170061599998,1.0494558591986274,0.33403865161534546,0.015036603550597931,0.031865677708707116,0.12698031095821685,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.018699999999896,41.0970999999999,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",1.13278863975,Ind,315,525.0,187334.92129865626,28100.238194798443,46833.730324664066,112400.95277919373,3.795596250525396,1.2081268997534818,0.05438330307752787,0.11524948455095313,0.4592532291273209,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.018699999999896,41.0970999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",1.88798106625,Ind,315,525.0,312224.8688310938,46833.73032466407,78056.21720777344,187334.92129865626,6.325993750875662,2.01354483292247,0.09063883846254646,0.19208247425158856,0.7654220485455351,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.018699999999896,41.0970999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.6796731838500001,Ind,315,525.0,112400.95277919377,16860.142916879064,28100.238194798443,67440.57166751625,2.2773577503152382,0.7248761398520894,0.032629981846516734,0.0691496907305719,0.2755519374763927,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.018699999999896,41.0970999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",1.13278863975,Ind,315,525.0,187334.92129865626,28100.238194798443,46833.730324664066,112400.95277919373,3.795596250525396,1.2081268997534818,0.05438330307752787,0.11524948455095313,0.4592532291273209,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.018699999999896,41.0970999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",1.2083078824,Ind,315,500.0,190308.491478,28546.2737217,47577.1228695,114185.0948868,4.048636000560423,1.2886686930703808,0.058008856616029725,0.12293278352101668,0.4898701110691424,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.018699999999896,41.0970999999999,S/LFM+CDM/H:1,"Steel, low rise",1.5103848530000001,Ind,315,500.0,237885.6143475,35682.842152125,59471.403586875,142731.3686085,5.060795000700527,1.6108358663379758,0.07251107077003714,0.1536659794012708,0.6123376388364279,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",0.19421739165,Ind,315,525.0,32118.70114411875,4817.8051716178115,8029.675286029687,19271.22068647125,0.6507575885438363,0.20713418816073745,0.009324054728656085,0.019759603418545043,0.07873928210264619,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.32369565275,Ind,315,525.0,53531.16857353125,8029.675286029687,13382.792143382812,32118.70114411875,1.0845959809063936,0.3452236469345624,0.015540091214426803,0.03293267236424174,0.13123213683774365,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.11653043499,Ind,315,525.0,19271.220686471253,2890.6831029706877,4817.805171617813,11562.732411882751,0.3904545531263017,0.12428051289644244,0.00559443283719365,0.011855762051127023,0.047243569261587716,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.19421739165,Ind,315,525.0,32118.70114411875,4817.8051716178115,8029.675286029687,19271.22068647125,0.6507575885438363,0.20713418816073745,0.009324054728656085,0.019759603418545043,0.07873928210264619,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",0.20716521776,Ind,315,500.0,32628.5217972,4894.27826958,8157.1304493,19577.11307832,0.6941414277800919,0.2209431340381199,0.009945658377233156,0.021076910313114712,0.08398856757615593,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,S/LFM+CDM/H:1,"Steel, low rise",0.25895652220000004,Ind,315,500.0,40785.652246500016,6117.847836975001,10196.413061625002,24471.391347900004,0.867676784725115,0.27617891754764995,0.012432072971541443,0.026346137891393392,0.10498570947019492,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",0.06365892719999999,Ind,315,525.0,10527.5950857,1579.1392628549993,2631.898771425,6316.557051419999,0.21329979566718998,0.06789268506147958,0.003056159472319498,0.006476634995638557,0.025808493176479208,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.106098212,Ind,315,525.0,17545.9918095,2631.898771425,4386.497952375,10527.5950857,0.35549965944531675,0.11315447510246596,0.005093599120532498,0.010794391659397598,0.043014155294132016,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.03819535632,Ind,315,525.0,6316.55705142,947.483557713,1579.139262855,3789.934230852,0.127979877400314,0.04073561103688775,0.001833695683391699,0.0038859809973831342,0.015485095905887529,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.06365892719999999,Ind,315,525.0,10527.5950857,1579.1392628549993,2631.898771425,6316.557051419999,0.21329979566718998,0.06789268506147958,0.003056159472319498,0.006476634995638557,0.025808493176479208,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",0.06790285568,Ind,315,500.0,10694.699769600002,1604.20496544,2673.6749424000004,6416.81986176,0.2275197820450027,0.07241886406557822,0.003259903437140798,0.006908410662014462,0.027529059388244497,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.027,41.0970999999999,S/LFM+CDM/H:1,"Steel, low rise",0.08487856960000001,Ind,315,500.0,13368.374712,2005.2562068,3342.093678,8021.0248272,0.28439972755625337,0.09052358008197277,0.0040748792964259975,0.008635513327518078,0.034411324235305615,4,Elbasan,9,Elbasanit,Bradashesh,44980
20.035399999999896,41.0805,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",0.115637361,Ind,315,525.0,19123.528575375,2868.52928630625,4780.88214384375,11474.117145225,1.7543738215552105,0.5584119242795588,0.025136668115243045,0.053269806717702414,0.2122727997041681,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.035399999999896,41.0805,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.192728935,Ind,315,525.0,31872.547625625,4780.882143843749,7968.136906406249,19123.528575375,2.923956369258684,0.9306865404659312,0.041894446858738416,0.08878301119617067,0.3537879995069468,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.035399999999896,41.0805,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.0693824166,Ind,315,525.0,11474.117145225,1721.11757178375,2868.52928630625,6884.470287135,1.0526242929331262,0.3350471545677353,0.015082000869145832,0.03196188403062145,0.12736367982250085,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.035399999999896,41.0805,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.115637361,Ind,315,525.0,19123.528575375,2868.52928630625,4780.88214384375,11474.117145225,1.7543738215552105,0.5584119242795588,0.025136668115243045,0.053269806717702414,0.2122727997041681,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.035399999999896,41.0805,S+SL/LFM+CDM/H:1,"Steel, low rise",0.1233465184,Ind,315,500.0,19427.076648,2914.0614972,4856.769162,11656.2459888,1.8713320763255576,0.5956393858981961,0.02681244598959259,0.05682112716554924,0.226424319684446,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.035399999999896,41.0805,S/LFM+CDM/H:1,"Steel, low rise",0.15418314800000002,Ind,315,500.0,24283.845810000006,3642.5768715,6070.9614525000015,14570.307486000003,2.339165095406948,0.7445492323727452,0.03351555748699074,0.07102640895693656,0.2830303996055575,4,Elbasan,9,Elbasanit,Shirgjan,44998
20.0103,41.0887999999999,CR+PC/LFM+CDM/H:1,"Concrete frame, low rise",0.1106334777,Ind,315,525.0,18296.0113746375,2744.401706195625,4574.002843659375,10977.6068247825,1.364286892274177,0.4342484249501938,0.019547502592504408,0.04142520719701311,0.16507371157990378,4,Elbasan,9,Elbasanit,Paper,44995
20.0103,41.0887999999999,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.1843891295,Ind,315,525.0,30493.3522910625,4574.002843659375,7623.338072765625,18296.0113746375,2.2738114871236283,0.7237473749169895,0.032579170987507344,0.06904201199502186,0.2751228526331729,4,Elbasan,9,Elbasanit,Paper,44995
20.0103,41.0887999999999,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.06638008662,Ind,315,525.0,10977.6068247825,1646.6410237173748,2744.401706195625,6586.564094869499,0.8185721353645063,0.2605490549701163,0.011728501555502646,0.02485512431820787,0.09904422694794224,4,Elbasan,9,Elbasanit,Paper,44995
20.0103,41.0887999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.1106334777,Ind,315,525.0,18296.0113746375,2744.401706195625,4574.002843659375,10977.6068247825,1.364286892274177,0.4342484249501938,0.019547502592504408,0.04142520719701311,0.16507371157990378,4,Elbasan,9,Elbasanit,Paper,44995
20.0103,41.0887999999999,S+SL/LFM+CDM/H:1,"Steel, low rise",0.11800904287999997,Ind,315,500.0,18586.4242536,2787.96363804,4646.6060634,11151.85455216,1.4552393517591218,0.4631983199468733,0.02085066943200469,0.04418688767681398,0.17607862568523067,4,Elbasan,9,Elbasanit,Paper,44995
20.0103,41.0887999999999,S/LFM+CDM/H:1,"Steel, low rise",0.1475113036,Ind,315,500.0,23233.030316999997,3484.95454755,5808.25757925,13939.818190200001,1.8190491896989027,0.5789978999335916,0.02606333679000588,0.05523360959601749,0.22009828210653834,4,Elbasan,9,Elbasanit,Paper,44995
