LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
-3.5922,52.0906,MUR+ST/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",722.0642670000002,COM,Offices,435,2839.0,891724097.4956553,178344819.49913108,267517229.24869657,445862048.74782765,21632.959961634988,12158.653715717215,1143.128870292716,2455.0164612461467,5252.266349085359,Wales
-3.5922,52.0906,S/LFM+CDL/HBET:3-5,"Steel, mid rise",196.71570115,COM,Hotels,1065,3000.0,628506665.17425,125701333.03485,188551999.552275,314253332.587125,14429.10749904043,8109.778866083181,762.4628984642944,1637.4872645286032,3503.2430096920266,Wales
-3.5922,52.0906,S/LFM+CDL/HBET:3-5,"Steel, mid rise",521.4908594999998,COM,Offices,522,3340.0,909208883.7210597,181841776.74421194,272762665.11631787,454604441.86052984,18748.565300083646,10537.499886954913,990.7116875870202,2127.6809330799924,4551.964169207308,Wales
-3.5922,52.0906,S/LFM+CDL/HBET:6-,"Steel, mid rise",55.08039632199998,COM,Hotels,1491,3000.0,246374612.7483059,49274922.54966118,73912383.82449177,123187306.37415294,5656.210139623847,3179.033315504606,298.88545619800334,641.8950076952123,1373.2712597992738,Wales
-3.5922,52.0906,S/LFM+CDL/HBET:6-,"Steel, mid rise",361.0321335,COM,Offices,610,3340.0,735566868.7929,147113373.75858,220670060.63786998,367783434.39645,15167.937444364758,8525.033065043102,801.5041504351226,1721.3333808737343,3682.6235321173203,Wales
-3.5922,52.0906,W/LPB+CDL/H:1,"Wood, low rise",165.24118896599995,COM,Hotels,213,2850.0,100309663.76181027,20061932.752362054,30092899.128543083,50154831.88090514,2424.0900598387916,1362.442849501974,128.09376694200145,275.0978604408053,588.5448256282602,Wales
-3.5922,52.0906,W/LPB+CDL/H:1,"Wood, low rise",66.8578025,COM,Offices,87,3173.0,18456163.2379275,3691232.6475855,5536848.97137825,9228081.61896375,400.6103696599072,225.16025399476322,21.169053153568814,45.46326780085457,97.26419164972886,Wales
-3.5922,52.0906,W/LPB+CDL/H:1,"Wood, low rise",444.332556216,COM,Trade,1098,2413.0,1177247555.0478303,235449511.00956607,353174266.5143491,588623777.5239152,33601.70473834611,18885.602936254265,1775.5812817836852,3813.2894622312083,8158.157893423053,Wales
-3.5922,52.0906,W/LPB+CDL/H:2,"Wood, low rise",19.671570115,COM,Hotels,426,2850.0,23883253.276621502,4776650.655324301,7164975.98298645,11941626.638310751,577.1642999616173,324.3911546433273,30.49851593857178,65.49949058114413,140.12972038768106,Wales
-3.5922,52.0906,W/LPB+CDL/H:2,"Wood, low rise",561.605541,COM,Offices,174,3173.0,310063542.397182,62012708.4794364,93019062.7191546,155031771.198591,6730.254210286441,3782.6922671120224,355.6400929799561,763.7828990543567,1634.0384197154451,Wales
-3.5922,52.0906,W/LPB+CDL/H:2,"Wood, low rise",48.29701698,COM,Trade,2196,2413.0,255923381.53213707,51184676.30642742,76777014.45964111,127961690.76606853,7304.718421379589,4105.5658557074485,385.99593082254023,828.9759700502627,1773.5125855267504,Wales
