LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_3,NAME_3,ID_1,NAME_1,ID_2,NAME_2
18.8548,44.2973,MCF/LWAL+CDN/H:1,"Confined or reinforced masonry, low rise",574.8499999999998,574.8499999999998,Res,ALL,RURAL,80.0,367.5,16900589.999999993,5070176.999999997,8450294.999999996,3380117.999999998,865.9921715544818,273.00836204340817,849.1992843597833,577.4561368790161,566.5545944274025,135,Sekovici,3,Repuplika Srpska,18,Vlasenica
18.8548,44.2973,MCF/LWAL+CDN/H:2,"Confined or reinforced masonry, low rise",385.5,385.5,Res,ALL,RURAL,74.0,367.5,10483672.5,3145101.75,5241836.25,2096734.5,580.7427713912375,183.08206239494461,569.4812979398042,387.24770073386236,379.9370203562037,135,Sekovici,3,Repuplika Srpska,18,Vlasenica
18.8548,44.2973,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",482.65,482.65,Res,ALL,RURAL,80.0,332.5,12838490.0,3851547.0,6419245.0,2567698.0,727.0959756471616,229.2206418026459,712.9964940353997,484.8381394531742,475.6850917637399,135,Sekovici,3,Repuplika Srpska,18,Vlasenica
18.8548,44.2973,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1033.4,1033.4,Res,ALL,RURAL,74.0,332.5,25426807.000000004,7628042.1000000015,12713403.500000002,5085361.400000001,1556.7823085751095,490.7834066898463,1526.5939644383755,1038.0850167013575,1018.4874626098598,135,Sekovici,3,Repuplika Srpska,18,Vlasenica
18.8548,44.2973,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",103.6,414.4,Res,ALL,RURAL,71.4,332.5,9838063.2,2951418.9600000004,4919031.6000000015,1967612.6400000004,624.279648416417,196.80728056151762,612.17392961415,416.27872161896886,408.41997726487887,135,Sekovici,3,Repuplika Srpska,18,Vlasenica
18.8548,44.2973,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",288.0,288.0,Res,ALL,RURAL,80.0,332.5,7660800.0,2298240.0,3830400.0,1532160.0,433.8623039187455,136.77726062190408,425.4490630523051,289.3056752564264,283.8439996435452,135,Sekovici,3,Repuplika Srpska,18,Vlasenica
18.9342,44.4066,CR/LFINF+CDL+LFC:0.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",204.45,817.8,Res,ALL,RURAL,71.4,367.5,21458663.1,6437598.930000002,10729331.55,4291732.62,1662.854322240624,524.223139357968,1630.609082650895,1108.8153734577206,1087.8825318221948,138,Osmaci,3,Repuplika Srpska,18,Vlasenica
18.9342,44.4066,MCF/LWAL+CDN/H:2,"Confined or reinforced masonry, low rise",307.2,307.2,Res,ALL,RURAL,74.0,367.5,8354304.0,2506291.2,4177152.0,1670860.8,624.637867195304,196.9202108226556,612.5252019935863,416.5175870949031,408.6543333037149,138,Osmaci,3,Repuplika Srpska,18,Vlasenica
18.9342,44.4066,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",494.15,494.15,Res,ALL,RURAL,74.0,332.5,12158560.75,3647568.225,6079280.375,2431712.15,1004.7682359197901,316.75821021489344,985.2842726729517,669.9940288507368,657.3455039128606,138,Osmaci,3,Repuplika Srpska,18,Vlasenica
18.9342,44.4066,CR/LFINF+CDL+LFC:0.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",159.05,159.05,Res,ALL,RURAL,74.0,367.5,4325364.75,1297609.425,2162682.375,865072.9500000002,323.400562426475,101.95364430775837,317.129340420182,215.64818433412867,211.57705635402303,138,Osmaci,3,Repuplika Srpska,18,Vlasenica
