LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
43.4142,38.6368,CR/LFINF(CBH)+CDL/HBET:4-6/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",215.6,414.64192,Res,ALL,URBAN,61.8,420.0,10762445.67552,3228733.7026559995,5381222.83776,2152489.135104,2757.685834219912,740.5461962355809,2682.057679059348,1694.7165256190076,1705.7734669713116,78,Van
43.4142,38.6368,CR/LFINF(CBH)+CDL/HBET:4-6/SOS/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",24.20000000000001,46.541440000000016,Res,ALL,URBAN,61.8,420.0,1208029.6166400004,362408.88499200006,604014.8083200002,241605.92332800012,309.53616506550037,83.12253223052444,301.0472905066616,190.22328348784785,191.46436874167802,78,Van
44.1437,39.9283,CR/LFINF(CL)+CDL/HBET:7-/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",21.26,595.2800000000002,Res,ALL,RURAL,60.0,328.125,11718682.080000002,3515604.624000001,5859341.040000001,2343736.416000001,4324.922350499666,1161.41032308083,4206.313517498388,2657.850756043117,2675.191532207445,38,Igdir
44.1437,39.9283,W/LFM+CDL/HBET:1-3,"Wood, low rise",1.0,1.0,Res,ALL,RURAL,64.0,296.875,19001.6,5700.48,9500.8,3800.32,7.265358067631477,1.9510319901236888,7.066109255305716,4.464874942956452,4.494005396128618,38,Igdir
44.1437,39.9283,CR/LDUAL+CDH/HBET:1-3/19.0,"Concrete wall, low rise, high code",492.05439002341836,492.05439002341836,Res,ALL,RURAL,64.0,328.125,10332354.903467748,3099706.4710403243,5166177.451733874,2066470.9806935496,3574.951332270128,960.013855816488,3476.910079458285,2196.961316587281,2211.2950839540185,38,Igdir
44.1437,39.9283,CR/LDUAL+CDH/HBET:4-6/19.0,"Concrete wall, mid rise, high code",295.23263401405103,567.791401735823,Res,ALL,RURAL,61.8,328.125,11512867.780608555,3453860.334182566,5756433.890304278,2302573.556121711,4125.207841333147,1107.779188503762,4012.0760788885054,2535.1176024363963,2551.657623276222,38,Igdir
44.1437,39.9283,CR/LDUAL+CDH/HBET:7-/19.0,"Concrete wall, mid rise, high code",137.77522920655713,3857.7064177836,Res,ALL,RURAL,60.0,328.125,75942808.54048795,22782842.562146384,37971404.27024397,15188561.70809759,28027.6184449978,7526.508629601265,27258.97502295296,17224.176722044285,17336.553458199498,38,Igdir
44.1437,39.9283,CR/LFINF(CBH)+CDL/HBET:1-3/15.0,"Concrete frame with infill panels, low rise, low/moderate code",181.24,181.24,Res,ALL,RURAL,64.0,328.125,3805750.016,1141725.0048,1902875.008,761150.0032000002,1316.773496177529,353.60503789001746,1280.6616414316084,809.2139346614273,814.4935379943511,38,Igdir
44.1437,39.9283,CR/LFINF(CBH)+CDL/HBET:4-6/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",7.85,15.09712,Res,ALL,RURAL,61.8,328.125,306117.9614496001,91835.38843488002,153058.98072480006,61223.592289920016,109.68598259000052,29.454964078736158,106.67789936046104,67.40675279880669,67.84653874600129,38,Igdir
44.1437,39.9283,CR/LFINF(CBH)+CDL/HBET:4-6/SOS/15.0,"Concrete frame with infill panels, mid rise, low/moderate code",2.0,3.8464,Res,ALL,RURAL,61.8,328.125,77991.837312,23397.5511936,38995.918656,15598.3674624,27.945473271337715,7.504449446811758,27.179082639607916,17.173694980587694,17.285742355669125,38,Igdir
