LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,ID_2,ID_1,NAME_1
14.6708,58.225,W/LWAL+CDM/H:1,"Wood, low rise",0.8619600000000001,Com,Offices,94,2660.0,215524.4784,43104.895680000016,64657.34352,107762.2392,4.250804196011408,2.37279677681147,0.22472939083263305,0.4768127066665995,1.024779624770234,Odeshog,1,1,Ostergotland
14.6708,58.225,W/LWAL+CDM/H:1,"Wood, low rise",3.14806,Com,Trade,556,2033.0,3558403.32488,711680.664976,1067520.9974639998,1779201.66244,91.827746628125,51.25820225394607,4.854703394862399,10.30031833927678,22.13774132936175,Odeshog,1,1,Ostergotland
14.6708,58.225,W/LWAL+CDM/H:2,"Wood, low rise",0.07212,Com,Hotels,476,2394.0,82183.91328000001,16436.782656000007,24655.173984,41091.95664,1.801021118388511,1.0053290877739078,0.0952154839764046,0.20202053884963925,0.4341883701999839,Odeshog,1,1,Ostergotland
14.6708,58.225,W/LWAL+CDM/H:2,"Wood, low rise",3.30418,Com,Offices,189,2660.0,1661143.4532,332228.69064000004,498343.03596000007,830571.7266,32.762847234151764,18.28820494467989,1.7320898261515179,3.675008574254802,7.898434448362073,Odeshog,1,1,Ostergotland
14.6708,58.225,W/LWAL+CDM/H:2,"Wood, low rise",0.33490000000000003,Com,Trade,1111,2033.0,756426.2387000001,151285.24774000002,226927.87161000003,378213.11935000005,19.520248450912078,10.896192925174901,1.0319867349785945,2.189586268738808,4.705921976297435,Odeshog,1,1,Ostergotland
16.0259,58.2132,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",0.8445600000000001,Com,Hotels,238,2646.0,531859.97088,106371.994176,159557.991264,265929.98544,11.189738398777752,6.246106379328543,0.5915734947973827,1.2551529561909005,2.6976109434389417,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",24.57665,Com,Trade,556,2247.0,30704395.2978,6140879.059560001,9211318.58934,15352197.6489,760.6939182164101,424.61896480144105,40.21598572130606,85.3270368063347,183.38732910969398,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.3726,Com,Hotels,476,2646.0,469288.2096,93857.64192,140786.46288,234644.1048,9.873298587156839,5.511270334701655,0.5219766130565141,1.1074879025213824,2.380244950093184,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",15.44192,Com,Offices,189,2940.0,8580457.2672,1716091.4534400003,2574137.18016,4290228.6336,162.4708939886924,90.69117178904109,8.589429987947195,18.224360178711624,39.168320651899975,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",2.0769,Com,Trade,1111,2247.0,5184808.4673000015,1036961.6934600002,1555442.5401899999,2592404.2336500003,128.45236748481585,71.70204730384046,6.790955538003501,14.408502060771792,30.967168300871922,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",2.38464,Com,Hotels,1190,2646.0,7508611.3536,1501722.27072,2252583.40608,3754305.6768,157.97277739450942,88.18032535522647,8.351625808904227,17.719806440342122,38.08391920149096,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",26.280959999999997,Com,Offices,472,2940.0,36469562.5728,7293912.514560001,10940868.771839999,18234781.2864,690.550893741927,385.4651636112968,36.50769937490132,77.45909375103193,166.47731891241003,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LFINF+CDM/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",0.07452,Com,Hotels,1428,2646.0,281572.92576,56314.58515200001,84471.87772799999,140786.46288,5.9239791522941045,3.3067622008209936,0.31318596783390856,0.6644927415128297,1.4281469700559104,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LFINF+CDM/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",2.2272,Com,Offices,566,2940.0,3706149.8880000003,741229.9776,1111844.9663999998,1853074.9440000001,70.17592032783874,39.17216363903943,3.7100254679320144,7.87163298317367,16.917940696715036,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LWAL+CDM/HBET:3-5,"Concrete wall, mid rise, low/moderate code",1.57734,Com,Hotels,1190,2646.0,4966633.5516,993326.71032,1489990.06548,2483316.7758,104.49241004740986,58.32761104225917,5.524252488181441,11.72091363501796,25.190925721819525,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LWAL+CDM/HBET:3-5,"Concrete wall, mid rise, low/moderate code",18.85696,Com,Offices,472,2940.0,26167426.252800006,5233485.2505600015,7850227.875840001,13083713.1264,495.4800198035297,276.5766993143203,26.194789946963102,55.57799382136191,119.44982769421513,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LWAL+CDM/HBET:6-,"Concrete wall, mid rise, low/moderate code",0.04968,Com,Hotels,1428,2646.0,187715.28384,37543.056768,56314.58515200001,93857.64192,3.949319434862736,2.204508133880662,0.20879064522260568,0.44299516100855296,0.9520979800372734,Atvidaberg,2,1,Ostergotland
16.0259,58.2132,CR/LWAL+CDM/HBET:6-,"Concrete wall, mid rise, low/moderate code",0.59392,Com,Offices,566,2940.0,988306.6368,197661.32736,296491.99104,494153.3184,18.713578754090328,10.445910303743847,0.9893401247818706,2.099102128846312,4.511450852457343,Atvidaberg,2,1,Ostergotland
