LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3
-8.6354,41.5251999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",6.28294835,Ind,586.4194207994318,1325.0,4881886.885323661,732283.0327985493,1220471.721330915,2929132.131194197,31.794777994450143,17.150468890153338,1.6269864821430056,3.3923279407288613,7.389927771008402,5,Braga,68,Barcelos,665,Vila Frescainha (Sao Pedro)
-8.6354,41.5251999999999,S/LFBR+CDH/H:2,"Steel, low rise",31.41474175,Ind,586.4194207994318,1325.0,24409434.42661831,3661415.1639927463,6102358.606654578,14645660.655970987,158.9738899722507,85.75234445076674,8.134932410715031,16.961639703644313,36.949638855042025,5,Braga,68,Barcelos,665,Vila Frescainha (Sao Pedro)
-8.6354,41.5251999999999,S/LFM+CDM/H:1,"Steel, low rise",25.1317934,Ind,586.4194207994318,1325.0,19527547.54129465,2929132.131194197,4881886.885323661,11716528.524776788,127.17911197780056,68.60187556061337,6.507945928572023,13.569311762915444,29.55971108403361,5,Braga,68,Barcelos,665,Vila Frescainha (Sao Pedro)
-8.427,41.5668999999999,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",7.441640173200001,Ind,586.4194207994318,1391.25,6071088.73181456,910663.3097721841,1517772.18295364,3642653.2390887365,153.03137395758355,82.54688297352108,7.830844952470487,16.3276059287174,35.56844461823632,5,Braga,69,Braga,707,Dume
-8.427,41.5668999999999,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",23.5651938818,Ind,586.4194207994318,1391.25,19225114.317412768,2883767.147611915,4806278.579353192,11535068.59044766,484.5993508656812,261.39846274948343,24.79767568282321,51.704085440938435,112.63340795774836,5,Braga,69,Braga,707,Dume
-8.427,41.5668999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",3.1006834055000003,Ind,586.4194207994318,1325.0,2409248.7809248283,361387.3171387242,602312.1952312071,1445549.2685548968,63.763072482326486,34.39453457230045,3.26285206352937,6.8031691369655825,14.820185257598471,5,Braga,69,Braga,707,Dume
-8.427,41.5668999999999,S/LFBR+CDH/H:2,"Steel, low rise",15.5034170275,Ind,586.4194207994318,1325.0,12046243.90462414,1806936.5856936208,3011560.976156035,7227746.342774482,318.8153624116324,171.97267286150222,16.31426031764685,34.01584568482792,74.10092628799231,5,Braga,69,Braga,707,Dume
-8.427,41.5668999999999,S/LFM+CDM/H:1,"Steel, low rise",12.402733622000001,Ind,586.4194207994318,1325.0,9636995.123699313,1445549.2685548968,2409248.7809248283,5782197.074219587,255.05228992930594,137.5781382892018,13.05140825411748,27.21267654786233,59.280741030393884,5,Braga,69,Braga,707,Dume
-8.41029999999999,41.6002,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",10.4637862764,Ind,586.4194207994318,1391.25,8536636.208715077,1280495.4313072616,2134159.052178769,5121981.725229046,158.75882016796663,85.63633332503314,8.123926966225106,16.93869293841112,36.89965107655647,5,Braga,69,Braga,670,Adaufe
-8.41029999999999,41.6002,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",33.1353232086,Ind,586.4194207994318,1391.25,27032681.327597745,4054902.199139662,6758170.331899436,16219608.796558645,502.73626386522767,271.18172219593816,25.72576872637949,53.63919430496853,116.84889507576209,5,Braga,69,Braga,670,Adaufe
-8.41029999999999,41.6002,S+SL/LFM+CDL/H:1,"Steel, low rise",4.3599109485000005,Ind,586.4194207994318,1325.0,3387675.800432324,508151.37006484857,846918.950108081,2032605.4802593943,66.14950840331943,35.68180555209714,3.3849695692604604,7.057788724337965,15.374854615231856,5,Braga,69,Braga,670,Adaufe
-8.41029999999999,41.6002,S/LFBR+CDH/H:2,"Steel, low rise",21.7995547425,Ind,586.4194207994318,1325.0,16938379.00216162,2540756.8503242433,4234594.750540405,10163027.401296973,330.74754201659715,178.40902776048569,16.924847846302303,35.28894362168983,76.87427307615927,5,Braga,69,Braga,670,Adaufe
-8.41029999999999,41.6002,S/LFM+CDM/H:1,"Steel, low rise",17.439643794000002,Ind,586.4194207994318,1325.0,13550703.201729296,2032605.4802593943,3387675.800432324,8130421.921037577,264.5980336132777,142.72722220838855,13.539878277041844,28.23115489735186,61.49941846092742,5,Braga,69,Braga,670,Adaufe
-8.7521,41.6252,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",2.0316939312,Ind,586.4194207994318,1391.25,1657510.1516767254,248626.52275150875,414377.53791918134,994506.091006035,6.326097701206873,3.412369850154551,0.3237159085173075,0.6749598311814168,1.4703485299510917,18,Viana do Castelo,267,Viana do Castelo,3567,Alvaraes
-8.7521,41.6252,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",6.4336974488,Ind,586.4194207994318,1391.25,5248782.146976297,787317.3220464445,1312195.5367440742,3149269.288185778,20.032642720488433,10.805837858822748,1.0251003769714742,2.1373727987411533,4.656103678178458,18,Viana do Castelo,267,Viana do Castelo,3567,Alvaraes
-8.7521,41.6252,S+SL/LFM+CDL/H:1,"Steel, low rise",0.846539138,Ind,586.4194207994318,1325.0,657765.7630617635,98664.86445926453,164441.44076544087,394659.4578370581,2.63587404216953,1.4218207708977295,0.1348816285488781,0.2812332629922569,0.6126452208129548,18,Viana do Castelo,267,Viana do Castelo,3567,Alvaraes
-8.7521,41.6252,S/LFBR+CDH/H:2,"Steel, low rise",4.23269569,Ind,586.4194207994318,1325.0,3288828.8153088167,493324.32229632256,822207.2038272044,1973297.2891852902,13.179370210847653,7.109103854488647,0.6744081427443906,1.4061663149612849,3.0632261040647744,18,Viana do Castelo,267,Viana do Castelo,3567,Alvaraes
-8.7521,41.6252,S/LFM+CDM/H:1,"Steel, low rise",3.386156552,Ind,586.4194207994318,1325.0,2631063.052247054,394659.4578370581,657765.7630617635,1578637.8313482322,10.54349616867812,5.687283083590917,0.5395265141955125,1.1249330519690277,2.4505808832518188,18,Viana do Castelo,267,Viana do Castelo,3567,Alvaraes
-8.7271,41.6252,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",1.4218505652000002,Ind,586.4194207994318,1391.25,1159983.6519639106,173997.54779458654,289995.91299097764,695990.1911783462,105.0485094407349,56.66437405019097,5.375489800846566,11.208098190524492,24.415987347187343,5,Braga,68,Barcelos,618,Fragoso
-8.7271,41.6252,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",4.5025267898,Ind,586.4194207994318,1391.25,3673281.564552383,550992.2346828574,918320.3911380956,2203968.9387314296,332.6536132289938,179.43718449227143,17.02238436934746,35.49231093666089,77.31729326609323,5,Braga,68,Barcelos,618,Fragoso
-8.7271,41.6252,S+SL/LFM+CDL/H:1,"Steel, low rise",0.5924377355,Ind,586.4194207994318,1325.0,460327.5166679189,69049.12750018782,115081.87916697972,276196.5100007513,43.77021226697287,23.61015585424624,2.2397874170194023,4.6700409127185365,10.17332806132806,5,Braga,68,Barcelos,618,Fragoso
-8.7271,41.6252,S/LFBR+CDH/H:2,"Steel, low rise",2.9621886775,Ind,586.4194207994318,1325.0,2301637.5833395943,345245.63750093913,575409.3958348986,1380982.5500037563,218.8510613348644,118.0507792712312,11.198937085097013,23.35020456359269,50.8666403066403,5,Braga,68,Barcelos,618,Fragoso
-8.7271,41.6252,S/LFM+CDM/H:1,"Steel, low rise",2.369750942,Ind,586.4194207994318,1325.0,1841310.0666716755,276196.5100007513,460327.5166679189,1104786.0400030052,175.08084906789148,94.44062341698496,8.95914966807761,18.680163650874146,40.69331224531224,5,Braga,68,Barcelos,618,Fragoso
-8.3187,41.3669,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",17.309373215999994,Ind,586.4194207994318,1391.25,14121448.799000675,2118217.319850101,3530362.1997501687,8472869.279400405,82.28526417128123,44.38561777452707,4.210660395540718,8.779385118122768,19.12522109606352,5,Braga,79,Vizela,1064,Caldas De Vizela (Sao Joao)
-8.3187,41.3669,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",54.81301518400001,Ind,586.4194207994318,1391.25,44717921.19683548,6707688.179525322,11179480.29920887,26830752.71810129,260.5700032090573,140.55445628600245,13.33375791921228,27.801386207388767,60.5632001375345,5,Braga,79,Vizela,1064,Caldas De Vizela (Sao Joao)
-8.3187,41.3669,S+SL/LFM+CDL/H:1,"Steel, low rise",7.212238840000001,Ind,586.4194207994318,1325.0,5603950.923266455,840592.6384899681,1400987.7308166136,3362370.5539598726,34.28552673803386,18.49400740605295,1.7544418314752996,3.658077132551154,7.968842123359803,5,Braga,79,Vizela,1064,Caldas De Vizela (Sao Joao)
-8.3187,41.3669,S/LFBR+CDH/H:2,"Steel, low rise",36.0611942,Ind,586.4194207994318,1325.0,28019754.61633227,4202963.192449842,7004938.654083068,16811852.769799367,171.42763369016927,92.47003703026472,8.772209157376496,18.290385662755767,39.844210616799,5,Braga,79,Vizela,1064,Caldas De Vizela (Sao Joao)
-8.3187,41.3669,S/LFM+CDM/H:1,"Steel, low rise",28.848955360000005,Ind,586.4194207994318,1325.0,22415803.69306582,3362370.5539598726,5603950.923266455,13449482.21583949,137.14210695213544,73.9760296242118,7.0177673259011994,14.632308530204616,31.87536849343921,5,Braga,79,Vizela,1064,Caldas De Vizela (Sao Joao)
-8.3103,41.3669,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",16.421642052,Ind,586.4194207994318,1391.25,13397214.01457096,2009582.102185644,3349303.50364274,8038328.408742575,78.06516951902096,42.109250188009376,3.994711822042581,8.329124229247183,18.144362079766378,5,Braga,79,Vizela,1064,Caldas De Vizela (Sao Joao)
-8.3103,41.3669,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",52.00186649800001,Ind,586.4194207994318,1391.25,42424511.04614138,6363676.656921208,10606127.761535345,25454706.62768483,247.2063701435664,133.34595892869638,12.649920769801508,26.37556005928275,57.457146585926864,5,Braga,79,Vizela,1064,Caldas De Vizela (Sao Joao)
-8.3103,41.3669,S+SL/LFM+CDL/H:1,"Steel, low rise",6.842350854999999,Ind,586.4194207994318,1325.0,5316545.838516664,797481.8757774995,1329136.459629166,3189927.503109998,32.52715396625873,17.54552091167057,1.6644632591844088,3.470468428852993,7.560150866569325,5,Braga,79,Vizela,1064,Caldas De Vizela (Sao Joao)
-8.3103,41.3669,S/LFBR+CDH/H:2,"Steel, low rise",34.211754275,Ind,586.4194207994318,1325.0,26582729.192583326,3987409.3788874974,6645682.298145832,15949637.515549993,162.63576983129366,87.72760455835287,8.322316295922043,17.352342144264966,37.80075433284663,5,Braga,79,Vizela,1064,Caldas De Vizela (Sao Joao)
-8.3103,41.3669,S/LFM+CDM/H:1,"Steel, low rise",27.36940342,Ind,586.4194207994318,1325.0,21266183.35406666,3189927.503109998,5316545.838516665,12759710.012439994,130.10861586503492,70.18208364668229,6.657853036737635,13.88187371541197,30.2406034662773,5,Braga,79,Vizela,1064,Caldas De Vizela (Sao Joao)
-8.3687,41.3669,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",15.611351724,Ind,586.4194207994318,1391.25,12736157.531682225,1910423.629752333,3184039.3829205562,7641694.519009332,144.20177685977146,77.78409675859459,7.379021224579795,15.385536481164884,33.516218154779764,5,Braga,69,Braga,739,Lordelo
-8.3687,41.3669,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",49.435947126,Ind,586.4194207994318,1391.25,40331165.51699371,6049674.827549056,10082791.379248427,24198699.310196225,456.63896005594285,246.31630640221627,23.36690054450269,48.720865523688815,106.13469082346926,5,Braga,69,Braga,739,Lordelo
-8.3687,41.3669,S+SL/LFM+CDL/H:1,"Steel, low rise",6.5047298850000015,Ind,586.4194207994318,1325.0,5054212.409394451,758131.861409168,1263553.1023486129,3032527.445636672,60.08407369157143,32.41004031608109,3.074592176908248,6.41064020048537,13.9650908978249,5,Braga,69,Braga,739,Lordelo
-8.3687,41.3669,S/LFBR+CDH/H:2,"Steel, low rise",32.523649425,Ind,586.4194207994318,1325.0,25271062.046972256,3790659.3070458383,6317765.511743064,15162637.228183353,300.4203684578572,162.0502015804054,15.372960884541238,32.05320100242684,69.8254544891245,5,Braga,69,Braga,739,Lordelo
-8.3687,41.3669,S/LFM+CDM/H:1,"Steel, low rise",26.01891954,Ind,586.4194207994318,1325.0,20216849.6375778,3032527.44563667,5054212.4093944505,12130109.78254668,240.3362947662857,129.64016126432432,12.29836870763299,25.64256080194147,55.8603635912996,5,Braga,69,Braga,739,Lordelo
-8.3687,41.3669,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",0.09116546471999998,Ind,586.4194207994318,1391.25,74375.22007386027,11156.283011079038,18593.805018465064,44625.13204431615,0.8420937682584239,0.4542350626769288,0.04309120126243594,0.08984677355744841,0.19572434583227105,5,Braga,69,Braga,739,Lordelo
-8.3687,41.3669,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",0.28869063828,Ind,586.4194207994318,1391.25,235521.5302338909,35328.229535083636,58880.382558472724,141312.91814033454,2.6666302661516763,1.438411031810275,0.13645547066438052,0.2845147829319201,0.6197937618021919,5,Braga,69,Braga,739,Lordelo
-8.3687,41.3669,S+SL/LFM+CDL/H:1,"Steel, low rise",0.0379856103,Ind,586.4194207994318,1325.0,29515.036957861576,4427.255543679235,7378.759239465394,17709.02217471694,0.35087240344101006,0.1892646094487204,0.017954667192681642,0.03743615564893685,0.0815518107634463,5,Braga,69,Braga,739,Lordelo
-8.3687,41.3669,S/LFBR+CDH/H:2,"Steel, low rise",0.18992805149999997,Ind,586.4194207994318,1325.0,147575.18478930788,22136.27771839618,36893.79619732697,88545.11087358472,1.7543620172050505,0.946323047243602,0.08977333596340824,0.18718077824468424,0.4077590538172315,5,Braga,69,Braga,739,Lordelo
-8.3687,41.3669,S/LFM+CDM/H:1,"Steel, low rise",0.1519424412,Ind,586.4194207994318,1325.0,118060.1478314463,17709.02217471694,29515.036957861576,70836.08869886777,1.4034896137640402,0.7570584377948815,0.07181866877072657,0.1497446225957474,0.3262072430537852,5,Braga,69,Braga,739,Lordelo
-8.327,41.3752,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",8.1114324396,Ind,586.4194207994318,1391.25,6617523.145002396,992628.4717503592,1654380.786250599,3970513.8870014367,66.17767271782263,35.696997707229784,3.386410779480061,7.060793701791727,15.381400729500523,15,Porto,220,Santo Tirso,2988,Vilarinho
-8.327,41.3752,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",25.6862027254,Ind,586.4194207994318,1391.25,20955489.959174253,3143323.4938761382,5238872.489793563,12573293.975504553,209.5626302731051,113.04049273956102,10.723634135020198,22.35918005567381,48.70776897675168,15,Porto,220,Santo Tirso,2988,Vilarinho
-8.327,41.3752,S+SL/LFM+CDL/H:1,"Steel, low rise",3.3797635165000006,Ind,586.4194207994318,1325.0,2626095.6270151,393914.34405226493,656523.9067537747,1575657.3762090597,27.57403029909277,14.873749044679082,1.4110044914500257,2.9419973757465536,6.408916970625222,15,Porto,220,Santo Tirso,2988,Vilarinho
-8.327,41.3752,S/LFBR+CDH/H:2,"Steel, low rise",16.8988175825,Ind,586.4194207994318,1325.0,13130478.135075495,1969571.7202613244,3282619.5337688737,7878286.881045298,137.87015149546392,74.36874522339542,7.055022457250131,14.709986878732774,32.04458485312611,15,Porto,220,Santo Tirso,2988,Vilarinho
-8.327,41.3752,S/LFM+CDM/H:1,"Steel, low rise",13.519054065999999,Ind,586.4194207994318,1325.0,10504382.508060396,1575657.376209059,2626095.627015099,6302629.504836237,110.29612119637108,59.49499617871631,5.644017965800103,11.767989502986214,25.635667882500876,15,Porto,220,Santo Tirso,2988,Vilarinho
-8.352,41.3834999999999,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",14.992087104000001,Ind,586.4194207994318,1391.25,12230944.921425534,1834641.7382138304,3057736.2303563836,7338566.952855322,133.20677545841042,71.85326656018435,6.8163905103700495,14.212430304147372,30.960695791567264,5,Braga,69,Braga,745,Moreira De Conegos
-8.352,41.3834999999999,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",47.474942496000004,Ind,586.4194207994318,1391.25,38731325.58451419,5809698.837677129,9682831.396128548,23238795.350708514,421.8214556182997,227.53534410725047,21.585236616171823,45.006029296466686,98.042203339963,5,Braga,69,Braga,745,Moreira De Conegos
-8.352,41.3834999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",6.24670296,Ind,586.4194207994318,1325.0,4853724.009514816,728058.6014272224,1213431.002378704,2912234.4057088895,55.502823107671006,29.938861066743485,2.8401627126541875,5.921845960061405,12.900289913153026,5,Braga,69,Braga,745,Moreira De Conegos
-8.352,41.3834999999999,S/LFBR+CDH/H:2,"Steel, low rise",31.2335148,Ind,586.4194207994318,1325.0,24268620.04757408,3640293.007136112,6067155.01189352,14561172.028544448,277.51411553835504,149.6943053337174,14.200813563270936,29.60922980030703,64.50144956576513,5,Braga,69,Braga,745,Moreira De Conegos
-8.352,41.3834999999999,S/LFM+CDM/H:1,"Steel, low rise",24.98681184,Ind,586.4194207994318,1325.0,19414896.038059264,2912234.4057088895,4853724.009514816,11648937.622835558,222.01129243068402,119.75544426697394,11.36065085061675,23.68738384024562,51.601159652612104,5,Braga,69,Braga,745,Moreira De Conegos
-8.54369999999999,41.3502,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",22.180518071999998,Ind,586.4194207994318,1391.25,18095458.823403835,2714318.823510575,4523864.705850959,10857275.2940423,194.33734738036117,104.82780005646171,9.944533571474157,20.73472611007395,45.16901991266994,5,Braga,77,Vila Nova de Famalicao,982,Lousado
-8.54369999999999,41.3502,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",70.23830722800001,Ind,586.4194207994318,1391.25,57302286.27411215,8595342.941116823,14325571.568528038,34381371.76446729,615.4016000378106,331.9547001787954,31.491022976334826,65.65996601523419,143.03522972345482,5,Braga,77,Vila Nova de Famalicao,982,Lousado
-8.54369999999999,41.3502,S+SL/LFM+CDL/H:1,"Steel, low rise",9.241882530000002,Ind,586.4194207994318,1325.0,7180995.705449157,1077149.3558173736,1795248.926362289,4308597.4232694935,80.97389474181719,43.67825002352573,4.143555654780899,8.639469212530816,18.82042496361248,5,Braga,77,Vila Nova de Famalicao,982,Lousado
-8.54369999999999,41.3502,S/LFBR+CDH/H:2,"Steel, low rise",46.20941265,Ind,586.4194207994318,1325.0,35904978.52724578,5385746.779086866,8976244.631811446,21542987.11634747,404.86947370908587,218.3912501176286,20.717778273904493,43.19734606265406,94.1021248180624,5,Braga,77,Vila Nova de Famalicao,982,Lousado
-8.54369999999999,41.3502,S/LFM+CDM/H:1,"Steel, low rise",36.967530120000006,Ind,586.4194207994318,1325.0,28723982.82179663,4308597.4232694935,7180995.705449157,17234389.693077978,323.8955789672688,174.7130000941029,16.574222619123596,34.557876850123264,75.28169985444994,5,Braga,77,Vila Nova de Famalicao,982,Lousado
-8.577,41.3502,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",25.567739388000003,Ind,586.4194207994318,1391.25,20858844.405763544,3128826.660864532,5214711.101440886,12515306.643458124,200.5567476168696,108.18261606713705,10.26278961067664,21.39830190860809,46.614569195473926,5,Braga,77,Vila Nova de Famalicao,995,Ribeirao
-8.577,41.3502,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",80.96450806200002,Ind,586.4194207994318,1391.25,66053007.28491791,9907951.092737686,16513251.821229475,39631804.37095074,635.0963674534204,342.5782842126007,32.4988337671427,67.76128937725898,147.6128024523341,5,Braga,77,Vila Nova de Famalicao,995,Ribeirao
-8.577,41.3502,S+SL/LFM+CDL/H:1,"Steel, low rise",10.653224745,Ind,586.4194207994318,1325.0,8277616.697107022,1241642.5045660532,2069404.1742767554,4966570.018264214,83.56531150702897,45.076090027973756,4.276162337781933,8.915959128586703,19.422737164780802,5,Braga,77,Vila Nova de Famalicao,995,Ribeirao
-8.577,41.3502,S/LFBR+CDH/H:2,"Steel, low rise",53.266123725,Ind,586.4194207994318,1325.0,41388083.48553511,6208212.5228302665,10347020.871383777,24832850.091321066,417.8265575351448,225.3804501398688,21.38081168890967,44.57979564293351,97.11368582390399,5,Braga,77,Vila Nova de Famalicao,995,Ribeirao
-8.577,41.3502,S/LFM+CDM/H:1,"Steel, low rise",42.61289898,Ind,586.4194207994318,1325.0,33110466.788428087,4966570.018264214,8277616.697107022,19866280.07305685,334.2612460281158,180.30436011189502,17.104649351127733,35.66383651434681,77.69094865912321,5,Braga,77,Vila Nova de Famalicao,995,Ribeirao
-8.327,41.4084999999999,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",19.341331116000003,Ind,586.4194207994318,1391.25,15779174.303471943,2366876.145520791,3944793.575867986,9467504.582083164,57.796057590306646,31.17585811887369,2.957510960982377,6.166521466568973,13.433296848808348,5,Braga,69,Braga,748,Nespereira
-8.327,41.4084999999999,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",61.247548533999996,Ind,586.4194207994318,1391.25,49967385.29432781,7495107.7941491725,12491846.323581953,29980431.17659669,183.0208490359711,98.72355070976671,9.365451376444195,19.52731797746842,42.53877335455977,5,Braga,69,Braga,748,Nespereira
-8.327,41.4084999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",8.058887965000002,Ind,586.4194207994318,1325.0,6261802.146857725,939270.3220286587,1565450.5367144314,3757081.288114635,24.081690662627782,12.989940882864046,1.2322962337426575,2.5693839444037403,5.597207020336814,5,Braga,69,Braga,748,Nespereira
-8.327,41.4084999999999,S/LFBR+CDH/H:2,"Steel, low rise",40.29443982500001,Ind,586.4194207994318,1325.0,31309010.73428863,4696351.610143295,7827252.683572157,18785406.44057318,120.40845331313886,64.94970441432021,6.161481168713286,12.846919722018695,27.986035101684063,5,Braga,69,Braga,748,Nespereira
-8.327,41.4084999999999,S/LFM+CDM/H:1,"Steel, low rise",32.23555186000001,Ind,586.4194207994318,1325.0,25047208.587430898,3757081.288114635,6261802.146857725,15028325.15245854,96.32676265051113,51.95976353145618,4.92918493497063,10.277535777614961,22.388828081347256,5,Braga,69,Braga,748,Nespereira
-8.3187,41.4001999999999,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",20.614422624,Ind,586.4194207994318,1391.25,16817796.34497062,2522669.451745593,4204449.086242655,10090677.806982372,61.6003288513074,33.227925786177,3.1521812278146766,6.572416286625817,14.317507766872493,5,Braga,69,Braga,748,Nespereira
-8.3187,41.4001999999999,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",65.27900497600001,Ind,586.4194207994318,1391.25,53256355.09240698,7988453.263861047,13314088.773101745,31953813.05544419,195.06770802914014,105.22176498956051,9.981907221413145,20.812651574315094,45.338774595096254,5,Braga,69,Braga,748,Nespereira
-8.3187,41.4001999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",8.58934276,Ind,586.4194207994318,1325.0,6673968.563436262,1001095.2845154394,1668492.140859066,4004381.1380617577,25.666803688044748,13.84496907757375,1.313408844922782,2.7385067860940904,5.965628236196874,5,Braga,69,Braga,748,Nespereira
-8.3187,41.4001999999999,S/LFBR+CDH/H:2,"Steel, low rise",42.9467138,Ind,586.4194207994318,1325.0,33369842.81718132,5005476.422577198,8342460.70429533,20021905.69030879,128.3340184402237,69.22484538786874,6.56704422461391,13.692533930470452,29.828141180984364,5,Braga,69,Braga,748,Nespereira
-8.3187,41.4001999999999,S/LFM+CDM/H:1,"Steel, low rise",34.35737104,Ind,586.4194207994318,1325.0,26695874.25374505,4004381.1380617577,6673968.563436262,16017524.55224703,102.66721475217899,55.379876310295,5.253635379691128,10.95402714437636,23.862512944787497,5,Braga,69,Braga,748,Nespereira
-8.3853,41.4001999999999,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",15.057647015999999,Ind,586.4194207994318,1391.25,12284430.447967835,1842664.5671951752,3071107.6119919587,7370658.268780701,120.5537251991032,65.02806574023606,6.16891494902591,12.862419433255718,28.01980004083923,5,Braga,69,Braga,785,Serzedelo
-8.3853,41.4001999999999,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",47.682548884000006,Ind,586.4194207994318,1391.25,38900696.41856482,5835104.462784722,9725174.104641203,23340417.85113889,381.75346313049346,205.92220817741418,19.534897338582052,40.730994871976435,88.7293667959909,5,Braga,69,Braga,785,Serzedelo
-8.3853,41.4001999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",6.274019590000001,Ind,586.4194207994318,1325.0,4874949.1876190165,731242.3781428525,1218737.2969047541,2924969.51257141,50.23071883295968,27.095027391765033,2.5703812287607968,5.359341430523217,11.674916683683016,5,Braga,69,Braga,785,Serzedelo
-8.3853,41.4001999999999,S/LFBR+CDH/H:2,"Steel, low rise",31.37009795,Ind,586.4194207994318,1325.0,24374745.93809508,3656211.8907142617,6093686.48452377,14624847.562857047,251.1535941647984,135.47513695882515,12.851906143803985,26.79670715261609,58.37458341841506,5,Braga,69,Braga,785,Serzedelo
-8.3853,41.4001999999999,S/LFM+CDM/H:1,"Steel, low rise",25.096078360000003,Ind,586.4194207994318,1325.0,19499796.750476066,2924969.51257141,4874949.1876190165,11699878.05028564,200.92287533183872,108.38010956706013,10.281524915043187,21.437365722092867,46.69966673473206,5,Braga,69,Braga,785,Serzedelo
-8.3103,41.4168999999999,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",18.452842824,Ind,586.4194207994318,1391.25,15054321.833805855,2258148.275070878,3763580.458451464,9032593.100283513,162.9165413014745,87.87905591824034,8.336683793208403,17.382298915890168,37.86601287577964,5,Braga,69,Braga,763,Polvoreira
-8.3103,41.4168999999999,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",58.434002276,Ind,586.4194207994318,1391.25,47672019.14038521,7150802.871057781,11918004.785096304,28603211.48423113,515.9023807880025,278.2836770744276,26.39949867849327,55.04394656698553,119.90904077330214,5,Braga,69,Braga,763,Polvoreira
-8.3103,41.4168999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",7.688684509999999,Ind,586.4194207994318,1325.0,5974151.940109484,896122.7910164227,1493537.985027371,3584491.1640656907,67.88189220894769,36.616273299266794,3.473618247170167,7.242624548287568,15.777505364908176,5,Braga,69,Braga,763,Polvoreira
-8.3103,41.4168999999999,S/LFBR+CDH/H:2,"Steel, low rise",38.44342255,Ind,586.4194207994318,1325.0,29870759.700547423,4480613.955082113,7467689.925136856,17922455.82032845,339.4094610447385,183.08136649633397,17.368091235850834,36.21312274143785,78.88752682454087,5,Braga,69,Braga,763,Polvoreira
-8.3103,41.4168999999999,S/LFM+CDM/H:1,"Steel, low rise",30.75473804,Ind,586.4194207994318,1325.0,23896607.76043794,3584491.1640656907,5974151.940109485,14337964.656262765,271.5275688357908,146.46509319706718,13.894472988680668,28.97049819315028,63.110021459632705,5,Braga,69,Braga,763,Polvoreira
-8.14359999999999,41.4585,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",13.958958996,Ind,586.4194207994318,1391.25,11388091.428241575,1708213.7142362362,2847022.857060394,6832854.856944945,81.57665826227999,44.00338759824385,4.1743999682682595,8.703780764964833,18.96052277715898,5,Braga,73,Fafe,881,Sao Gens
