LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
41.1905,37.9141,MUR+CL/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",13.0,IND,878,522.5,5963815.0,894572.25,1490953.75,3578289.0,21668.685349058695,8250.655308248985,529.0951245106406,1114.6588430409283,3298.1364252668513,Batman
41.1905,37.9141,W/LWAL+CDL/HBET:1-3,"Wood, low rise",6.0,IND,878,522.5,2752530.0,412879.5,688132.5,1651518.0,10000.931699565552,3807.9947576533777,244.19774977414184,514.4579275573515,1522.2168116616238,Batman
40.1689,40.2607,CR+PC/LFM+CDL/HBET:1-3,"Concrete frame, low rise",2.0,IND,878,577.5,1014090.0,152113.5,253522.5,608454.0,454.92448700385233,173.21886736953482,11.108118661416563,23.401770535965166,69.24291885563885,Bayburt
40.1689,40.2607,CR/LFM+CDL/HBET:1-3,"Concrete frame, low rise, low/moderate code",74.8,IND,878,577.5,37926966.0,5689044.899999999,9481741.5,22756179.599999998,17014.17581394408,6478.385639620604,415.4436379369795,875.2262180450973,2589.685165200893,Bayburt
40.1689,40.2607,CR/LFM+CDL/HBET:4-6,"Concrete frame, mid rise, low/moderate code",30.2,IND,878,577.5,15312759.0,2296913.85,3828189.75,9187655.4,6869.359753758171,2615.6048972799763,167.7325917873901,353.3667350930741,1045.5680747201468,Bayburt
40.1689,40.2607,CR/LWAL+CDL/HBET:1-3,"Concrete wall, low rise, low/moderate code",14.0,IND,878,577.5,7098630.0,1064794.5,1774657.5,4259178.0,3184.4714090269663,1212.5320715867438,77.75683062991595,163.81239375175616,484.70043198947195,Bayburt
40.1689,40.2607,MUR+CL/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",23.0,IND,878,522.5,10551365.0,1582704.75,2637841.25,6330819.0,5231.631600544302,1992.0169747496507,127.74336460629048,269.12036116359945,796.2935668398468,Bayburt
40.1689,40.2607,W/LWAL+CDL/HBET:1-3,"Wood, low rise",2.0,IND,878,522.5,917510.0,137626.5,229377.5,550506.0,454.92448700385233,173.21886736953482,11.108118661416563,23.401770535965166,69.24291885563885,Bayburt
30.0821,40.0977,CR+PC/LFM+CDL/HBET:1-3,"Concrete frame, low rise",26.0,IND,878,577.5,13183170.0,1977475.5,3295792.5,7909902.0,6330.700823564911,2410.5029683838698,154.5798873593962,325.65758106500255,963.5801456027561,Bilecik
30.0821,40.0977,CR/LFM+CDL/HBET:1-3,"Concrete frame, low rise, low/moderate code",170.4,IND,878,577.5,86400468.0,12960070.2,21600117.0,51840280.8,41490.43924367157,15798.065608177361,1013.0928002323506,2134.309685133709,6315.156031181141,Bilecik
30.0821,40.0977,CR/LFM+CDL/HBET:4-6,"Concrete frame, mid rise, low/moderate code",71.6,IND,878,577.5,36304422.0,5445663.3,9076105.5,21782653.2,17433.776114124907,6638.154328318657,425.6892282666449,896.8108770866993,2653.551477890667,Bilecik
30.0821,40.0977,CR/LWAL+CDL/HBET:1-3,"Concrete wall, low rise, low/moderate code",81.0,IND,878,577.5,41070645.0,6160596.75,10267661.25,24642387.0,19722.567950336837,7509.643863042055,481.57580292734974,1014.5486179332772,3001.922761300894,Bilecik
30.0821,40.0977,MUR+CL/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",8.0,IND,878,522.5,3670040.0,550506.0,917510.0,2202024.0,1947.90794571228,741.6932210411906,47.5630422644296,100.20233263538539,296.4861986470018,Bilecik
30.0821,40.0977,S/LFM+CDL/HBET:1-3,"Steel, low rise",12.0,IND,878,550.0,5794800.0,869220.0,1448700.0,3476880.0,2921.86191856842,1112.539831561786,71.3445633966444,150.3034989530781,444.72929797050284,Bilecik
30.0821,40.0977,W/LWAL+CDL/HBET:1-3,"Wood, low rise",7.0,IND,878,522.5,3211285.0,481692.75,802821.25,1926771.0,1704.419452498245,648.9815684110417,41.617661981375896,87.67704105596222,259.4254238161266,Bilecik
33.3366,40.6978,CR+PC/LFM+CDL/HBET:1-3,"Concrete frame, low rise",6.0,IND,878,577.5,3042270.0,456340.5,760567.5,1825362.0,1405.6506799656868,535.2211755064548,34.32247547806216,72.30807662811489,213.9505758708773,Cankiri
33.3366,40.6978,CR/LFM+CDL/HBET:1-3,"Concrete frame, low rise, low/moderate code",105.5,IND,878,577.5,53493247.5,8023987.125,13373311.875,32095948.5,24716.02445606333,9410.972335988497,603.5035271559262,1271.4170140443537,3761.9642923962588,Cankiri
33.3366,40.6978,CR/LFM+CDL/HBET:4-6,"Concrete frame, mid rise, low/moderate code",43.5,IND,878,577.5,22056457.5,3308468.625,5514114.375,13233874.5,10190.967429751232,3880.353522421798,248.8379472159507,524.2335555538332,1551.1416750638607,Cankiri
33.3366,40.6978,CR/LWAL+CDL/HBET:1-3,"Concrete wall, low rise, low/moderate code",131.0,IND,878,577.5,66422895.0,9963434.25,16605723.75,39853737.0,30690.039845917498,11685.66233189093,749.3740479376905,1578.726339713842,4671.254239847487,Cankiri
33.3366,40.6978,MUR+CL/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",19.0,IND,878,522.5,8716345.0,1307451.75,2179086.25,5229807.0,4451.227153224675,1694.8670557704402,108.68783901386351,228.97557598903052,677.5101569244448,Cankiri
33.3366,40.6978,MUR+STRUB/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",5.0,IND,878,522.5,2293775.0,344066.25,573443.75,1376265.0,1171.3755666380723,446.0176462553789,28.602062898385128,60.25673052342908,178.29214655906435,Cankiri
33.3366,40.6978,S/LFM+CDL/HBET:1-3,"Steel, low rise",9.0,IND,878,550.0,4346100.0,651915.0,1086525.0,2607660.0,2108.4760199485304,802.8317632596822,51.48371321709324,108.46211494217236,320.92586380631593,Cankiri
33.3366,40.6978,W/LFM+CDL/HBET:1-3,"Wood, low rise",2.0,IND,878,522.5,917510.0,137626.5,229377.5,550506.0,468.5502266552289,178.40705850215159,11.440825159354052,24.10269220937163,71.31685862362576,Cankiri
33.3366,40.6978,W/LWAL+CDL/HBET:1-3,"Wood, low rise",7.0,IND,878,522.5,3211285.0,481692.75,802821.25,1926771.0,1639.9257932933015,624.4247047575307,40.04288805773919,84.35942273280072,249.6090051826902,Cankiri
