LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,NAME_1
21.2057,48.64899999999999,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",141.0217983651226,1035.1,RES,ALL,URBAN,69.0,984.375,70307718.35999998,21092315.507999994,35153859.17999999,14061543.671999998,3562.0864195350655,786.7776189580175,3375.552421046483,1794.3191058531402,1985.54971528588,Kosice II,Kosicky
21.2057,48.64899999999999,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",49.355555555555554,888.4,RES,ALL,URBAN,62.5,984.375,54658810.0,16397643.0,27329405.0,10931762.0,3057.2481645396115,675.271216966769,2897.1507785312483,1540.0184461790448,1704.146813892354,Kosice II,Kosicky
21.2057,48.64899999999999,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",19.98637602179837,146.70000000000005,RES,ALL,URBAN,69.0,984.375,9964392.120000001,2989317.6360000004,4982196.0600000005,1992878.4240000003,504.8382549954538,111.50640199124835,478.40164251523436,254.30065967409496,281.4029013935259,Kosice II,Kosicky
21.2057,48.64899999999999,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",17.211111111111112,309.8,RES,ALL,URBAN,62.5,984.375,19060445.0,5718133.5,9530222.5,3812089.0,1066.1137791246867,235.47841402105473,1010.2851319101538,537.0302956171411,594.2646138494499,Kosice II,Kosicky
21.2057,48.64899999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",1654.05,1654.05,RES,ALL,URBAN,105.0,984.375,170965916.1,51289774.83,85482958.05,34193183.22,5692.077134800477,1257.2403831876227,5394.002977520948,2867.2529388816397,3172.832099863403,Kosice II,Kosicky
21.2057,48.64899999999999,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",1119.1,1119.1,RES,ALL,URBAN,100.0,984.375,110164203.99999999,33049261.199999996,55082101.99999999,22032840.799999997,3851.1553590007647,850.6258654969735,3649.4838318936513,1939.9309355233784,2146.6802109713344,Kosice II,Kosicky
21.2057,48.64899999999999,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",180.27792915531336,1323.24,RES,ALL,URBAN,69.0,984.375,89879224.46399999,26963767.339199994,44939612.23199999,17975844.8928,4553.661707840382,1005.7923065500985,4315.20238201676,2293.8023511053125,2538.2656798907233,Kosice II,Kosicky
21.2057,48.64899999999999,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",28.0,28.0,RES,ALL,URBAN,105.0,890.625,2618364.0,785509.2,1309182.0,523672.80000000005,96.35631315523314,21.282748846318697,91.31047028238963,48.53727655674613,53.71016522848482,Kosice II,Kosicky
21.2057,48.64899999999999,MUR+ADO/LWAL+CDN/H:2,"Adobe, low rise",12.0,12.0,RES,ALL,URBAN,100.0,890.625,1068720.0,320616.0,534360.0,213744.0,41.2955627808142,9.121178076993727,39.13305869245269,20.8016899528912,23.018642240779204,Kosice II,Kosicky
21.2057,48.64899999999999,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2935.34,2935.34,RES,ALL,URBAN,105.0,890.625,274492449.42,82347734.826,137246224.71,54898489.884,10101.376437752931,2231.1465713768976,9572.402708525344,5088.336048859971,5630.628442920737,Kosice II,Kosicky
21.2057,48.64899999999999,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1926.44,1926.44,RES,ALL,URBAN,100.0,890.625,171568746.4,51470623.92,85784373.2,34313749.28,6629.451996955976,1464.2835245536498,6282.290798957381,3339.433966070643,3695.3360965272245,Kosice II,Kosicky
21.2057,48.64899999999999,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",78.46730245231609,575.95,RES,ALL,URBAN,69.0,890.625,35392933.830000006,10617880.149000002,17696466.915000003,7078586.766000002,1982.014948634162,437.77854278704484,1878.2237628265111,998.3944440306406,1104.7989165480656,Kosice II,Kosicky
21.2057,48.64899999999999,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1551.9800000000002,1551.9800000000002,RES,ALL,URBAN,105.0,890.625,145130305.74,43539091.722,72565152.87,29026061.148000002,5340.8239603806705,1179.657162661061,5061.143702459396,2690.3172310906743,2977.0393654037107,Kosice II,Kosicky
21.2057,48.64899999999999,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1110.9,1110.9,RES,ALL,URBAN,100.0,890.625,98936754.00000001,29681026.200000003,49468377.00000001,19787350.800000004,3822.9367244338755,844.3930604776946,3622.7429084538094,1925.716447388903,2130.950805440136,Kosice II,Kosicky
21.2057,48.64899999999999,W/LFM+CDL/H:1,"Wood, low rise",85.05,85.05,RES,ALL,URBAN,105.0,890.625,7953280.649999999,2385984.195,3976640.3249999997,1590656.13,292.6823012090207,64.64634962069306,277.3555534827585,147.43197754111637,163.14462688152264,Kosice II,Kosicky
21.2057,48.64899999999999,W/LFM+CDL/H:2,"Wood, low rise",85.05,85.05,RES,ALL,URBAN,100.0,890.625,7574553.0,2272365.9,3787276.5,1514910.6,292.6823012090207,64.64634962069306,277.3555534827585,147.43197754111637,163.14462688152264,Kosice II,Kosicky
21.2057,48.64899999999999,W/LFM+CDL/HBET:3-5,"Wood, mid rise",5.483651226158038,40.25,RES,ALL,URBAN,69.0,890.625,2473418.85,742025.655,1236709.425,494683.77,138.51220016064767,30.593951466583135,131.25880103093513,69.77233505032257,77.20836251594694,Kosice II,Kosicky
21.2057,48.64899999999999,W/LFM+CDN/H:1,"Wood, low rise",170.1,170.1,RES,ALL,URBAN,105.0,890.625,15906561.299999999,4771968.39,7953280.649999999,3181312.26,585.3646024180414,129.29269924138612,554.711106965517,294.86395508223274,326.2892537630453,Kosice II,Kosicky
21.2057,48.64899999999999,W/LFM+CDN/H:2,"Wood, low rise",158.20000000000005,158.20000000000005,RES,ALL,URBAN,100.0,890.625,14089292.000000004,4226787.600000001,7044646.000000002,2817858.400000001,544.4131693270674,120.24753098170068,515.9041570955015,274.2356125456157,303.46243354093934,Kosice II,Kosicky
21.2057,48.64899999999999,W/LFM+CDN/HBET:3-5,"Wood, mid rise",3.862397820163488,28.35,RES,ALL,URBAN,69.0,890.625,1742147.1900000002,522644.157,871073.5950000001,348429.4380000001,97.56076706967355,21.548783206897678,92.45185116091949,49.14399251370544,54.38154229384087,Kosice II,Kosicky
21.2539,48.7388,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",2127.2479564032697,15614.0,RES,ALL,URBAN,69.0,984.375,1060559090.3999999,318167727.11999995,530279545.1999999,212111818.07999998,34080.12575693015,7527.464816624826,32295.46885147987,17167.079507161154,18996.67105842195,Kosice I,Kosicky
21.2539,48.7388,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",22.35,22.35,RES,ALL,URBAN,105.0,984.375,2310140.7,693042.2100000001,1155070.35,462028.1400000001,48.78255480129301,10.774871183012994,46.2279831452911,24.573089982390925,27.19198143689834,Kosice I,Kosicky
21.2539,48.7388,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",14.9,14.9,RES,ALL,URBAN,100.0,984.375,1466756.0,440026.8,733378.0,293351.2,32.521703200862,7.183247455341995,30.818655430194063,16.38205998826061,18.127987624598887,Kosice I,Kosicky
21.2539,48.7388,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",225.4632152588556,1654.9,RES,ALL,URBAN,69.0,984.375,112406765.63999999,33722029.691999994,56203382.81999999,22481353.128,3612.0917199400355,797.8225646876153,3422.9391188877953,1819.5081258102343,2013.423269795215,Kosice I,Kosicky
21.2539,48.7388,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",78.86388888888888,1419.55,RES,ALL,URBAN,62.5,984.375,87337813.75,26201344.125,43668906.875,17467562.75,3098.40159589152,684.3610016933375,2936.149148720267,1560.7485406936478,1727.086230369084,Kosice I,Kosicky
21.2539,48.7388,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",32.06403269754768,235.35,RES,ALL,URBAN,69.0,984.375,15985819.259999998,4795745.777999999,7992909.629999999,3197163.852,513.6901240485148,113.46156299427774,486.7899701675283,258.75958511658627,286.3370394261308,Kosice I,Kosicky
21.2539,48.7388,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",26.977777777777778,485.6,RES,ALL,URBAN,62.5,984.375,29876540.0,8962962.0,14938270.0,5975308.0,1059.9019512978919,234.1063734438975,1004.3985957652508,533.9012302214333,590.8020664768605,Kosice I,Kosicky
21.2539,48.7388,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",1517.55,1517.55,RES,ALL,URBAN,105.0,984.375,156857003.1,47057100.93,78428501.55,31371400.62,3312.3027310381294,731.6065218694124,3138.849030073221,1668.496317797644,1846.3172899134258,Kosice I,Kosicky
21.2539,48.7388,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",1026.6,1026.6,RES,ALL,URBAN,100.0,984.375,101058503.99999999,30317551.199999996,50529251.99999999,20211700.799999997,2240.723523892948,494.9209287016168,2123.384675479008,1128.712938520023,1249.0061809002161,Kosice I,Kosicky
21.2539,48.7388,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",165.40054495912807,1214.04,RES,ALL,URBAN,69.0,984.375,82461967.34399998,24738590.203199994,41230983.67199999,16492393.468799997,2649.8421848305034,585.2852174955299,2511.079224058577,1334.7970542381152,1477.0538319307407,Kosice I,Kosicky
21.2539,48.7388,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",136.5,136.5,RES,ALL,URBAN,105.0,890.625,12764524.5,3829357.3499999996,6382262.25,2552904.9000000004,297.9337239542056,65.80626024524715,282.3319775987577,150.07726096628014,166.07183293676167,Kosice I,Kosicky
21.2539,48.7388,MUR+ADO/LWAL+CDN/H:2,"Adobe, low rise",58.5,58.5,RES,ALL,URBAN,100.0,890.625,5210010.0,1563003.0,2605005.0,1042002.0,127.68588169465954,28.202682962248772,120.99941897089614,64.31882612840577,71.17364268718357,Kosice I,Kosicky
21.2539,48.7388,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2787.640000000001,2787.640000000001,RES,ALL,URBAN,105.0,890.625,260680579.32000008,78204173.79600002,130340289.66000004,52136115.86400002,6084.4832691846295,1343.9132843227897,5765.8601760688725,3064.918503736566,3391.563988042743,Kosice I,Kosicky
21.2539,48.7388,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",2170.34,2170.34,RES,ALL,URBAN,100.0,890.625,193290480.4,57987144.12,96645240.2,38658096.080000006,4737.124384225426,1046.314716927983,4489.057760158886,2386.2174546927213,2640.5299772598632,Kosice I,Kosicky
21.2539,48.7388,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",71.96185286103542,528.2,RES,ALL,URBAN,69.0,890.625,32458629.480000004,9737588.844,16229314.740000002,6491725.896000002,1152.8834651473362,254.64371180615046,1092.5109931696982,580.7385292482722,642.631078074707,Kosice I,Kosicky
21.2539,48.7388,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1423.8300000000004,1423.8300000000004,RES,ALL,URBAN,105.0,890.625,133146614.79000004,39943984.43700001,66573307.39500002,26629322.958000008,3107.7434005693526,686.4243774724561,2945.001755783438,1565.4542599385982,1732.2934643981641,Kosice I,Kosicky
21.2539,48.7388,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1019.15,1019.15,RES,ALL,URBAN,100.0,890.625,90765499.0,27229649.7,45382749.5,18153099.8,2224.4626722925173,491.3293049739459,2107.975347763911,1120.521908525893,1239.9421870879166,Kosice I,Kosicky
21.2539,48.7388,W/LFM+CDL/H:1,"Wood, low rise",56.85,56.85,RES,ALL,URBAN,105.0,890.625,5316214.05,1594864.2149999999,2658107.025,1063242.81,124.08448503147685,27.40722267356996,117.586614846076,62.50470539145074,69.16618097036557,Kosice I,Kosicky
21.2539,48.7388,W/LFM+CDL/H:2,"Wood, low rise",56.85,56.85,RES,ALL,URBAN,100.0,890.625,5063061.0,1518918.3,2531530.5,1012612.2000000001,124.08448503147685,27.40722267356996,117.586614846076,62.50470539145074,69.16618097036557,Kosice I,Kosicky
21.2539,48.7388,W/LFM+CDL/HBET:3-5,"Wood, mid rise",3.723433242506812,27.33,RES,ALL,URBAN,69.0,890.625,1679466.7619999999,503840.02859999996,839733.3809999999,335893.3524,59.65222473017172,13.175714963389044,56.52844650383918,30.04843620665521,33.250865891294474,Kosice I,Kosicky
21.2539,48.7388,W/LFM+CDN/H:1,"Wood, low rise",113.7,113.7,RES,ALL,URBAN,105.0,890.625,10632428.1,3189728.4299999997,5316214.05,2126485.62,248.1689700629537,54.81444534713992,235.173229692152,125.00941078290148,138.33236194073115,Kosice I,Kosicky
21.2539,48.7388,W/LFM+CDN/H:2,"Wood, low rise",105.32,105.32,RES,ALL,URBAN,100.0,890.625,9379799.2,2813939.76,4689899.6,1875959.8399999999,229.87824034327423,50.77447127494087,217.84032147033815,115.7958763733965,128.13688970622516,Kosice I,Kosicky
21.2539,48.7388,W/LFM+CDN/HBET:3-5,"Wood, mid rise",2.5817438692098094,18.95,RES,ALL,URBAN,69.0,890.625,1164504.03,349351.209,582252.015,232900.806,41.36149501049228,9.135740891189988,39.19553828202534,20.83490179715024,23.055393656788524,Kosice I,Kosicky
21.2752,48.6895,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",184.46866485013624,1354.0,RES,ALL,URBAN,69.0,984.375,91968554.39999999,27590566.319999997,45984277.199999996,18393710.88,6265.666245987931,1383.9321649157073,5937.555234517404,3156.185261092762,3492.5575535086246,Kosice IV,Kosicky
21.2752,48.6895,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",5.85,5.85,RES,ALL,URBAN,105.0,984.375,604667.7,181400.30999999997,302333.85,120933.54,27.07100999928316,5.979322869096668,25.653395954155698,13.636398653908909,15.089705825720424,Kosice IV,Kosicky
21.2752,48.6895,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",3.9,3.9,RES,ALL,URBAN,100.0,984.375,383916.0,115174.8,191958.0,76783.2,18.047339999522105,3.986215246064445,17.102263969437132,9.090932435939271,10.059803883813617,Kosice IV,Kosicky
21.2752,48.6895,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",30.1158038147139,221.05,RES,ALL,URBAN,69.0,984.375,15014511.78,4504353.534,7507255.89,3002902.356,1022.9139761267594,225.93663593398603,969.3475513959175,515.2693884524042,570.1845252607692,Kosice IV,Kosicky
21.2752,48.6895,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",10.541666666666666,189.75,RES,ALL,URBAN,62.5,984.375,11674368.75,3502310.625,5837184.375,2334873.75,878.0725038229025,193.9447033181355,832.0909200514606,442.3088281331992,489.44815050093183,Kosice IV,Kosicky
21.2752,48.6895,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",4.264305177111717,31.3,RES,ALL,URBAN,69.0,984.375,2126008.6799999997,637802.6039999999,1063004.3399999999,425201.736,144.8414723038569,31.991932615850548,137.256631344457,72.96056031920493,80.73637475983749,Kosice IV,Kosicky
21.2752,48.6895,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",3.6944444444444446,66.5,RES,ALL,URBAN,62.5,984.375,4091412.5,1227423.75,2045706.25,818282.5,307.73028460723594,67.97008047776553,291.61552665835114,155.01205307434915,171.5325534034886,Kosice IV,Kosicky
21.2752,48.6895,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",1394.1,1394.1,RES,ALL,URBAN,105.0,984.375,144096964.2,43229089.26,72048482.1,28819392.84,6451.229921367633,1424.9186344970367,6113.401589690335,3249.6586946007537,3595.992972929375,Kosice IV,Kosicky
21.2752,48.6895,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",933.3,933.3,RES,ALL,URBAN,100.0,984.375,91874052.0,27562215.599999998,45937026.0,18374810.400000002,4318.867287577944,953.9319715774222,4092.7033237629935,2175.5300621697747,2407.388452503397,Kosice IV,Kosicky
21.2752,48.6895,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",151.94550408719346,1115.28,RES,ALL,URBAN,69.0,984.375,75753832.608,22726149.782399997,37876916.304,15150766.5216,5160.983937094107,1139.9349075976295,4890.721271752269,2599.7269556806036,2876.7943783435007,Kosice IV,Kosicky
21.2752,48.6895,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",32.2,32.2,RES,ALL,URBAN,105.0,890.625,3011118.6,903335.58,1505559.3,602223.7200000001,149.00624307297738,32.91182844186542,141.20330764509632,75.05846780442168,83.05786796379448,Kosice IV,Kosicky
21.2752,48.6895,MUR+ADO/LWAL+CDN/H:2,"Adobe, low rise",13.8,13.8,RES,ALL,URBAN,100.0,890.625,1229028.0,368708.39999999997,614514.0,245805.6,63.85981845984746,14.105069332228037,60.51570327646986,32.16791477332358,35.596229127340486,Kosice IV,Kosicky
21.2752,48.6895,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2437.58,2437.58,RES,ALL,URBAN,105.0,890.625,227945418.54,68383625.56199999,113972709.27,45589083.708000004,11279.95770154746,2491.466297308146,10689.265796569376,5682.019253127398,6287.583782334973,Kosice IV,Kosicky
21.2752,48.6895,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1244.38,1244.38,RES,ALL,URBAN,100.0,890.625,110824482.80000001,33247344.840000004,55412241.400000006,22164896.560000002,5758.397166309057,1271.888853307096,5456.850061099534,2900.6601293933622,3209.7996812666643,Kosice IV,Kosicky
21.2752,48.6895,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",64.10762942779293,470.55000000000007,RES,ALL,URBAN,69.0,890.625,28915956.270000003,8674786.881000001,14457978.135000002,5783191.254000001,2177.4809837884945,480.95220103477567,2063.4539258509344,1096.8559635208271,1213.7540301355123,Kosice IV,Kosicky
21.2752,48.6895,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1303.11,1303.11,RES,ALL,URBAN,105.0,890.625,121857725.42999999,36557317.62899999,60928862.714999996,24371545.086,6030.171596609552,1331.9171664869332,5714.392615695699,3037.5602478453393,3361.2900100093234,Kosice IV,Kosicky
21.2752,48.6895,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",931.35,931.35,RES,ALL,URBAN,100.0,890.625,82946031.0,24883809.3,41473015.5,16589206.200000001,4309.8436175781835,951.9388639543901,4084.1521917782757,2170.9845959518057,2402.3585505614906,Kosice IV,Kosicky
21.2752,48.6895,W/LFM+CDL/H:1,"Wood, low rise",118.05,118.05,RES,ALL,URBAN,105.0,890.625,11039209.65,3311762.895,5519604.825,2207841.93,546.2790992163037,120.6596691789507,517.6723747671932,275.17553181093103,304.50252525235834,Kosice IV,Kosicky
21.2752,48.6895,W/LFM+CDL/H:2,"Wood, low rise",118.05,118.05,RES,ALL,URBAN,100.0,890.625,10513533.0,3154059.9,5256766.5,2102706.6,546.2790992163037,120.6596691789507,517.6723747671932,275.17553181093103,304.50252525235834,Kosice IV,Kosicky
21.2752,48.6895,W/LFM+CDL/HBET:3-5,"Wood, mid rise",7.948228882833788,58.34,RES,ALL,URBAN,69.0,890.625,3585074.6760000004,1075522.4028,1792537.3380000002,717014.9352000002,269.9696963005435,59.62969165523069,255.83232819922108,135.99102520838386,150.48434835427855,Kosice IV,Kosicky
21.2752,48.6895,W/LFM+CDN/H:1,"Wood, low rise",236.1,236.1,RES,ALL,URBAN,105.0,890.625,22078419.3,6623525.79,11039209.65,4415683.86,1092.5581984326075,241.3193383579014,1035.3447495343864,550.3510636218621,609.0050505047167,Kosice IV,Kosicky
21.2752,48.6895,W/LFM+CDN/H:2,"Wood, low rise",220.36,220.36,RES,ALL,URBAN,100.0,890.625,19625261.6,5887578.48,9812630.8,3925052.3200000003,1019.7209852037672,225.2313824673747,966.3217662320942,513.6609927137381,568.4047138044024,Kosice IV,Kosicky
21.2752,48.6895,W/LFM+CDN/HBET:3-5,"Wood, mid rise",5.599455040871935,41.1,RES,ALL,URBAN,69.0,890.625,2525652.54,757695.762,1262826.27,505130.50800000003,190.1911984565022,42.00857605467915,180.2315510625298,95.80444182489849,106.01485631403581,Kosice IV,Kosicky
21.9369,48.7018,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",778.882833787466,5717.0,RES,ALL,URBAN,69.0,984.375,388319221.1999999,116495766.35999997,194159610.59999996,77663844.24,34622.815481540674,7647.331680893038,32809.73981462658,17440.44697407004,19299.172823196554,Michalovce,Kosicky
21.9369,48.7018,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",15.9,15.9,RES,ALL,URBAN,105.0,984.375,1643455.8,493036.74,821727.9,328691.16000000003,96.292245260888,21.268597818121265,91.2497573994337,48.50500382853133,53.6744530153621,Michalovce,Kosicky
21.9369,48.7018,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",10.6,10.6,RES,ALL,URBAN,100.0,984.375,1043464.0,313039.2,521732.0,208692.80000000002,64.19483017392533,14.179065212080843,60.83317159962247,32.336669219020884,35.78296867690806,Michalovce,Kosicky
21.9369,48.7018,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",99.71389645776566,731.8999999999999,RES,ALL,URBAN,69.0,984.375,49713282.83999998,14913984.851999994,24856641.41999999,9942656.567999996,4432.471340027918,979.0243234643364,4200.358329600346,2232.755490698243,2470.712714587642,Michalovce,Kosicky
21.9369,48.7018,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",34.89444444444443,628.0999999999998,RES,ALL,URBAN,62.5,984.375,38643852.499999985,11593155.749999994,19321926.249999993,7728770.499999997,3803.8464936077808,840.1764961988654,3604.6523662002687,1916.1001826855666,2120.3096816949,Michalovce,Kosicky
21.9369,48.7018,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",14.141689373297003,103.8,RES,ALL,URBAN,69.0,984.375,7050469.679999999,2115140.9039999996,3525234.8399999994,1410093.9359999998,628.6248464201367,138.8478272654709,595.7059634000766,316.6553080126762,350.40303289274124,Michalovce,Kosicky
21.9369,48.7018,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",12.122222222222222,218.2,RES,ALL,URBAN,62.5,984.375,13424755.0,4027426.5,6712377.5,2684951.0,1321.4445230141985,291.8747197430226,1252.2450983997755,665.6472852443732,736.5890344623904,Michalovce,Kosicky
21.9369,48.7018,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",1376.85,1376.85,RES,ALL,URBAN,105.0,984.375,142313969.7,42694190.91,71156984.85,28462793.939999998,8338.363389148026,1841.7401827597648,7901.712482730206,4200.258774925368,4647.90381347178,Michalovce,Kosicky
21.9369,48.7018,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",928.5,928.5,RES,ALL,URBAN,100.0,984.375,91401540.0,27420462.0,45700770.0,18280308.0,5623.10375627261,1242.0058537185907,5328.64149341976,2832.509185835933,3134.385510991428,Michalovce,Kosicky
21.9369,48.7018,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",150.06539509536785,1101.48,RES,ALL,URBAN,69.0,984.375,74816486.92799999,22444946.078399997,37408243.463999994,14963297.385599999,6670.690711318422,1473.392146207812,6321.369986184166,3360.2070199402947,3718.323050777424,Michalovce,Kosicky
21.9369,48.7018,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",51.8,51.8,RES,ALL,URBAN,105.0,890.625,4843973.399999999,1453192.0199999998,2421986.6999999997,968794.6799999999,313.70681160465386,69.29014886658372,297.27908385475877,158.02259108917747,174.8639412701733,Michalovce,Kosicky
21.9369,48.7018,MUR+ADO/LWAL+CDN/H:2,"Adobe, low rise",22.2,22.2,RES,ALL,URBAN,100.0,890.625,1977132.0,593139.6,988566.0,395426.4,134.44577640199455,29.69577808567875,127.4053216520395,67.7239676096475,74.94168911578858,Michalovce,Kosicky
21.9369,48.7018,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2574.98,2574.98,RES,ALL,URBAN,105.0,890.625,240794104.74,72238231.422,120397052.37,48158820.94800001,15594.377717099454,3444.4159754532006,14777.754736376966,7855.3091043013565,8692.493272043841,Michalovce,Kosicky
21.9369,48.7018,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1527.28,1527.28,RES,ALL,URBAN,100.0,890.625,136019556.8,40805867.04,68009778.4,27203911.360000003,9249.384927172892,2042.9625204817762,8765.027011384092,4659.16492121002,5155.718151025297,Michalovce,Kosicky
21.9369,48.7018,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",64.69346049046322,474.85,RES,ALL,URBAN,69.0,890.625,29180197.290000003,8754059.187,14590098.645000001,5836039.458000001,2875.74670831023,635.1819920713763,2725.153918309503,1448.5912621369873,1602.975724172622,Michalovce,Kosicky
21.9369,48.7018,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1290.36,1290.36,RES,ALL,URBAN,105.0,890.625,120665434.67999999,36199630.404,60332717.339999996,24133086.936,7814.56991162512,1726.047036515154,7405.3482363480025,3936.409857873187,4355.935043578781,Michalovce,Kosicky
21.9369,48.7018,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",923.2,923.2,RES,ALL,URBAN,100.0,890.625,82220192.0,24666057.599999998,41110096.0,16444038.4,5591.006341185647,1234.9163211125506,5298.22490761995,2816.3408512264227,3116.4940266529743,Michalovce,Kosicky
21.9369,48.7018,W/LFM+CDL/H:1,"Wood, low rise",85.64999999999998,85.64999999999998,RES,ALL,URBAN,105.0,890.625,8009388.449999998,2402816.534999999,4004694.224999999,1601877.6899999997,518.7063400374248,114.56952220893622,491.543504481855,261.2863885480319,289.13313841294104,Michalovce,Kosicky
21.9369,48.7018,W/LFM+CDL/H:2,"Wood, low rise",85.64999999999998,85.64999999999998,RES,ALL,URBAN,100.0,890.625,7627988.999999998,2288396.6999999993,3813994.499999999,1525597.7999999998,518.7063400374248,114.56952220893622,491.543504481855,261.2863885480319,289.13313841294104,Michalovce,Kosicky
21.9369,48.7018,W/LFM+CDL/HBET:3-5,"Wood, mid rise",5.489100817438693,40.290000000000006,RES,ALL,URBAN,69.0,890.625,2475876.9060000004,742763.0718000002,1237938.4530000002,495175.3812000001,244.0009158214577,53.89382428252238,231.22344186309337,122.90984932399545,136.0090384898704,Michalovce,Kosicky
21.9369,48.7018,W/LFM+CDN/H:1,"Wood, low rise",171.29999999999995,171.29999999999995,RES,ALL,URBAN,105.0,890.625,16018776.899999997,4805633.069999998,8009388.449999998,3203755.3799999994,1037.4126800748495,229.13904441787244,983.08700896371,522.5727770960638,578.2662768258821,Michalovce,Kosicky
