LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
14.1786,46.6824,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",59797.03565217389,59797.03565217389,RES,ALL,RURAL,135,1425.0,11503454733.586952,3451036420.0760856,5751727366.793476,2300690946.7173905,122656.9186314699,27553.466215995453,116004.25267873624,61512.444693682155,68356.72119613795,Carinthia
14.1786,46.6824,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",66514.51354037266,66514.51354037266,RES,ALL,RURAL,95,1425.0,9004402270.527948,2701320681.1583843,4502201135.263974,1800880454.1055899,136435.9484739223,30648.766811259193,129035.93550059371,68422.62815967204,76035.77682384163,Carinthia
14.1786,46.6824,W/LWAL+CDH/HBET:3-5,"Wood, mid rise",57.14981366459626,342.89888198757757,RES,ALL,RURAL,91,1425.0,44465412.52173912,13339623.756521735,22232706.26086956,8893082.504347824,703.3612922122047,158.00202564061135,665.2123824451992,352.73568804442067,391.98336537674373,Carinthia
14.1786,46.6824,W/LWAL+CDL/H:1,"Wood, low rise",1155.3130434782609,1155.3130434782609,RES,ALL,RURAL,135,1425.0,222253346.73913044,66676004.021739125,111126673.36956522,44450669.34782609,2369.80205493911,532.3487789184393,2241.2687310833226,1188.4557305519636,1320.6910801845752,Carinthia
14.1786,46.6824,W/LWAL+CDL/H:2,"Wood, low rise",1210.327950310559,1210.327950310559,RES,ALL,RURAL,95,1425.0,163848146.27329192,49154443.88198757,81924073.13664596,32769629.254658386,2482.649771840972,557.6987207716982,2347.9958135158613,1245.0488605782475,1383.5811316219358,Carinthia
14.1786,46.6824,W/LWAL+CDL/HBET:3-5,"Wood, mid rise",327.95453416149064,1967.7272049689439,RES,ALL,RURAL,91,1425.0,255165025.30434778,76549507.59130433,127582512.65217389,51033005.06086956,4036.242817666014,906.695532196267,3817.3250797214446,2024.1757730595061,2249.3987949924062,Carinthia
14.1786,46.6824,W/LWAL+CDN/H:1,"Wood, low rise",2850.96,2850.96,RES,ALL,RURAL,135,1425.0,548453430.0,164536029.0,274226715.0,109690686.0,5847.94822899992,1313.6743182401985,5530.767212955422,2932.7460368434595,3259.0625226796933,Carinthia
14.1786,46.6824,CR/LFINF+CDL/HBET:3-5/9.0,"Concrete frame with infill panels, mid rise, low/moderate code",6767.2913043478275,40603.74782608697,RES,ALL,RURAL,91,1575.0,5819532157.173915,1745859647.1521745,2909766078.5869575,1163906431.434783,83287.24892328362,18709.522667253048,78769.91511618257,41768.55533502674,46415.99770615412,Carinthia
9.7334,47.3428,MIX(MUR+W)/LWAL+CDN/H:1,"Unreinforced masonry, low rise",3929.1,3929.1,RES,ALL,RURAL,135,1500.0,795642750.0,238692825.0,397821375.0,159128550.0,9422.67772836709,2116.6961908837907,8911.610533735917,4725.472880776096,5251.2598684652685,Vorarlberg
9.7334,47.3428,CR+PC/LWAL+CDH/HBET:3-5/5.0,"Concrete wall, mid rise",7.5394723183391,45.2368339100346,RES,ALL,RURAL,91,1575.0,6483569.2201557085,1945070.7660467124,3241784.6100778542,1296713.8440311418,108.48594013538067,24.370118863101712,102.60187971431789,54.40569897789341,60.459232518437666,Vorarlberg
9.7334,47.3428,W/LWAL+CDN/HBET:3-5,"Wood, mid rise",1507.1,9042.599999999999,RES,ALL,RURAL,91,1425.0,1172599154.9999998,351779746.49999994,586299577.4999999,234519830.99999997,21685.75643952362,4871.455797939927,20509.564381756736,10875.406854421093,12085.475678039254,Vorarlberg
