LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_3,NAME_3,ID_1,NAME_1,ID_2,NAME_2
20.0472,39.8887,CR/LFINF+CDM+LFC:9.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",6.6,85.85279999999999,Res,ALL,RURAL,57.0,393.75,1927103.46048,578131.038144,963551.73024,385420.692096,95.28981991325644,27.107762099463454,93.7201107098254,62.84430326153202,61.224058690273615,4cy350,Finiq,12,Vlore,35,Delvines
20.0472,39.8887,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",52.5,52.5,Res,ALL,RURAL,60.0,393.75,1240470.0,372141.0,620235.0,248094.0,58.270849004877704,16.576716312360595,57.31095330922035,38.43003281465988,37.43923414541362,4cy350,Finiq,12,Vlore,35,Delvines
20.0472,39.8887,CR+PC/LWAL+CDM+LFC:9.0/HBET:6-,"Concrete wall, mid rise, low/moderate code",2.0,56.0,Res,ALL,RURAL,50.0,393.75,1102640.0,330792.0,551320.0,220528.0,62.155572271869545,17.681830733184636,61.131683529835044,40.992035002303865,39.935183088441185,4cy350,Finiq,12,Vlore,35,Delvines
20.1524,40.0817,CR+PC/LWAL+CDM+LFC:9.0/H:2,"Concrete wall, low rise, low/moderate code",7.8000000000000025,7.8000000000000025,Res,ALL,RURAL,60.0,393.75,184298.4,55289.52,92149.2,36859.680000000015,19.685339400499352,5.600026296635855,19.361062804554926,12.982619132005125,12.647902744398634,46g170,Antigone,6,Gjirokaster,16,Gjirokastres
20.1524,40.0817,CR+PC/LWAL+CDM+LFC:9.0/HBET:3-5,"Concrete wall, mid rise, low/moderate code",1.7999999999999998,23.4144,Res,ALL,RURAL,57.0,393.75,525573.6710399999,157672.10131199998,262786.83552,105114.73420800001,59.09236036654511,16.810417399993653,58.11893191422701,38.97182530825906,37.967058207493245,46g170,Antigone,6,Gjirokaster,16,Gjirokastres
20.1524,40.0817,CR/LFINF+CDM+LFC:9.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",23.4,23.4,Res,ALL,RURAL,60.0,393.75,552895.2,165868.55999999994,276447.6,110579.04,59.056018201498034,16.800078889907557,58.08318841366476,38.94785739601536,37.94370823319589,46g170,Antigone,6,Gjirokaster,16,Gjirokastres
20.1524,40.0817,CR/LFINF+CDM+LFC:9.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",3.6,46.8288,Res,ALL,RURAL,57.0,393.75,1051147.3420799999,315344.20262399997,525573.6710399999,210229.468416,118.18472073309023,33.62083479998731,116.23786382845402,77.94365061651814,75.93411641498649,46g170,Antigone,6,Gjirokaster,16,Gjirokastres
20.1524,40.0817,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",122.265,122.265,Res,ALL,RURAL,63.6,393.75,3062210.0652,918663.01956,1531105.0326,612442.01304,308.56769510282726,87.780412199767,303.4846594613984,203.5025548941803,198.25587551844856,46g170,Antigone,6,Gjirokaster,16,Gjirokastres
20.1524,40.0817,W/LWAL+CDL/H:1,"Wood, low rise",2.47,2.47,Res,ALL,RURAL,63.6,356.25,55956.1704,16786.85112,27978.0852,11191.234080000002,6.233690810158127,1.7733416606013537,6.131003221442392,4.111162725134955,4.0051692023929,46g170,Antigone,6,Gjirokaster,16,Gjirokastres
20.1524,40.0817,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",122.265,122.265,Res,ALL,RURAL,63.6,356.25,2769830.4348,830949.13044,1384915.2174,553966.08696,308.56769510282726,87.780412199767,303.4846594613984,203.5025548941803,198.25587551844856,46g170,Antigone,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,CR+PC/LWAL+CDM+LFC:9.0/HBET:6-,"Concrete wall, mid rise, low/moderate code",9.0,252.0,Res,ALL,RURAL,50.0,393.75,4961880.0,1488564.0,2480940.0,992376.0,306.31457275971735,87.13945071496613,301.26865280264656,202.01660493704293,196.80823615155185,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",1.3,16.9104,Res,ALL,RURAL,57.0,356.25,343338.61535999994,103001.58460799998,171669.30767999994,68667.72307200001,20.555166472999705,5.847472092739537,20.216561215689982,13.556276175108616,13.206769827846045,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,W/LWAL+CDL/H:1,"Wood, low rise",9.13,9.13,Res,ALL,RURAL,63.6,356.25,206833.9416,62050.182479999996,103416.9708,41366.788320000014,11.097825592445318,3.157076131062067,10.915011111460966,7.319093662996835,7.130393635173289,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,CR/LFINF+CDM+LFC:9.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",34.2,34.2,Res,ALL,RURAL,60.0,393.75,808077.6000000002,242423.28000000003,404038.8000000001,161615.52000000002,41.571263445961655,11.826068311316837,40.88646002321633,27.416539241455837,26.709689191996326,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",451.935,451.935,Res,ALL,RURAL,63.6,393.75,11319019.3908,3395705.81724,5659509.6954000015,2263803.8781600003,549.3423668260432,156.2752684875723,540.2930500173178,362.2951363183433,352.9544849410778,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,CR/LFINF+CDM+LFC:9.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",7.8,101.4624,Res,ALL,RURAL,57.0,393.75,2277485.90784,683245.772352,1138742.95392,455497.18156800006,123.3309988379982,35.08483255643721,121.29936729413984,81.33765705065167,79.24061896707623,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",27.36,27.36,Res,ALL,RURAL,60.0,356.25,584737.92,175421.37600000002,292368.96,116947.58400000002,33.25701075676932,9.460854649053466,32.70916801857306,21.933231393164657,21.367751353597058,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",451.935,451.935,Res,ALL,RURAL,63.6,356.25,10238280.1092,3071484.032760001,5119140.0546,2047656.0218400003,549.3423668260432,156.2752684875723,540.2930500173178,362.2951363183433,352.9544849410778,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",39.9,39.9,Res,ALL,RURAL,60.0,393.75,942757.2,282827.16,471378.6,188551.44,48.49980735362193,13.797079696536304,47.70087002708571,31.985962448365136,31.161304057329048,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,CR+PC/LWAL+CDM+LFC:9.0/HBET:3-5,"Concrete wall, mid rise, low/moderate code",3.9,50.7312,Res,ALL,RURAL,57.0,393.75,1138742.95392,341622.886176,569371.47696,227748.59078400003,61.6654994189991,17.542416278218607,60.64968364706992,40.66882852532584,39.620309483538115,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,CR+PC/LWAL+CDM+LFC:9.0/H:2,"Concrete wall, low rise, low/moderate code",11.4,11.4,Res,ALL,RURAL,60.0,393.75,269359.2,80807.76,134679.6,53871.84,13.85708781532055,3.942022770438945,13.628820007738776,9.13884641381861,8.903229730665442,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.0518,40.1327,W/LWAL+CDL/H:2,"Wood, low rise",1.14,1.14,Res,ALL,RURAL,60.0,356.25,24364.08,7309.223999999998,12182.04,4872.816,1.3857087815320548,0.3942022770438944,1.3628820007738771,0.9138846413818608,0.8903229730665442,46g171,Cepo,6,Gjirokaster,16,Gjirokastres
20.1374,40.1417,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",4.08,4.08,Res,ALL,RURAL,60.0,356.25,87197.76,26159.328,43598.88,17439.552,8.744292055557201,2.4875499710887463,8.600247332526008,5.766921820684362,5.618239708099705,46g177,Lunxheri,6,Gjirokaster,16,Gjirokastres
20.1374,40.1417,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",0.9,11.7072,Res,ALL,RURAL,57.0,356.25,237695.96448,71308.78934399999,118847.98223999998,47539.19289599999,25.09097449824002,7.137805152335825,24.67765087533051,16.547673318410776,16.12104311535904,46g177,Lunxheri,6,Gjirokaster,16,Gjirokastres
20.1374,40.1417,W/LWAL+CDL/H:1,"Wood, low rise",7.8900000000000015,7.8900000000000015,Res,ALL,RURAL,63.6,356.25,178742.58480000004,53622.77544000001,89371.29240000002,35748.516960000015,16.90991772508488,4.810482664678972,16.631360650399554,11.152209109117555,10.864684141398694,46g177,Lunxheri,6,Gjirokaster,16,Gjirokastres
20.1374,40.1417,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",390.555,390.555,Res,ALL,RURAL,63.6,356.25,8847757.9476,2654327.38428,4423878.9738,1769551.5895200002,837.0409273917015,238.1188919016091,823.252352194778,552.0343509013189,537.8018649992354,46g177,Lunxheri,6,Gjirokaster,16,Gjirokastres
20.1374,40.1417,CR+PC/LWAL+CDM+LFC:9.0/HBET:3-5,"Concrete wall, mid rise, low/moderate code",2.7,35.1216,Res,ALL,RURAL,57.0,393.75,788360.5065600001,236508.151968,394180.25328000006,157672.10131200007,75.27292349472005,21.41341545700748,74.03295262599154,49.643019955232326,48.36312934607711,46g177,Lunxheri,6,Gjirokaster,16,Gjirokastres
20.1374,40.1417,CR/LFINF+CDM+LFC:9.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",5.1,5.1,Res,ALL,RURAL,60.0,393.75,120502.8,36150.84,60251.4,24100.56,10.930365069446497,3.109437463860932,10.750309165657509,7.208652275855452,7.022799635124629,46g177,Lunxheri,6,Gjirokaster,16,Gjirokastres
20.1374,40.1417,CR/LFINF+CDM+LFC:9.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",5.4,70.2432,Res,ALL,RURAL,57.0,393.75,1576721.0131200003,473016.303936,788360.5065600001,315344.20262400014,150.5458469894401,42.82683091401496,148.06590525198303,99.28603991046468,96.72625869215422,46g177,Lunxheri,6,Gjirokaster,16,Gjirokastres
20.1374,40.1417,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",390.555,390.555,Res,ALL,RURAL,63.6,393.75,9781715.5524,2934514.66572,4890857.7762,1956343.1104800003,837.0409273917015,238.1188919016091,823.252352194778,552.0343509013189,537.8018649992354,46g177,Lunxheri,6,Gjirokaster,16,Gjirokastres
20.1374,40.1417,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",5.9499999999999975,5.9499999999999975,Res,ALL,RURAL,60.0,393.75,140586.59999999998,42175.97999999999,70293.29999999999,28117.32,12.752092581020912,3.6276770411710864,12.542027359933755,8.410094321831359,8.193266240978732,46g177,Lunxheri,6,Gjirokaster,16,Gjirokastres
20.1374,40.1417,CR+PC/LWAL+CDM+LFC:9.0/H:2,"Concrete wall, low rise, low/moderate code",1.7000000000000002,1.7000000000000002,Res,ALL,RURAL,60.0,393.75,40167.60000000001,12050.28,20083.800000000007,8033.520000000001,3.6434550231488343,1.0364791546203107,3.583436388552504,2.4028840919518184,2.3409332117082107,46g177,Lunxheri,6,Gjirokaster,16,Gjirokastres
20.1374,40.1417,W/LWAL+CDL/H:2,"Wood, low rise",0.17,0.17,Res,ALL,RURAL,60.0,356.25,3633.24,1089.972,1816.62,726.6480000000001,0.3643455023148834,0.10364791546203107,0.3583436388552503,0.24028840919518174,0.23409332117082104,46g177,Lunxheri,6,Gjirokaster,16,Gjirokastres
20.0939,40.1796,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",138.105,138.105,Res,ALL,RURAL,63.6,393.75,3458933.6364,1037680.09092,1729466.8182,691786.72728,213.8587243688854,60.837888332287406,210.33582960235668,141.04132573235046,137.40501455566485,46g178,Odrie,6,Gjirokaster,16,Gjirokastres
20.0939,40.1796,CR/LFINF+CDM+LFC:9.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",1.7999999999999998,1.7999999999999998,Res,ALL,RURAL,60.0,393.75,42530.4,12759.119999999995,21265.2,8506.08,2.7873408194054785,0.7929343542820123,2.7414249540874125,1.8382707817836488,1.7908766967176912,46g178,Odrie,6,Gjirokaster,16,Gjirokastres
20.0939,40.1796,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1.44,1.44,Res,ALL,RURAL,60.0,356.25,30775.68,9232.704,15387.84,6155.1359999999995,2.2298726555243835,0.6343474834256101,2.19313996326993,1.4706166254269195,1.4327013573741532,46g178,Odrie,6,Gjirokaster,16,Gjirokastres
20.0939,40.1796,W/LWAL+CDL/H:1,"Wood, low rise",2.79,2.79,Res,ALL,RURAL,63.6,356.25,63205.5528,18961.66584,31602.7764,12641.11056,4.320378270078494,1.2290482491371195,4.2492086788354895,2.8493197117646565,2.7758588799124215,46g178,Odrie,6,Gjirokaster,16,Gjirokastres
20.0939,40.1796,W/LWAL+CDL/H:2,"Wood, low rise",0.06,0.06,Res,ALL,RURAL,60.0,356.25,1282.32,384.696,641.16,256.464,0.09291136064684932,0.02643114514273375,0.09138083180291376,0.061275692726121635,0.05969588989058972,46g178,Odrie,6,Gjirokaster,16,Gjirokastres
20.0939,40.1796,CR+PC/LWAL+CDM+LFC:9.0/H:2,"Concrete wall, low rise, low/moderate code",0.6000000000000001,0.6000000000000001,Res,ALL,RURAL,60.0,393.75,14176.800000000005,4253.040000000001,7088.400000000002,2835.360000000001,0.9291136064684932,0.2643114514273376,0.9138083180291378,0.6127569272612166,0.5969588989058973,46g178,Odrie,6,Gjirokaster,16,Gjirokastres
20.0939,40.1796,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",2.1,2.1,Res,ALL,RURAL,60.0,393.75,49618.8,14885.64,24809.4,9923.760000000002,3.2518976226397256,0.9250900799956814,3.1983291131019818,2.1446492454142576,2.0893561461706405,46g178,Odrie,6,Gjirokaster,16,Gjirokastres
20.0939,40.1796,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",138.105,138.105,Res,ALL,RURAL,63.6,356.25,3128674.8636,938602.45908,1564337.4318,625734.97272,213.8587243688854,60.837888332287406,210.33582960235668,141.04132573235046,137.40501455566485,46g178,Odrie,6,Gjirokaster,16,Gjirokastres
20.026,40.2984,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",8.049999999999999,8.049999999999999,Res,ALL,RURAL,60.0,393.75,190205.4,57061.61999999999,95102.69999999998,38041.08,19.910721324334745,5.6641422701827775,19.58273201195898,13.131260088448036,12.792711456863264,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.026,40.2984,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",602.91,602.91,Res,ALL,RURAL,63.6,356.25,13658516.071199998,4097554.82136,6829258.035599999,2731703.21424,1491.2264588390888,424.21962933116737,1466.6614853826325,983.4742881895908,958.1184676344636,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.026,40.2984,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",5.52,5.52,Res,ALL,RURAL,60.0,356.25,117973.44,35392.031999999985,58986.72,23594.688,13.6530660509724,3.8839832709824753,13.428159093914733,9.004292632078656,8.772144998991951,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.026,40.2984,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",0.1,1.3008,Res,ALL,RURAL,57.0,356.25,26410.66272,7923.198815999997,13205.331359999998,5282.132544,3.217374695490018,0.915269101248914,3.1643748821312108,2.121881133298535,2.0671750388928865,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.026,40.2984,W/LWAL+CDL/H:1,"Wood, low rise",12.18,12.18,Res,ALL,RURAL,63.6,356.25,275929.6176,82778.88528,137964.8088,55185.92352,30.12578704725432,8.570093521841768,29.6295249572249,19.868167438173554,19.355928639080073,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.026,40.2984,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",602.91,602.91,Res,ALL,RURAL,63.6,393.75,15100290.9288,4530087.27864,7550145.4644,3020058.1857600007,1491.2264588390888,424.21962933116737,1466.6614853826325,983.4742881895908,958.1184676344636,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.026,40.2984,W/LWAL+CDL/H:2,"Wood, low rise",0.23,0.23,Res,ALL,RURAL,60.0,356.25,4915.56,1474.668,2457.78,983.112,0.5688777521238501,0.16183263629093647,0.5595066289131139,0.375178859669944,0.3655060416246648,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.026,40.2984,CR/LFINF+CDM+LFC:9.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.6,7.804799999999998,Res,ALL,RURAL,57.0,393.75,175191.22368,52557.367104000004,87595.61184,35038.244736,19.30424817294011,5.491614607493482,18.986249292787267,12.731286799791212,12.40305023335732,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.026,40.2984,CR/LFINF+CDM+LFC:9.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",6.9,6.9,Res,ALL,RURAL,60.0,393.75,163033.2,48909.96,81516.6,32606.640000000007,17.066332563715502,4.854979088728094,16.78519886739342,11.255365790098322,10.965181248739944,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.026,40.2984,CR+PC/LWAL+CDM+LFC:9.0/HBET:6-,"Concrete wall, mid rise, low/moderate code",2.0,56.0,Res,ALL,RURAL,50.0,393.75,1102640.0,330792.0,551320.0,220528.0,138.50936573450264,39.40272883605411,136.22770095275817,91.34789626746462,88.99277535209231,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.026,40.2984,CR+PC/LWAL+CDM+LFC:9.0/H:2,"Concrete wall, low rise, low/moderate code",2.3000000000000003,2.3000000000000003,Res,ALL,RURAL,60.0,393.75,54344.40000000001,16303.320000000003,27172.200000000004,10868.880000000003,5.6887775212384994,1.6183263629093652,5.595066289131139,3.75178859669944,3.655060416246648,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.026,40.2984,CR+PC/LWAL+CDM+LFC:9.0/HBET:3-5,"Concrete wall, mid rise, low/moderate code",0.3,3.9024,Res,ALL,RURAL,57.0,393.75,87595.61184,26278.683552000002,43797.80592,17519.122368,9.652124086470057,2.745807303746741,9.493124646393634,6.365643399895606,6.201525116678661,46i199,Qender (Tepelene),6,Gjirokaster,18,Tepelenes
20.1861,40.3118,CR+PC/LWAL+CDM+LFC:9.0/HBET:3-5,"Concrete wall, mid rise, low/moderate code",6.0,78.048,Res,ALL,URBAN,57.0,393.75,1751912.2368000003,525573.6710399999,875956.1184000002,350382.4473600001,212.12397387836316,60.344391716995105,208.62965565666482,139.89724564059762,136.2904310047525,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,W/LWAL+CDL/H:1,"Wood, low rise",5.12,5.12,Res,ALL,URBAN,63.6,356.25,115990.1184,34797.03552,57995.0592,23198.02368,13.915471841139032,3.958631682951709,13.68624227349995,9.17735108753408,8.94074168132858,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",18.86,18.86,Res,ALL,URBAN,60.0,356.25,403075.92,120922.77599999998,201537.96,80615.18400000001,51.25894510232073,14.581990925872896,50.4145564996502,33.80563310759624,32.93406017770644,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",2.0,26.016,Res,ALL,URBAN,57.0,393.75,583970.7456,175191.22368,291985.3728,116794.14912000002,70.70799129278771,20.11479723899837,69.54321855222162,46.632415213532546,45.43014366825085,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",217.6,217.6,Res,ALL,URBAN,63.6,356.25,4929580.032,1478874.0095999998,2464790.016,985916.0064,591.4075532484087,168.24184652544758,581.6652966237477,390.0374212201984,379.98152145646463,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,W/LWAL+CDL/H:2,"Wood, low rise",0.8200000000000001,0.8200000000000001,Res,ALL,URBAN,60.0,356.25,17525.04,5257.512,8762.52,3505.0080000000007,2.228649787057423,0.6339996054727346,2.191937239115226,1.4698101351128798,1.4319156599002802,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,CR/LDUAL+CDL+LFC:9.0/HBET:6-,"Concrete wall, mid rise, low/moderate code",0.5,14.0,Res,ALL,URBAN,50.0,393.75,275660.0,82698.0,137830.0,55132.0,38.05011831561454,10.82438350807108,37.42331871660142,25.094319379976,24.447340534882827,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,CR+PC/LWAL+CDM+LFC:9.0/HBET:6-,"Concrete wall, mid rise, low/moderate code",2.0,56.0,Res,ALL,URBAN,50.0,393.75,1102640.0,330792.0,551320.0,220528.0,152.20047326245816,43.29753403228432,149.6932748664057,100.37727751990398,97.7893621395313,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,CR+PC/LWAL+CDM+LFC:9.0/H:2,"Concrete wall, low rise, low/moderate code",8.200000000000001,8.200000000000001,Res,ALL,URBAN,60.0,393.75,193749.60000000003,58124.88000000001,96874.80000000002,38749.92000000001,22.286497870574237,6.339996054727347,21.91937239115227,14.6981013511288,14.319156599002804,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",24.6,24.6,Res,ALL,URBAN,60.0,393.75,581248.8,174374.64,290624.4,116249.76,66.85949361172271,19.01998816418204,65.75811717345678,44.0943040533864,42.95746979700841,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,CR/LDUAL+CDM+LFC:9.0/HBET:6-/SOS,"Concrete wall, mid rise, low/moderate code",1.75,49.0,Res,ALL,URBAN,50.0,393.75,964810.0,289443.0,482405.0,192962.0,133.17541410465088,37.88534227824877,130.98161550810497,87.83011782991598,85.56569187208991,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,CR/LFINF+CDL+LFC:9.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",3.0,39.024,Res,ALL,URBAN,57.0,393.75,875956.1184000002,262786.83551999996,437978.0592000001,175191.22368000005,106.06198693918155,30.172195858497556,104.31482782833241,69.94862282029881,68.14521550237625,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,CR/LDUAL+CDM+LFC:9.0/HBET:6-,"Concrete wall, mid rise, low/moderate code",0.75,21.0,Res,ALL,URBAN,50.0,393.75,413490.0,124047.0,206745.0,82698.0,57.07517747342181,16.236575262106616,56.134978074902136,37.641479069964,36.671010802324254,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,CR/LFINF+CDM+LFC:9.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",29.52,29.52,Res,ALL,URBAN,60.0,393.75,697498.5599999999,209249.568,348749.28,139499.712,80.23139233406722,22.823985797018448,78.90974060814816,52.91316486406368,51.5489637564101,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,CR/LFINF+CDM+LFC:9.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",4.0,52.032,Res,ALL,URBAN,57.0,393.75,1167941.4912,350382.44736,583970.7456,233588.29824000003,141.41598258557542,40.22959447799674,139.08643710444323,93.26483042706509,90.8602873365017,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,CR/LFINF+CDM+LFC:9.0/HBET:3-5/SOS,"Concrete frame with infill panels, mid rise, low/moderate code",5.0,65.03999999999999,Res,ALL,URBAN,57.0,393.75,1459926.864,437978.0592,729963.432,291985.3728,176.7699782319693,50.286993097495916,173.85804638055404,116.58103803383136,113.57535917062712,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.1861,40.3118,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",289.28,289.28,Res,ALL,URBAN,63.6,393.75,7245214.3104,2173564.29312,3622607.1552,1449042.8620799999,786.2241590243553,223.6626900867715,773.2726884527469,518.5203364456753,505.1519049950646,46h187,Kelcyre,6,Gjirokaster,17,Permetit
20.154,40.3714,CR/LFINF+CDM+LFC:9.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",4.8,4.8,Res,ALL,RURAL,60.0,393.75,113414.4,34024.32,56707.2,22682.88,6.888628528032736,1.959656377769169,6.775152150290452,4.543098734637286,4.425969087565637,46h191,Suke,6,Gjirokaster,17,Permetit
20.154,40.3714,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",3.84,3.84,Res,ALL,RURAL,60.0,356.25,82068.48,24620.544,41034.24,16413.696,5.510902822426188,1.5677251022153351,5.420121720232363,3.6344789877098287,3.5407752700525084,46h191,Suke,6,Gjirokaster,17,Permetit
20.154,40.3714,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",5.6,5.6,Res,ALL,RURAL,60.0,393.75,132316.8,39695.039999999986,66158.4,26463.36,8.036733282704859,2.2862657740640295,7.904344175338862,5.3002818570768335,5.163630602159908,46h191,Suke,6,Gjirokaster,17,Permetit
20.0502,41.0677,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",1.0,13.008,Res,ALL,RURAL,57.0,356.25,264106.6272,79231.98815999996,132053.31359999994,52821.32543999999,45.65227416541476,12.987021997754695,44.90024425308789,30.107994378010194,29.331753542950924,44998,Shirgjan,4,Elbasan,9,Elbasanit
20.1027,41.0985,CR+PC/LWAL+CDM+LFC:9.0/HBET:6-,"Concrete wall, mid rise, low/moderate code",6.0,168.0,Res,ALL,RURAL,50.0,393.75,3307920.0,992376.0,1653960.0,661584.0,583.0312627662641,165.85898453795852,573.4269887747155,384.51319901319056,374.5997241086216,44999,Shushice,4,Elbasan,9,Elbasanit
20.1027,41.0985,CR+PC/LWAL+CDM+LFC:9.0/HBET:3-5,"Concrete wall, mid rise, low/moderate code",8.4,109.2672,Res,ALL,RURAL,57.0,393.75,2452677.1315200003,735803.1394560002,1226338.56576,490535.4263040001,379.2035333031782,107.87468354348823,372.95691349907503,250.08738463817917,243.63966056024742,44999,Shushice,4,Elbasan,9,Elbasanit
20.1027,41.0985,CR+PC/LWAL+CDM+LFC:9.0/H:2,"Concrete wall, low rise, low/moderate code",23.20000000000001,23.20000000000001,Res,ALL,RURAL,60.0,393.75,548169.6000000001,164450.88000000006,274084.80000000005,109633.92000000004,80.51384104867459,22.90433596000381,79.18753654507978,53.09944176848825,51.73043809119061,44999,Shushice,4,Elbasan,9,Elbasanit
20.1027,41.0985,W/LWAL+CDL/H:2,"Wood, low rise",2.32,2.32,Res,ALL,RURAL,60.0,356.25,49583.03999999999,14874.911999999995,24791.52,9916.608,8.051384104867457,2.29043359600038,7.918753654507976,5.309944176848823,5.1730438091190605,44999,Shushice,4,Elbasan,9,Elbasanit
