LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,ID_2,ID_1,NAME_1
21.0189,42.232,S/LFM+CDM/H:1,"Steel, low rise",3.732409638554216,Ind,683.760683760684,500.0,1276037.483266399,191405.62248995985,319009.3708165997,765622.4899598394,745.1994447717441,272.497453569406,16.94918877161093,33.25676082127339,107.56780105409678,Shterpce,28,7,Ferizaj
21.2219,42.2386,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",23.267216654227532,Ind,683.760683760684,525.0,8352334.183568859,1252850.127535329,2088083.5458922146,5011400.510141316,2066.957745750291,755.8254723673817,47.011920448217495,92.244190277344,298.36052769764774,Kacanik,29,7,Ferizaj
21.2219,42.2386,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",13.960329992536519,Ind,683.760683760684,525.0,5011400.510141316,751710.0765211973,1252850.127535329,3006840.3060847893,1240.1746474501745,453.4952834204289,28.20715226893049,55.346514166406386,179.0163166185886,Kacanik,29,7,Ferizaj
21.2219,42.2386,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",31.02295553897004,Ind,683.760683760684,525.0,11136445.578091813,1670466.8367137718,2784111.3945229533,6681867.346855087,2755.943661000388,1007.7672964898421,62.68256059762332,122.9922537031253,397.81403693019683,Kacanik,29,7,Ferizaj
21.2219,42.2386,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",23.267216654227532,Ind,683.760683760684,525.0,8352334.183568859,1252850.127535329,2088083.5458922146,5011400.510141316,2066.957745750291,755.8254723673817,47.011920448217495,92.244190277344,298.36052769764774,Kacanik,29,7,Ferizaj
21.2219,42.2386,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",7.75573888474251,Ind,683.760683760684,475.0,2518957.92837791,377843.6892566865,629739.4820944775,1511374.757026746,688.9859152500969,251.94182412246053,15.670640149405827,30.748063425781325,99.45350923254921,Kacanik,29,7,Ferizaj
21.2219,42.2386,S+SL/LFM+CDL/H:1,"Steel, low rise",15.51147776948502,Ind,683.760683760684,500.0,5303069.322900863,795460.3984351293,1325767.3307252158,3181841.5937405173,1377.9718305001938,503.88364824492106,31.341280298811654,61.49612685156265,198.90701846509842,Kacanik,29,7,Ferizaj
21.2219,42.2386,S/LFM+CDM/H:1,"Steel, low rise",40.329842200661055,Ind,683.760683760684,500.0,13787980.239542246,2068197.035931337,3446995.0598855615,8272788.143725348,3582.726759300504,1310.0974854367948,81.48732877691029,159.8899298140629,517.158248009256,Kacanik,29,7,Ferizaj
21.1571,42.3771,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",81.2923392685787,Ind,683.760683760684,525.0,29181865.378464155,4377279.806769623,7295466.344616039,17509119.227078494,6719.515123647491,2457.1284550217397,152.83201172980037,299.87852093814024,969.9463292298936,Ferizaj,30,7,Ferizaj
21.1571,42.3771,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",48.77540356114722,Ind,683.760683760684,525.0,17509119.227078494,2626367.8840617742,4377279.806769623,10505471.536247097,4031.709074188495,1474.2770730130442,91.69920703788023,179.92711256288413,581.9677975379361,Ferizaj,30,7,Ferizaj
21.1571,42.3771,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",108.38978569143828,Ind,683.760683760684,525.0,38909153.83795221,5836373.0756928325,9727288.459488053,23345492.30277133,8959.353498196657,3276.17127336232,203.77601563973386,399.8380279175204,1293.2617723065248,Ferizaj,30,7,Ferizaj
21.1571,42.3771,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",81.2923392685787,Ind,683.760683760684,525.0,29181865.378464155,4377279.806769623,7295466.344616039,17509119.227078494,6719.515123647491,2457.1284550217397,152.83201172980037,299.87852093814024,969.9463292298936,Ferizaj,30,7,Ferizaj
21.1571,42.3771,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",27.09744642285957,Ind,683.760683760684,475.0,8800880.034774905,1320132.0052162358,2200220.0086937263,5280528.020864943,2239.838374549164,819.04281834058,50.944003909933464,99.9595069793801,323.3154430766312,Ferizaj,30,7,Ferizaj
21.1571,42.3771,S+SL/LFM+CDL/H:1,"Steel, low rise",54.19489284571914,Ind,683.760683760684,500.0,18528168.49426296,2779225.274139444,4632042.12356574,11116901.096557776,4479.676749098328,1638.08563668116,101.88800781986693,199.9190139587602,646.6308861532624,Ferizaj,30,7,Ferizaj
21.1571,42.3771,S/LFM+CDM/H:1,"Steel, low rise",140.90672139886973,Ind,683.760683760684,500.0,48173238.08508369,7225985.712762552,12043309.52127092,28903942.85105021,11647.159547655652,4259.022655371015,264.908820331654,519.7894362927764,1681.240303998482,Ferizaj,30,7,Ferizaj
20.2384,42.4804,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",1.4673019511675018,Ind,683.760683760684,525.0,526723.7773421803,79008.56660132704,131680.94433554506,316034.2664053081,376.4066845803458,137.64082055383733,8.561181837437676,16.798277519451673,54.333426636908904,Junik,31,1,Gjakova
20.2384,42.4804,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.8803811707005011,Ind,683.760683760684,525.0,316034.2664053081,47405.13996079622,79008.56660132704,189620.5598431849,225.84401074820752,82.5844923323024,5.136709102462605,10.078966511671004,32.60005598214533,Junik,31,1,Gjakova
20.2384,42.4804,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",1.956402601556669,Ind,683.760683760684,525.0,702298.3697895737,105344.75546843604,175574.59244739346,421379.0218737442,501.87557944046097,183.5210940717831,11.414909116583564,22.39770335926889,72.44456884921185,Junik,31,1,Gjakova
20.2384,42.4804,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",1.4673019511675018,Ind,683.760683760684,525.0,526723.7773421803,79008.56660132704,131680.94433554506,316034.2664053081,376.4066845803458,137.64082055383733,8.561181837437676,16.798277519451673,54.333426636908904,Junik,31,1,Gjakova
20.2384,42.4804,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.4891006503891674,Ind,683.760683760684,475.0,158853.20269049885,23827.980403574828,39713.30067262471,95311.92161429931,125.46889486011531,45.88027351794579,2.8537272791458923,5.599425839817227,18.11114221230297,Junik,31,1,Gjakova
20.2384,42.4804,S+SL/LFM+CDL/H:1,"Steel, low rise",0.9782013007783348,Ind,683.760683760684,500.0,334427.79513789236,50164.16927068385,83606.94878447309,200656.6770827354,250.93778972023063,91.76054703589158,5.7074545582917855,11.198851679634455,36.22228442460594,Junik,31,1,Gjakova
20.2384,42.4804,S/LFM+CDM/H:1,"Steel, low rise",2.5433233820236696,Ind,683.760683760684,500.0,869512.2673585198,130426.84010377795,217378.06683963,521707.3604151119,652.4382532725994,238.577422293318,14.839381851558635,29.11701436704956,94.17793950397541,Junik,31,1,Gjakova
20.6665,42.3467,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",3.849285638127733,Ind,683.760683760684,525.0,1381794.8444561095,207269.22666841644,345448.71111402736,829076.9066736656,340.7086804707369,124.58711354207459,7.7492485829666755,15.205146992048046,49.18050303902978,Mamushe,32,1,Gjakova
20.6665,42.3467,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",2.30957138287664,Ind,683.760683760684,525.0,829076.906673666,124361.53600104988,207269.2266684165,497446.14400419954,204.42520828244224,74.75226812524478,4.649549149780007,9.123088195228831,29.508301823417877,Mamushe,32,1,Gjakova
20.6665,42.3467,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",5.132380850836976,Ind,683.760683760684,525.0,1842393.125941479,276358.96889122186,460598.2814853698,1105435.8755648874,454.27824062764915,166.11615138943282,10.332331443955567,20.273529322730727,65.5740040520397,Mamushe,32,1,Gjakova
20.6665,42.3467,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",3.849285638127733,Ind,683.760683760684,525.0,1381794.8444561095,207269.22666841644,345448.71111402736,829076.9066736656,340.7086804707369,124.58711354207459,7.7492485829666755,15.205146992048046,49.18050303902978,Mamushe,32,1,Gjakova
20.6665,42.3467,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1.2830952127092443,Ind,683.760683760684,475.0,416731.7784867632,62509.766773014475,104182.9446216908,250039.06709205796,113.5695601569123,41.52903784735821,2.5830828609888927,5.068382330682684,16.393501013009928,Mamushe,32,1,Gjakova
20.6665,42.3467,S+SL/LFM+CDL/H:1,"Steel, low rise",2.5661904254184886,Ind,683.760683760684,500.0,877330.0599721331,131599.50899581995,219332.51499303328,526398.0359832798,227.1391203138246,83.05807569471641,5.1661657219777855,10.136764661365367,32.787002026019856,Mamushe,32,1,Gjakova
20.6665,42.3467,S/LFM+CDM/H:1,"Steel, low rise",6.67209510608807,Ind,683.760683760684,500.0,2281058.1559275463,342158.72338913195,570264.5389818866,1368634.8935565278,590.5617128159441,215.95099680626262,13.43203087714224,26.355588119549953,85.24620526765162,Mamushe,32,1,Gjakova
21.2954,42.1477,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",7.8700741017165985,Ind,683.760683760684,525.0,2825154.8057444207,423773.2208616631,706288.7014361052,1695092.8834466524,581.7475435747846,212.72791513276326,13.231557004836686,25.96222937465549,83.97390050408514,Hani i Elezit,33,7,Ferizaj
21.2954,42.1477,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",4.72204446102996,Ind,683.760683760684,525.0,1695092.8834466531,254263.93251699788,423773.2208616632,1017055.7300679915,349.04852614487083,127.63674907965796,7.938934202902013,15.577337624793293,50.38434030245109,Hani i Elezit,33,7,Ferizaj
21.2954,42.1477,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",10.493432135622136,Ind,683.760683760684,525.0,3766873.0743258963,565030.9611488844,941718.2685814741,2260123.844595537,775.6633914330464,283.63722017701775,17.64207600644892,34.61630583287399,111.96520067211357,Hani i Elezit,33,7,Ferizaj
21.2954,42.1477,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",7.8700741017165985,Ind,683.760683760684,525.0,2825154.8057444207,423773.2208616631,706288.7014361052,1695092.8834466524,581.7475435747846,212.72791513276326,13.231557004836686,25.96222937465549,83.97390050408514,Hani i Elezit,33,7,Ferizaj
21.2954,42.1477,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2.623358033905534,Ind,683.760683760684,475.0,852030.8144308573,127804.6221646286,213007.70360771441,511218.4886585145,193.9158478582616,70.90930504425444,4.41051900161223,8.654076458218498,27.991300168028392,Hani i Elezit,33,7,Ferizaj
21.2954,42.1477,S+SL/LFM+CDL/H:1,"Steel, low rise",5.246716067811068,Ind,683.760683760684,500.0,1793749.0830123315,269062.3624518497,448437.2707530829,1076249.449807399,387.8316957165232,141.81861008850888,8.82103800322446,17.308152916436995,55.982600336056784,Hani i Elezit,33,7,Ferizaj
21.2954,42.1477,S/LFM+CDM/H:1,"Steel, low rise",13.641461776308775,Ind,683.760683760684,500.0,4663747.6158320615,699562.1423748092,1165936.9039580154,2798248.569499237,1008.3624088629604,368.72838623012314,22.934698808383605,45.001197582736175,145.5547608737476,Hani i Elezit,33,7,Ferizaj
21.1512,42.6107,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",6.421828020044781,Ind,683.760683760684,525.0,2305271.596939153,345790.73954087286,576317.8992347881,1383162.9581634915,660.4440101734367,241.5048914221257,15.021468789389733,29.47429528602013,95.33355183251184,Gracanice,34,5,Pristina
21.1512,42.6107,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",3.8530968120268687,Ind,683.760683760684,525.0,1383162.9581634915,207474.4437245237,345790.73954087286,829897.7748980948,396.266406104062,144.9029348532754,9.01288127363384,17.68457717161208,57.20013109950711,Gracanice,34,5,Pristina
21.1512,42.6107,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",8.56243736005971,Ind,683.760683760684,525.0,3073695.4625855368,461054.3193878306,768423.8656463844,1844217.2775513225,880.5920135645823,322.0065218961676,20.028625052519647,39.299060381360185,127.11140244334914,Gracanice,34,5,Pristina
21.1512,42.6107,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",6.421828020044781,Ind,683.760683760684,525.0,2305271.596939153,345790.73954087286,576317.8992347881,1383162.9581634915,660.4440101734367,241.5048914221257,15.021468789389733,29.47429528602013,95.33355183251184,Gracanice,34,5,Pristina
21.1512,42.6107,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2.140609340014928,Ind,683.760683760684,475.0,695240.6403467288,104286.09605200932,173810.1600866822,417144.3842080373,220.1480033911457,80.50163047404195,5.007156263129914,9.824765095340046,31.777850610837287,Gracanice,34,5,Pristina
21.1512,42.6107,S+SL/LFM+CDL/H:1,"Steel, low rise",4.281218680029855,Ind,683.760683760684,500.0,1463664.5059931132,219549.67589896696,365916.1264982783,878198.7035958678,440.29600678229116,161.00326094808378,10.014312526259824,19.649530190680093,63.55570122167457,Gracanice,34,5,Pristina
21.1512,42.6107,S/LFM+CDM/H:1,"Steel, low rise",11.13116856807762,Ind,683.760683760684,500.0,3805527.715582093,570829.157337314,951381.9288955231,2283316.629349256,1144.769617633957,418.60847846501775,26.03721256827553,51.088778495768224,165.24482317635386,Gracanice,34,5,Pristina
21.5735,42.5006,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.49545260688772796,Ind,683.760683760684,525.0,177854.78195969725,26678.217293954596,44463.695489924314,106712.86917581836,239.18281436351361,87.46209931971319,5.440093521290934,10.67425063941488,34.52548116013966,Ranillug,35,2,Gnjilane
21.5735,42.5006,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.2972715641326368,Ind,683.760683760684,525.0,106712.86917581836,16006.930376372751,26678.21729395459,64027.72150549101,143.5096886181081,52.47725959182789,3.2640561127745595,6.404550383648927,20.715288696083796,Ranillug,35,2,Gnjilane
21.5735,42.5006,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.6606034758503041,Ind,683.760683760684,525.0,237139.7092795964,35570.956391939464,59284.9273198991,142283.82556775786,318.91041915135133,116.61613242628422,7.253458028387912,14.23233418588651,46.033974880186214,Ranillug,35,2,Gnjilane
21.5735,42.5006,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.49545260688772796,Ind,683.760683760684,525.0,177854.78195969725,26678.217293954596,44463.695489924314,106712.86917581836,239.18281436351361,87.46209931971319,5.440093521290934,10.67425063941488,34.52548116013966,Ranillug,35,2,Gnjilane
21.5735,42.5006,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.16515086896257605,Ind,683.760683760684,475.0,53638.743765622996,8045.81156484345,13409.685941405749,32183.2462593738,79.72760478783786,29.15403310657106,1.8133645070969782,3.558083546471628,11.508493720046554,Ranillug,35,2,Gnjilane
21.5735,42.5006,S+SL/LFM+CDL/H:1,"Steel, low rise",0.33030173792515205,Ind,683.760683760684,500.0,112923.6710855221,16938.550662828315,28230.917771380526,67754.20265131326,159.45520957567567,58.30806621314211,3.626729014193955,7.116167092943255,23.016987440093107,Ranillug,35,2,Gnjilane
21.5735,42.5006,S/LFM+CDM/H:1,"Steel, low rise",0.8587845186053953,Ind,683.760683760684,500.0,293601.5448223575,44040.23172335362,73400.38620558937,176160.9268934145,414.5835448967569,151.6009721541695,9.429495436904284,18.502034441652466,59.844167344242095,Ranillug,35,2,Gnjilane
21.4715,42.3924,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.24772630344386395,Ind,683.760683760684,525.0,88927.39097984861,13339.10864697729,22231.847744962157,53356.43458790916,110.55863664449006,40.42803194110901,2.5146009111606045,4.934010836170303,15.958881229479973,Partesh,36,2,Gnjilane
21.4715,42.3924,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.1486357820663184,Ind,683.760683760684,525.0,53356.43458790918,8003.465188186376,13339.108646977294,32013.860752745502,66.33518198669405,24.256819164665398,1.5087605466963632,2.9604065017021823,9.57532873768798,Partesh,36,2,Gnjilane
21.4715,42.3924,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.33030173792515194,Ind,683.760683760684,525.0,118569.85463979814,17785.478195969717,29642.463659949535,71141.91278387887,147.41151552598674,53.904042588145344,3.352801214880805,6.578681114893737,21.278508305973293,Partesh,36,2,Gnjilane
21.4715,42.3924,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.24772630344386395,Ind,683.760683760684,525.0,88927.39097984861,13339.10864697729,22231.847744962157,53356.43458790916,110.55863664449006,40.42803194110901,2.5146009111606045,4.934010836170303,15.958881229479973,Partesh,36,2,Gnjilane
21.4715,42.3924,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.08257543448128797,Ind,683.760683760684,475.0,26819.37188281149,4022.905782421723,6704.842970702874,16091.623129686894,36.852878881496686,13.476010647036336,0.8382003037202014,1.6446702787234344,5.319627076493323,Partesh,36,2,Gnjilane
21.4715,42.3924,S+SL/LFM+CDL/H:1,"Steel, low rise",0.16515086896257594,Ind,683.760683760684,500.0,56461.83554276104,8469.275331414157,14115.45888569026,33877.10132565662,73.70575776299339,26.952021294072672,1.6764006074404028,3.2893405574468684,10.639254152986648,Partesh,36,2,Gnjilane
21.4715,42.3924,S/LFM+CDM/H:1,"Steel, low rise",0.4293922593026976,Ind,683.760683760684,500.0,146800.77241117868,22020.1158616768,36700.193102794685,88080.46344670723,191.63497018378285,70.07525536458894,4.358641579345048,8.552285449361861,27.662060797765285,Partesh,36,2,Gnjilane
21.3916,42.3642,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.8384582578100009,Ind,683.760683760684,525.0,300985.01562410296,45147.75234361544,75246.25390602574,180591.00937446175,158.13535269351803,57.82543348711508,3.5967095293377214,7.057264520006322,22.82646917881971,Kllokot,37,2,Gnjilane
21.3916,42.3642,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.5030749546860005,Ind,683.760683760684,525.0,180591.00937446172,27088.651406169258,45147.75234361544,108354.60562467703,94.88121161611082,34.69526009226905,2.1580257176026323,4.234358712003793,13.695881507291825,Kllokot,37,2,Gnjilane
21.3916,42.3642,CR/LFINF+CDM/H:2,"Concrete frame with infill panels, low rise, low/moderate code",1.1179443437466678,Ind,683.760683760684,525.0,401313.35416547064,60197.003124820585,100328.33854136763,240788.01249928234,210.84713692469072,77.10057798282008,4.795612705783627,9.409686026675095,30.435292238426275,Kllokot,37,2,Gnjilane
21.3916,42.3642,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.8384582578100009,Ind,683.760683760684,525.0,300985.01562410296,45147.75234361544,75246.25390602574,180591.00937446175,158.13535269351803,57.82543348711508,3.5967095293377214,7.057264520006322,22.82646917881971,Kllokot,37,2,Gnjilane
21.3916,42.3642,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.27948608593666696,Ind,683.760683760684,475.0,90773.258680285,13615.988802042752,22693.31467007125,54463.955208171006,52.71178423117268,19.27514449570502,1.1989031764459068,2.3524215066687737,7.608823059606569,Kllokot,37,2,Gnjilane
21.3916,42.3642,S+SL/LFM+CDL/H:1,"Steel, low rise",0.5589721718733339,Ind,683.760683760684,500.0,191101.5972216527,28665.2395832479,47775.399305413164,114660.9583329916,105.42356846234536,38.55028899141004,2.3978063528918137,4.704843013337547,15.217646119213136,Kllokot,37,2,Gnjilane
21.3916,42.3642,S/LFM+CDM/H:1,"Steel, low rise",1.4533276468706684,Ind,683.760683760684,500.0,496864.152776297,74529.62291644455,124216.03819407428,298118.4916657782,274.101278002098,100.23075137766615,6.234296517518718,12.232591834677624,39.565879909954155,Kllokot,37,2,Gnjilane
