ID_2,TAXONOMY,BUILDINGS,SETTLEMENT_TYPE
20,W/LWAL+CDL/HBET:1-3,1722.0002,RURAL
20,W/LWAL+CDL/HBET:1-3,849.5543,URBAN
21,CR/LFINF+CDL/H:3,9903.2686,RURAL
21,CR/LFINF+CDL/H:3,8665.7863,URBAN
21,CR/LWAL+CDL/HBET:4-10,584.436,RURAL
21,CR/LWAL+CDL/HBET:4-10,511.4067,URBAN
21,MUR+CB/LWAL+CDN/HBET:1-2,5572.5976,RURAL
21,MUR+CB/LWAL+CDN/HBET:1-2,4876.2628,URBAN
21,MUR+CB/LWAL+CDN/HBET:1-4,476.3154,RURAL
21,MUR+CB/LWAL+CDN/HBET:1-4,416.7965,URBAN
21,MUR+CL/LWAL+CDN/HBET:1-4,201.6304,RURAL
21,MUR+CL/LWAL+CDN/HBET:1-4,176.4353,URBAN
21,MUR+CL/LWAL+CDN/HBET:1-4,1157.1833,RURAL
21,MUR+CL/LWAL+CDN/HBET:1-4,1012.5852,URBAN
21,W/LPB+CDL/HBET:1-3,2700.0945,RURAL
21,W/LPB+CDL/HBET:1-3,2362.6989,URBAN
21,W/LWAL+CDL/HBET:1-3,1177.6386,RURAL
21,W/LWAL+CDL/HBET:1-3,1030.4845,URBAN
