ID_2,TAXONOMY,BUILDINGS,SETTLEMENT_TYPE
35,MUR+ST/LWAL+CDN/HBET:1-4,33785.9899,URBAN
35,W/LPB+CDL/HBET:1-3,2354.0545,RURAL
35,W/LPB+CDL/HBET:1-3,11533.4284,URBAN
36,CR/LFINF+CDL/HBET:4-10,13422.6594,URBAN
36,CR/LWAL+CDL/HBET:4-10,4803.7955,URBAN
36,MUR+CL/LWAL+CDN/HBET:1-4,13398.045,URBAN
36,MUR+CL/LWAL+CDN/HBET:1-4,15753.1755,URBAN
36,MUR+ST/LWAL+CDN/HBET:1-4,7876.5878,URBAN
36,W/LPB+CDL/HBET:1-3,2688.8086,URBAN
37,CR/LFINF+CDL/HBET:4-10,13458.5953,URBAN
37,CR/LWAL+CDL/HBET:4-10,4816.6565,URBAN
37,MUR+CL/LWAL+CDN/HBET:1-4,13433.9151,URBAN
37,MUR+CL/LWAL+CDN/HBET:1-4,15795.3509,URBAN
37,MUR+ST/LWAL+CDN/HBET:1-4,7897.6754,URBAN
37,W/LPB+CDL/HBET:1-3,2696.0073,URBAN
38,CR/LFINF+CDL/HBET:4-10,5941.3399,URBAN
38,CR/LWAL+CDL/HBET:4-10,2126.3284,URBAN
38,MUR+CL/LWAL+CDN/HBET:1-4,5930.4448,URBAN
38,MUR+CL/LWAL+CDN/HBET:1-4,6972.9082,URBAN
38,MUR+ST/LWAL+CDN/HBET:1-4,3486.4541,URBAN
38,W/LPB+CDL/HBET:1-3,1190.161,URBAN
39,CR/LFINF+CDL/HBET:4-10,13035.5516,URBAN
39,CR/LWAL+CDL/HBET:4-10,4665.2546,URBAN
39,MUR+CL/LWAL+CDN/HBET:1-4,13011.6471,URBAN
39,MUR+CL/LWAL+CDN/HBET:1-4,15298.8559,URBAN
39,MUR+ST/LWAL+CDN/HBET:1-4,7649.428,URBAN
39,W/LPB+CDL/HBET:1-3,2611.2637,URBAN
40,CR/LFINF+CDL/HBET:4-10,5698.6535,RURAL
40,CR/LFINF+CDL/HBET:4-10,3392.4974,URBAN
40,CR/LWAL+CDL/HBET:4-10,2039.4741,RURAL
40,CR/LWAL+CDL/HBET:4-10,1214.1308,URBAN
40,MUR+CL/LWAL+CDN/HBET:1-4,5688.2034,RURAL
40,MUR+CL/LWAL+CDN/HBET:1-4,3386.2763,URBAN
40,MUR+CL/LWAL+CDN/HBET:1-4,6688.0852,RURAL
40,MUR+CL/LWAL+CDN/HBET:1-4,3981.5215,URBAN
40,MUR+ST/LWAL+CDN/HBET:1-4,3344.0426,RURAL
40,MUR+ST/LWAL+CDN/HBET:1-4,1990.7608,URBAN
40,W/LPB+CDL/HBET:1-3,1141.5464,RURAL
40,W/LPB+CDL/HBET:1-3,679.5804,URBAN
41,CR/LFINF+CDL/HBET:4-10,908.8454,RURAL
41,CR/LFINF+CDL/HBET:4-10,62456.1609,URBAN
41,CR/LWAL+CDL/HBET:4-10,325.264,RURAL
41,CR/LWAL+CDL/HBET:4-10,22352.249,URBAN
41,MUR+CL/LWAL+CDN/HBET:1-4,907.1788,RURAL
41,MUR+CL/LWAL+CDN/HBET:1-4,62341.6294,URBAN
41,MUR+CL/LWAL+CDN/HBET:1-4,1066.6442,RURAL
41,MUR+CL/LWAL+CDN/HBET:1-4,73300.1441,URBAN
41,MUR+ST/LWAL+CDN/HBET:1-4,533.3221,RURAL
41,MUR+ST/LWAL+CDN/HBET:1-4,36650.0721,URBAN
41,W/LPB+CDL/HBET:1-3,182.0587,RURAL
41,W/LPB+CDL/HBET:1-3,12511.132,URBAN
42,CR/LFINF+CDL/HBET:4-10,15892.4064,URBAN
42,CR/LWAL+CDL/HBET:4-10,5687.6859,URBAN
42,MUR+CL/LWAL+CDN/HBET:1-4,15863.2631,URBAN
42,MUR+CL/LWAL+CDN/HBET:1-4,18651.7337,URBAN
42,MUR+ST/LWAL+CDN/HBET:1-4,9325.8668,URBAN
42,W/LPB+CDL/HBET:1-3,3183.5449,URBAN
43,CR/LFINF+CDL/HBET:4-10,12046.5622,URBAN
43,CR/LWAL+CDL/HBET:4-10,4311.3082,URBAN
43,MUR+CL/LWAL+CDN/HBET:1-4,12024.4713,URBAN
43,MUR+CL/LWAL+CDN/HBET:1-4,14138.1528,URBAN
43,MUR+ST/LWAL+CDN/HBET:1-4,7069.0764,URBAN
43,W/LPB+CDL/HBET:1-3,2413.1507,URBAN
44,CR/LFINF+CDL/HBET:4-10,289.9254,RURAL
44,CR/LFINF+CDL/HBET:4-10,7164.1239,URBAN
44,CR/LWAL+CDL/HBET:4-10,103.7605,RURAL
44,CR/LWAL+CDL/HBET:4-10,2563.9469,URBAN
44,MUR+CL/LWAL+CDN/HBET:1-4,289.3937,RURAL
44,MUR+CL/LWAL+CDN/HBET:1-4,7150.9864,URBAN
44,MUR+CL/LWAL+CDN/HBET:1-4,340.2638,RURAL
44,MUR+CL/LWAL+CDN/HBET:1-4,8407.9986,URBAN
44,MUR+ST/LWAL+CDN/HBET:1-4,170.1319,RURAL
44,MUR+ST/LWAL+CDN/HBET:1-4,4203.9993,URBAN
44,W/LPB+CDL/HBET:1-3,58.0775,RURAL
44,W/LPB+CDL/HBET:1-3,1435.1074,URBAN
45,CR/LFINF+CDL/HBET:4-10,8920.8804,URBAN
45,CR/LWAL+CDL/HBET:4-10,3192.6672,URBAN
45,MUR+CL/LWAL+CDN/HBET:1-4,8904.5213,URBAN
45,MUR+CL/LWAL+CDN/HBET:1-4,10469.7728,URBAN
45,MUR+ST/LWAL+CDN/HBET:1-4,5234.8864,URBAN
45,W/LPB+CDL/HBET:1-3,1787.0184,URBAN
46,CR/LFINF+CDL/HBET:4-10,8032.1046,URBAN
