ID_2,TAXONOMY,BUILDINGS,SETTLEMENT_TYPE
7,MUR+CB/LWAL+CDN/HBET:1-2,764.3345,URBAN
7,MUR+CL/LWAL+CDN/HBET:1-3,106.673,RURAL
7,MUR+CL/LWAL+CDN/HBET:1-3,1528.6689,URBAN
7,MUR+CL/LWAL+CDN/HBET:1-4,222.3162,RURAL
7,MUR+CL/LWAL+CDN/HBET:1-4,3185.885,URBAN
7,MUR+CL/LWAL+CDN/HBET:1-4,170.6768,RURAL
7,MUR+CL/LWAL+CDN/HBET:1-4,2445.8703,URBAN
7,MUR+ST/LWAL+CDN/HBET:1-4,149.3422,RURAL
7,MUR+ST/LWAL+CDN/HBET:1-4,2140.1365,URBAN
7,W/LPB+CDL/HBET:1-3,4.8488,RURAL
7,W/LPB+CDL/HBET:1-3,69.485,URBAN
7,CR/LFINF+CDN/HBET:4-10,349.581965,RURAL
7,CR/LFINF+CDN/HBET:4-10,5009.656475,URBAN
7,CR/LWAL+CDN/HBET:4-10,456.863525,RURAL
7,CR/LWAL+CDN/HBET:4-10,6547.04578,URBAN
8,CR/LFINF+CDL/HBET:4-10,369.27225,RURAL
8,CR/LFINF+CDL/HBET:4-10,1021.08792,URBAN
8,CR/LWAL+CDL/HBET:4-10,482.596425,RURAL
8,CR/LWAL+CDL/HBET:4-10,1334.444655,URBAN
8,MUR+CB/LWAL+CDN/HBET:1-2,319.2639,RURAL
8,MUR+CB/LWAL+CDN/HBET:1-2,882.8081,URBAN
8,MUR+CL/LWAL+CDN/HBET:1-3,638.5278,RURAL
8,MUR+CL/LWAL+CDN/HBET:1-3,1765.6161,URBAN
8,MUR+CL/LWAL+CDN/HBET:1-4,1330.75,RURAL
8,MUR+CL/LWAL+CDN/HBET:1-4,3679.7045,URBAN
8,MUR+CL/LWAL+CDN/HBET:1-4,1021.6445,RURAL
8,MUR+CL/LWAL+CDN/HBET:1-4,2824.9858,URBAN
8,MUR+ST/LWAL+CDN/HBET:1-4,893.939,RURAL
8,MUR+ST/LWAL+CDN/HBET:1-4,2471.8626,URBAN
8,W/LPB+CDL/HBET:1-3,29.024,RURAL
8,W/LPB+CDL/HBET:1-3,80.2553,URBAN
8,CR/LFINF+CDN/HBET:4-10,2092.54275,RURAL
8,CR/LFINF+CDN/HBET:4-10,5786.16488,URBAN
8,CR/LWAL+CDN/HBET:4-10,2734.713075,RURAL
8,CR/LWAL+CDN/HBET:4-10,7561.853045,URBAN
9,CR/LFINF+CDL/HBET:4-10,273.051525,RURAL
9,CR/LFINF+CDL/HBET:4-10,135.904275,URBAN
9,CR/LWAL+CDL/HBET:4-10,356.846985,RURAL
9,CR/LWAL+CDL/HBET:4-10,177.61128,URBAN
9,MUR+CB/LWAL+CDN/HBET:1-2,236.0738,RURAL
9,MUR+CB/LWAL+CDN/HBET:1-2,117.4996,URBAN
9,MUR+CL/LWAL+CDN/HBET:1-3,472.1476,RURAL
9,MUR+CL/LWAL+CDN/HBET:1-3,234.9991,URBAN
9,MUR+CL/LWAL+CDN/HBET:1-4,983.9985,RURAL
9,MUR+CL/LWAL+CDN/HBET:1-4,489.7596,URBAN
9,MUR+CL/LWAL+CDN/HBET:1-4,755.4361,RURAL
9,MUR+CL/LWAL+CDN/HBET:1-4,375.9986,URBAN
9,MUR+ST/LWAL+CDN/HBET:1-4,661.0066,RURAL
9,MUR+ST/LWAL+CDN/HBET:1-4,328.9988,URBAN
9,W/LPB+CDL/HBET:1-3,21.4613,RURAL
9,W/LPB+CDL/HBET:1-3,10.6818,URBAN
9,CR/LFINF+CDN/HBET:4-10,1547.291975,RURAL
