ID_2,NAME_2,Offices,Trade,Hotels
263,Bizovac,5.41,18.38,15.93
264,Darda,5.82,27.52,9.63
265,Donja Moticina,0.96,4.17,3.21
266,Donji Miholjac,9.27,38.15,12.1
267,Draz,1.79,7.45,1.85
268,Drenje,0.62,4.97,2.35
269,Erdut,4.74,18.88,11.73
270,Ernestinovo,2.16,11.13,5.31
271,Fericanci,0.96,4.97,2.84
272,Gorjani,0.58,6.16,1.73
273,Jagodnjak,0.75,3.88,0.99
274,Knezevi Vinogradi,3.37,12.12,7.53
275,Koska,2.08,12.22,5.19
276,Levanjska Varos,0.08,1.09,0.86
277,Magadenovac,0.5,3.78,1.61
278,Marijanci,1.33,5.27,2.96
279,Nasice,16.51,66.47,28.9
280,Osijek,227.7,677.44,198.07
282,Petlovac,2.66,4.87,2.35
283,Petrijevci,3.29,14.11,4.57
284,Podgorac,2.66,6.66,4.57
285,Podravska Moslavina,0.33,1.99,1.61
286,Popovac,1,3.68,2.35
287,Punitovci,0.79,6.46,1.11
288,Satnica Dakovacka,1.21,6.26,3.58
289,Semeljci,1.66,11.03,5.19
290,Strizivojna,1.29,6.86,1.98
291,Trnava,0.33,2.58,1.73
293,Sodolovci,0.67,4.17,2.22
295,Valpovo,13.56,48.98,18.28
296,ViSkovci,0.67,5.66,3.58
297,Viljevo,0.54,4.37,1.48
298,Vladislavci,1.5,6.66,1.73
299,Vuka,0.75,5.56,2.47
300,Caglin,0.67,2.98,3.09
301,Brestovac,2,12.22,4.94
302,Jaksic,2.74,14.31,5.8
303,Kaptol,1.83,11.33,4.94
304,Kutjevo,2.83,15.3,8.64
305,Lipik,3.12,13.41,8.15
306,Pakrac,6.49,21.96,12.1
307,Pleternica,7.28,39.94,12.35
308,Pozega,32.69,112.48,39.76
309,Velika,3.49,14.51,9.01
310,Cabar,2.08,8.15,6.3
311,Cavle,13.23,63.39,17.54
312,Baska,3.74,7.65,22.6
313,Bakar,13.43,54.55,17.54
314,Brod Moravice,0.54,2.88,0.74
315,Cres,5.28,14.51,31.86
316,Crikvenica,17.84,61.01,73.97
317,Delnice,8.69,24.54,15.44
318,Dobrinj,3.58,11.23,13.21
319,Fuzine,1.25,5.37,5.56
321,Jelenje,9.23,44.31,14.08
322,Kastav,24.7,78.99,35.19
323,Klana,2.74,12.92,4.32
324,Kostrena,8.44,23.45,9.01
325,Kraljevica,7.78,24.44,15.31
326,Krk,12.56,41.93,43.96
327,Lokve,1.12,3.97,3.09
328,Rab,11.06,48.39,84.59
329,Lopar,1.37,4.77,19.02
330,Lovran,7.82,22.26,40.75
332,Mali Losinj,13.56,47.3,101.38
333,Malinska-Dubasnica,5.07,18.88,28.28
334,Matulji,23.87,92.41,56.8
335,Moscenicka Draga,1.95,8.15,16.67
336,Mrkopalj,0.91,4.27,4.08
338,Novi Vinodolski,7.28,27.82,32.97
339,Omisalj,6.45,14.21,21.86
340,Opatija,27.24,73.73,84.71
341,Punat,4.99,10.13,20.13
342,Ravna Gora,2.04,9.24,7.9
343,Rijeka,304.39,833.44,342.43
344,Skrad,0.91,3.78,1.98
348,Viskovo,33.35,111.78,49.02
349,Vinodolska opcina,4.7,23.85,15.56
350,Vrbnik,1.29,5.17,8.15
351,Vrbovsko,4.82,13.12,14.2
352,Donji Kukuruzari,1.46,2.38,0.86
353,Dvor,3.37,11.13,7.04
354,Glina,6.53,23.75,12.47
355,Gvozd,1.16,5.86,5.31
356,Hrvatska Dubica,1.04,3.97,2.59
357,Hrvatska Kostajnica,3.66,8.55,5.68
358,Jasenovac,1.66,2.58,1.98
359,Kutina,28.2,97.67,28.53
360,Lekenik,13.02,29.91,11.36
361,Lipovljani,2.25,10.43,3.95
362,Majur,1.04,2.29,1.11
363,Martinska Ves,4.62,11.13,1.98
364,Novska,9.98,47.1,18.28
365,Petrinja,29.78,94,35.56
366,Popovaca,12.85,40.54,18.28
367,Sisak,92.33,219.79,70.51
368,Sunja,3.7,13.51,5.68
369,Topusko,1.46,5.56,23.09
370,Velika Ludina,2.33,9.44,1.98
371,Sestanovac,1.21,9.24,3.95
372,Solta,1.71,5.27,4.08
373,Baska Voda,3.62,12.82,30.87
375,Bol,3.58,7.35,33.96
376,Brela,2.99,6.46,36.68
377,Cista Provo,1.5,9.94,4.57
378,Dicmo,1.83,13.61,5.06
379,Dugi Rat,9.48,42.23,23.96
380,Dugopolje,4.87,31.6,7.41
381,Gradac,3.58,12.12,27.54
382,Hrvace,2.5,11.92,5.56
383,Hvar,7.94,23.75,73.6
384,Imotski,9.36,44.31,18.4
385,Jelsa,4.37,16.89,27.04
386,Kastela,65.42,265.79,98.67
387,Klis,6.2,34.68,9.76
388,Komiza,1.71,4.67,12.6
389,Lecevica,0.33,1.89,0.62
390,Lokvicici,0.67,2.09,1.23
391,Lovrec,1.46,6.06,3.46
392,Makarska,27.49,99.36,119.91
393,Marina,4.95,18.38,14.7
394,Milna,1.83,3.38,4.57
395,Muc,3.08,18.98,7.29
396,Nerezisca,0.54,5.17,3.21
397,Okrug,3.74,13.51,10.62
398,OmiS,21.17,78.2,49.27
399,Otok,3.54,17.09,11.24
400,Podbablje,3.29,12.32,5.31
401,Podgora,3.45,9.84,33.22
402,Podstrana,17.55,69.16,35.81
403,Postira,1.79,5.96,9.14
404,Prgomet,0.62,2.19,1.11
405,Primorski Dolac,1.08,3.88,1.11
406,Prolozac,1.71,9.84,4.69
407,Pucisca,1.41,8.64,7.9
408,Runovici,1.25,7.35,3.21
409,Seget,5.2,23.35,25.93
410,Selca,1.29,5.27,6.17
411,Sinj,26.2,137.91,44.33
412,Solin,48.83,206.87,59.4
413,Split,419.88,1206.93,417.14
414,Stari Grad,3.04,16.59,22.97
415,Sucuraj,0.58,1.69,1.11
416,Supetar,6.82,26.43,31.12
417,Sutivan,1.46,2.58,3.7
418,Trilj,6.45,38.75,19.88
419,Trogir,19.01,67.76,50.63
420,Tucepi,2.5,7.25,24.2
421,Vis,2.12,9.14,11.61
422,Vrgorac,4.74,26.43,12.72
423,Vrlika,1.71,6.46,3.58
424,Zadvarje,0.33,1.29,0.62
425,Zagvozd,0.71,4.17,2.47
426,Zmijavci,2.12,7.85,2.47
427,Bednja,2.33,11.23,7.04
428,Beretinec,2.12,10.53,3.09
429,Breznicki Hum,1.12,5.07,2.35
430,Breznica,2.08,10.13,3.21
431,Cestica,3.16,16.3,9.63
432,Donja Voca,0.87,5.46,3.7
433,Martijanec,1.83,13.02,4.45
434,Gornji Kneginec,7.78,22.06,9.26
435,Ivanec,13.81,58.72,20.38
436,Jalzabet,2.12,10.73,5.56
437,Klenovnik,1.21,6.46,3.58
438,Lepoglava,11.52,22.16,17.16
439,LjubeScica,1.25,6.76,2.84
440,Ludbreg,10.36,35.07,14.2
441,Mali Bukovec,1.04,4.97,2.47
442,Marusevec,5.53,26.73,9.76
443,Novi Marof,10.15,68.36,28.16
444,Petrijanec,3.41,20.07,6.92
445,Sracinec,4.24,24.05,9.14
446,Sveti Durd,1.54,13.02,5.43
447,Sveti Ilija,3.49,15.1,6.05
448,Trnovec Bartolovecki,7.65,33.29,10.25
449,Varazdin,112.29,277.12,81.01
450,Varazdinske Toplice,5.28,20.17,17.66
451,Veliki Bukovec,0.37,3.58,0.49
452,Vidovec,5.2,29.71,11.85
453,Vinica,2.87,13.41,4.32
454,Visoko,0.54,4.17,2.47
455,Spisic Bukovica,1.58,8.55,7.04
456,Cadavica,0.75,3.97,1.61
457,Cacinci,1.58,7.75,5.06
458,Crnac,0.37,2.09,0.99
459,Gradina,0.87,8.35,3.95
460,Lukac,1.21,10.43,4.82
461,Mikleus,0.46,2.98,1.23
462,Nova Bukovica,0.71,2.88,2.35
463,Orahovica,5.95,16.99,10.5
464,Pitomaca,7.86,33.29,13.58
465,Slatina,12.81,58.23,20.5
466,Sopje,1.08,3.58,1.61
467,Suhopolje,3.16,22.55,8.15
468,Virovitica,26.74,103.24,35.32
469,Vocin,0.58,2.38,1.85
470,Zdenci,0.87,4.07,4.45
471,Zupanja,14.35,51.67,22.35
472,Andrijasevci,2.08,13.41,9.26
473,Babina Greda,1.54,10.13,5.19
474,Bosnjaci,2.08,10.93,7.16
475,Bogdanovci,1.75,4.57,2.84
476,Borovo,2.2,13.21,6.05
477,Cerna,2.83,13.61,4.69
478,Drenovci,2.08,8.55,8.03
479,Gradiste,0.96,8.84,3.46
480,Gunja,1.83,7.75,6.42
481,Ilok,5.82,15.1,12.47
482,Ivankovo,5.24,38.45,9.26
483,Jarmina,1.58,8.25,5.56
484,Lovas,0.87,3.58,1.11
485,Markusica,0.79,5.66,2.47
486,Negoslavci,0.71,3.48,1.48
487,Nijemci,2.25,9.54,6.92
488,Nustar,5.7,18.78,7.66
489,Otok,3.54,17.09,11.24
490,Privlaka,2.7,10.73,9.63
491,Stari Jankovci,2.12,14.01,4.82
492,Stari Mikanovci,2.12,7.35,3.7
493,Tompojevci,1.12,2.88,1.23
494,Tordinci,1.5,6.66,3.21
495,Tovarnik,2.04,6.96,4.32
496,Trpinja,2.33,13.71,6.3
497,Vinkovci,46.66,166.43,66.19
498,Vodinci,1.29,6.86,2.22
499,Vrbanja,1.25,5.86,6.54
500,Vukovar,34.48,110.19,52.98
501,Skabrnja,2.25,12.92,3.09
502,Benkovac,8.98,45.81,18.03
503,Bibinje,6.03,25.14,8.27
504,Biograd na Moru,11.06,30.21,29.14
505,Galovac,0.79,8.64,2.1
506,Gracac,3.24,9.94,11.73
507,Jasenice,1.21,7.15,5.68
508,Kali,1.33,6.76,3.46
509,Kukljica,0.58,3.18,2.72
510,Lisane Ostrovicke,0.25,3.18,0.99
511,Nin,4.24,15.6,12.23
512,Novigrad,2.5,12.02,3.33
513,Obrovac,3.95,11.72,7.41
514,Pasman,1.71,5.86,5.19
515,Pag,5.45,14.71,32.11
516,Pakostane,4.28,16.79,22.23
517,Polaca,0.91,7.05,4.2
518,Policnik,4.74,34.78,10.13
519,Posedarje,3.24,19.77,10.74
520,Povljana,0.58,3.58,3.09
521,Preko,3.95,12.72,12.97
522,Privlaka,2.7,10.73,9.63
523,Razanac,2.87,11.23,9.39
524,Sali,2.5,4.47,8.89
525,Stankovci,0.91,8.94,4.45
526,Starigrad,2.74,8.45,14.7
527,SukoSan,6.4,26.93,14.82
528,Sveti Filip i Jakov,7.4,22.16,13.58
529,Tkon,0.75,2.19,3.09
530,Vir,2.41,13.71,9.14
531,Zadar,162.53,518.36,234.87
532,Zemunik Donji,2.58,12.92,3.21
533,Zumberak,0.33,2.48,1.11
534,Bedenica,1.25,6.86,1.61
535,Brckovljani,8.94,38.85,10.99
536,Brdovec,23.08,99.86,24.33
537,Dubrava,3.83,15.9,9.14
538,Dubravica,2.08,11.53,2.59
539,Dugo Selo,35.06,134.73,41.74
540,Farkasevac,0.91,3.58,2.35
541,Gradec,4.78,18.18,7.9
542,Ivanic-Grad,21.92,77.6,28.28
543,Jakovlje,7.53,26.73,9.51
544,Jastrebarsko,31.77,109.59,31.37
545,Klinca Sela,10.15,39.25,8.4
546,Klostar Ivanic,8.44,31.7,9.14
547,Krasic,2.29,13.12,3.95
548,Kriz,8.44,31.6,9.51
549,Luka,2.12,9.24,1.98
550,Marija Gorica,3.91,15.6,3.95
551,Pisarovina,4.53,22.85,7.29
552,Preseka,0.87,4.77,1.85
553,Pusca,5.91,24.44,5.56
554,Rakovec,0.83,6.36,1.61
555,Rugvica,13.27,52.06,18.15
556,Samobor,84.76,306.03,84.96
557,Sveta Nedelja,41.13,169.31,37.05
558,Sveti Ivan Zelina,22.92,108.3,31.74
559,Vrbovec,20,92.5,22.47
560,Zapresic,66.63,234.29,62.48
561,Vrsi,1.58,10.63,11.48
562,Stitar,0.71,5.27,2.84
563,Funtana - Fontane,2.12,5.96,10
564,Kolan,1.33,3.68,3.58
565,Tar-Vabriga - Torre-Abrega,4.87,11.43,37.29
566,Tribunj,2.95,7.45,7.53
567,Kamanje,0.75,3.78,1.36
